Dmel,E_value,Score,query cover,identity,Dsim
NP_647785.3,0.0,2698.0,100,96.637,XP_039149437.1
NP_647788.1,0.0,591.0,100,94.88,XP_016030191.2
NP_647789.2,0.0,4744.0,100,99.13,XP_016030192.1
NP_647790.1,0.0,917.0,100,99.095,XP_016030193.1
NP_647792.1,2.95e-80,229.0,100,100.0,XP_016030198.1
NP_647793.1,0.0,2980.0,100,97.197,XP_039149432.1
NP_647795.2,2.81e-168,464.0,100,88.933,XP_002083469.1
NP_647797.1,0.0,658.0,100,97.281,XP_002083472.1
NP_647798.1,0.0,1186.0,100,96.633,XP_002083473.2
NP_647799.1,0.0,1508.0,100,93.963,XP_002083474.1
NP_647803.1,6.859999999999999e-48,144.0,100,100.0,XP_002083481.1
NP_647805.1,0.0,565.0,100,95.975,XP_039149247.1
NP_647806.2,0.0,1909.0,100,97.647,XP_016030214.1
NP_647808.1,0.0,1800.0,100,97.93,XP_016030219.1
NP_647809.3,0.0,590.0,100,85.97,XP_016030222.1
NP_647811.2,0.0,1427.0,100,98.061,XP_016030234.1
NP_647814.1,0.0,1043.0,100,97.656,XP_002083496.1
NP_647816.2,0.0,2268.0,99,92.282,XP_016030240.1
NP_647817.2,0.0,957.0,100,98.721,XP_016030242.1
NP_647819.3,0.0,2093.0,99,98.641,XP_016030245.2
NP_647821.2,0.0,636.0,100,96.573,XP_016030256.1
NP_647823.1,3.68e-171,479.0,100,73.315,XP_002083513.2
NP_647826.2,0.0,601.0,77,89.846,XP_039149645.1
NP_647830.1,0.0,1293.0,100,98.098,XP_016030286.1
NP_647831.1,0.0,559.0,100,95.035,XP_002083522.2
NP_647832.1,0.0,1122.0,100,96.97,XP_016030287.1
NP_647835.1,0.0,983.0,100,96.907,XP_002076509.2
NP_647836.2,0.0,619.0,100,97.682,XP_016030296.1
NP_647837.2,0.0,1597.0,100,98.97,XP_002083534.2
NP_647839.1,0.0,661.0,100,99.375,XP_002083541.1
NP_647840.1,0.0,655.0,100,98.418,XP_002083542.1
NP_647842.1,3.52e-44,142.0,86,85.106,XP_002083544.1
NP_647843.1,1.7500000000000001e-99,282.0,100,84.049,XP_002083545.2
NP_647846.2,1.41e-175,481.0,100,95.851,XP_016030312.1
NP_647851.3,0.0,989.0,100,98.76,XP_039150331.1
NP_647852.1,0.0,1164.0,100,98.27,XP_016030322.1
NP_647853.1,0.0,910.0,100,98.908,XP_002083565.1
NP_647854.1,1.59e-66,194.0,100,93.878,XP_016030323.1
NP_647856.2,0.0,585.0,99,89.308,XP_002083574.1
NP_647858.2,0.0,1466.0,100,98.453,XP_016030335.1
NP_647859.1,0.0,2190.0,100,98.043,XP_016030336.1
NP_647860.1,6.74e-140,386.0,100,100.0,XP_016030338.1
NP_647862.1,0.0,950.0,100,94.358,XP_016030353.1
NP_647865.2,0.0,995.0,100,98.758,XP_016030357.1
NP_647866.2,0.0,1080.0,100,98.664,XP_039149638.1
NP_647868.1,4.8300000000000004e-57,169.0,100,96.429,XP_016030361.1
NP_647870.1,0.0,1349.0,100,96.037,XP_039149637.1
NP_647872.1,1.26e-127,356.0,100,97.949,XP_002083597.1
NP_647873.2,2.9399999999999997e-82,236.0,100,97.5,XP_002083598.1
NP_647874.1,5.5800000000000004e-129,359.0,100,99.468,XP_002083599.1
NP_647875.1,2.53e-159,441.0,100,99.19,XP_016030372.1
NP_647878.1,9.47e-159,437.0,100,97.738,XP_002083608.1
NP_647879.1,0.0,1664.0,100,97.976,XP_002083609.1
NP_647880.1,0.0,1068.0,100,98.282,XP_002083610.1
NP_647881.1,1.39e-143,396.0,100,99.485,XP_002083611.1
NP_647883.1,0.0,2290.0,100,97.432,XP_016030379.1
NP_647884.1,0.0,1410.0,100,99.132,XP_002083614.2
NP_647886.2,7.73e-99,278.0,100,96.324,XP_002083616.2
NP_647887.1,0.0,979.0,100,99.787,XP_002083617.1
NP_647889.2,1.1e-109,307.0,100,100.0,XP_002083621.2
NP_647892.1,0.0,557.0,100,93.519,XP_002083625.2
NP_647896.1,2.2799999999999998e-174,478.0,100,95.378,XP_002083629.1
NP_647898.3,0.0,1048.0,100,97.868,XP_016030412.1
NP_647901.1,0.0,1243.0,100,98.675,XP_002083636.2
NP_647902.1,0.0,632.0,100,93.364,XP_039150000.1
NP_647903.1,4.2e-103,291.0,100,97.419,XP_016030423.1
NP_647904.2,9.7e-41,138.0,36,95.455,XP_016030424.1
NP_647905.1,0.0,532.0,100,98.305,XP_016030425.2
NP_647908.2,0.0,995.0,100,92.891,XP_016030432.1
NP_647909.1,2.68e-136,396.0,100,81.459,XP_016030433.2
NP_647910.1,0.0,781.0,100,92.828,XP_039149398.1
NP_647911.2,1.18e-135,413.0,90,95.761,XP_016030435.1
NP_647912.1,8.05e-71,205.0,100,98.113,XP_002083647.1
NP_647913.3,0.0,964.0,100,96.509,XP_002083648.1
NP_647915.1,0.0,1515.0,100,96.821,XP_016030440.1
NP_647918.2,0.0,1085.0,100,99.808,XP_002083660.2
NP_647920.1,1.88e-69,203.0,91,91.818,XP_016030468.1
NP_647923.1,0.0,615.0,100,98.339,XP_002083667.1
NP_647924.2,0.0,620.0,100,95.498,XP_002083668.1
NP_647925.1,4.38e-97,274.0,100,94.203,XP_002083669.1
NP_647926.1,4.58e-76,219.0,100,94.872,XP_039150257.1
NP_647927.3,8.71e-125,357.0,99,64.495,XP_002083673.1
NP_647928.1,5.29e-75,218.0,100,92.913,XP_016030475.1
NP_647931.1,0.0,1239.0,100,98.699,XP_002083677.1
NP_647932.1,0.0,1781.0,100,97.583,XP_002083681.1
NP_647933.1,0.0,2570.0,100,97.387,XP_016030484.1
NP_647937.2,0.0,9069.0,100,98.977,XP_039149345.1
NP_647938.1,0.0,579.0,95,93.705,XP_039149348.1
NP_647939.1,1.41e-95,270.0,100,97.794,XP_002083690.1
NP_647941.1,2.4899999999999996e-134,372.0,100,99.444,XP_016030493.1
NP_647942.1,7.87e-89,254.0,93,94.118,XP_002083702.1
NP_647943.2,0.0,1469.0,100,97.658,XP_002083714.1
NP_647945.1,0.0,669.0,100,98.471,XP_002083711.1
NP_647946.1,0.0,634.0,100,99.054,XP_016030499.1
NP_647947.1,3.32e-154,424.0,100,99.528,XP_016030498.1
NP_647948.1,1.7500000000000003e-166,457.0,100,97.768,XP_002083709.1
NP_647949.1,0.0,1315.0,100,96.159,XP_002083708.2
NP_647950.1,1.4500000000000001e-77,223.0,100,99.074,XP_002083707.1
NP_647952.2,3.63e-154,426.0,100,92.0,XP_039149635.1
NP_647956.2,0.0,1246.0,100,97.709,XP_002083717.1
NP_647958.1,0.0,635.0,100,100.0,XP_002083723.1
NP_647959.1,3.35e-108,303.0,100,100.0,XP_002083724.1
NP_647960.1,1.25e-157,434.0,100,99.537,XP_002083725.1
NP_647961.1,8.11e-96,271.0,100,98.551,XP_016030519.1
NP_647962.1,0.0,1764.0,100,97.798,XP_002083727.1
NP_647965.3,0.0,1529.0,79,94.639,XP_039149531.1
NP_647966.1,1.63e-122,353.0,94,58.333,XP_016030522.1
NP_647968.3,0.0,1107.0,100,95.053,XP_044778821.1
NP_647969.1,1.53e-128,358.0,97,98.438,XP_002083736.1
NP_647971.3,0.0,501.0,100,99.19,XP_016030534.1
NP_647972.1,1.5399999999999998e-52,157.0,100,97.468,XP_016030535.1
NP_647974.1,0.0,2965.0,100,90.601,XP_016030539.1
NP_647976.1,0.0,1080.0,100,97.901,XP_002083746.1
NP_647978.1,0.0,586.0,100,96.795,XP_002083748.2
NP_647979.1,0.0,1223.0,100,99.662,XP_016030542.1
NP_647981.1,8.620000000000001e-163,447.0,100,98.222,XP_002083751.1
NP_647983.1,5.96e-112,317.0,100,95.897,XP_016030549.1
NP_647985.1,0.0,1030.0,100,97.297,XP_016030560.1
NP_647987.2,0.0,1097.0,100,98.874,XP_002083765.1
NP_647991.1,2.58e-154,424.0,100,97.585,XP_016030577.1
NP_647992.1,0.0,1095.0,100,96.147,XP_002083772.1
NP_647993.2,0.0,1054.0,99,92.435,XP_039149782.1
NP_647995.1,0.0,1086.0,100,99.429,XP_016030582.1
NP_647996.1,0.0,1063.0,100,94.63,XP_002083778.1
NP_647998.2,0.0,1442.0,100,97.734,XP_002083782.2
NP_648000.1,0.0,1404.0,100,99.851,XP_002083785.1
NP_648007.1,0.0,728.0,100,83.937,XP_002083793.2
NP_648010.1,3.55e-178,490.0,100,93.382,XP_002083799.1
NP_648011.1,0.0,641.0,100,95.611,XP_016030596.1
NP_648012.1,0.0,500.0,100,95.572,XP_002083802.1
NP_648013.1,8.35e-179,492.0,100,91.241,XP_002083803.1
NP_648014.1,0.0,513.0,100,93.68,XP_016030597.1
NP_648016.1,0.0,901.0,100,97.511,XP_002083806.1
NP_648017.1,0.0,571.0,100,95.862,XP_002083807.1
NP_648019.2,0.0,1337.0,100,98.489,XP_016030601.1
NP_648020.1,0.0,858.0,100,94.037,XP_002083810.3
NP_648021.1,0.0,997.0,100,98.763,XP_002083811.2
NP_648022.1,1.48e-62,183.0,100,100.0,XP_002083812.1
NP_648025.1,0.0,536.0,100,97.378,XP_002083816.1
NP_648026.1,0.0,743.0,100,97.802,XP_002083817.1
NP_648030.2,5.17e-96,272.0,94,95.62,XP_002083837.1
NP_648031.1,3.03e-162,447.0,100,97.908,XP_016030616.1
NP_648032.1,0.0,932.0,100,97.634,XP_002083839.1
NP_648036.1,0.0,1222.0,99,88.351,XP_002083846.2
NP_648037.1,9.429999999999999e-89,252.0,100,100.0,XP_002083847.1
NP_648038.1,0.0,1493.0,100,84.247,XP_016030627.1
NP_648039.1,2.47e-78,224.0,100,97.321,XP_002083850.1
NP_648040.1,0.0,2709.0,100,99.091,XP_002083852.2
NP_648042.1,0.0,776.0,100,97.884,XP_016030634.1
NP_648043.1,0.0,777.0,100,98.711,XP_016030640.1
NP_648045.2,0.0,819.0,100,99.752,XP_016030643.1
NP_648047.2,0.0,1312.0,100,98.91,XP_016030646.1
NP_648048.1,0.0,2486.0,100,98.21,XP_002083870.1
NP_648052.1,3.22e-169,464.0,100,97.817,XP_002083883.1
NP_648054.2,1.03e-154,426.0,100,99.517,XP_016030670.1
NP_648057.2,0.0,514.0,100,100.0,XP_016030672.1
NP_648058.1,0.0,832.0,100,98.333,XP_039150251.1
NP_648059.1,0.0,1324.0,100,96.983,XP_016030674.1
NP_648060.1,0.0,838.0,100,97.356,XP_016030678.1
NP_648062.2,0.0,1651.0,100,99.267,XP_016030680.1
NP_648064.1,0.0,534.0,100,98.069,XP_002083907.1
NP_648065.1,0.0,1520.0,100,99.326,XP_002083910.1
NP_648066.1,8.319999999999999e-128,355.0,99,96.111,XP_002083911.1
NP_648067.2,0.0,1048.0,100,98.031,XP_002083912.2
NP_648068.1,1.2e-142,395.0,100,95.283,XP_002083913.1
NP_648070.1,8.27e-162,446.0,99,95.359,XP_002083920.1
NP_648075.1,1.58e-88,251.0,100,96.063,XP_002076516.1
NP_648076.3,5.6700000000000007e-129,358.0,100,98.324,XP_002083928.1
NP_648077.1,1.0599999999999999e-90,257.0,100,97.638,XP_002083929.1
NP_648080.1,0.0,1226.0,100,98.512,XP_002083932.1
NP_648081.1,6.49e-57,168.0,100,100.0,XP_016030716.1
NP_648083.1,1.2899999999999998e-54,162.0,100,98.81,XP_016030717.1
NP_648089.2,2.0600000000000002e-160,441.0,100,97.26,XP_002083944.3
NP_648090.1,0.0,954.0,100,99.565,XP_002083945.2
NP_648092.1,8.28e-129,358.0,100,95.767,XP_002083948.2
NP_648094.1,0.0,525.0,100,99.612,XP_002083951.1
NP_648100.2,0.0,558.0,100,96.364,XP_002083955.1
NP_648101.1,0.0,1298.0,100,97.372,XP_044779070.1
NP_648102.2,0.0,1477.0,100,98.481,XP_016030736.1
NP_648103.1,0.0,958.0,100,97.49,XP_016030737.1
NP_648105.1,2.1200000000000002e-122,340.0,100,100.0,XP_016030742.2
NP_648106.1,0.0,1843.0,100,92.519,XP_002083962.2
NP_648108.1,0.0,773.0,100,95.086,XP_002083966.1
NP_648109.1,0.0,1647.0,100,97.436,XP_039148936.1
NP_648111.1,0.0,1567.0,100,99.203,XP_002083972.1
NP_648114.1,0.0,1207.0,100,96.339,XP_016030762.1
NP_648118.1,0.0,860.0,100,97.406,XP_002083983.2
NP_648119.1,0.0,844.0,100,94.379,XP_002083984.1
NP_648120.3,0.0,844.0,100,97.129,XP_002083985.1
NP_648122.1,6.48e-87,249.0,91,86.957,XP_016030770.1
NP_648125.3,0.0,1244.0,100,99.164,XP_016030773.1
NP_648126.1,5.43e-107,305.0,100,94.977,XP_039149275.1
NP_648127.1,0.0,511.0,100,98.182,XP_002083993.2
NP_648129.2,0.0,913.0,100,91.116,XP_016030788.1
NP_648131.1,5.19e-124,348.0,100,86.977,XP_002083997.1
NP_648134.1,9.92e-167,460.0,92,93.671,XP_016030811.2
NP_648136.2,0.0,1320.0,100,88.616,XP_002084004.2
NP_648137.3,0.0,2947.0,100,89.249,XP_016030815.1
NP_648138.1,0.0,2316.0,100,98.057,XP_002084008.3
NP_648139.1,0.0,1330.0,99,91.598,XP_016030817.1
NP_648144.3,4.95e-160,441.0,100,95.339,XP_002084012.1
NP_648145.1,1.15e-136,378.0,100,96.774,XP_002084013.1
NP_648146.1,0.0,1154.0,100,96.859,XP_016030830.1
NP_648149.1,0.0,867.0,100,99.761,XP_002084018.2
NP_648151.2,0.0,2377.0,100,92.413,XP_016030858.1
NP_648155.1,5.4399999999999995e-112,313.0,100,100.0,XP_002084022.1
NP_648160.2,1.18e-151,420.0,100,89.27,XP_002084029.1
NP_648161.1,0.0,713.0,100,98.851,XP_002084032.2
NP_648162.2,0.0,755.0,100,97.606,XP_002084033.1
NP_648163.1,4.8299999999999996e-55,163.0,100,100.0,XP_002084036.1
NP_648164.1,0.0,1029.0,100,99.238,XP_002084037.2
NP_648165.1,0.0,1155.0,100,95.129,XP_002084039.1
NP_648166.2,3.53e-62,183.0,100,93.458,XP_002084040.1
NP_648167.1,0.0,659.0,100,98.792,XP_002084041.1
NP_648168.1,3.57e-151,416.0,100,96.117,XP_016030901.1
NP_648169.2,0.0,832.0,100,96.897,XP_016030902.1
NP_648171.1,0.0,2192.0,100,98.316,XP_016030916.1
NP_648176.1,3.4000000000000004e-179,490.0,100,97.5,XP_002084056.1
NP_648178.1,0.0,2097.0,100,97.148,XP_016030926.1
NP_648179.3,0.0,1744.0,100,97.743,XP_039149818.1
NP_648181.2,0.0,861.0,100,84.521,XP_002084066.1
NP_648182.1,0.0,906.0,100,98.639,XP_002084067.1
NP_648183.3,0.0,1010.0,100,98.994,XP_002084068.2
NP_648185.1,0.0,2033.0,100,99.295,XP_002084070.1
NP_648186.3,0.0,871.0,99,95.982,XP_002084071.2
NP_648188.2,0.0,765.0,100,99.185,XP_002084073.1
NP_648189.1,0.0,710.0,100,91.26,XP_016030945.1
NP_648191.1,0.0,840.0,100,84.241,XP_002084076.2
NP_648192.1,1.38e-10,54.3,46,89.706,XP_002084075.3
NP_648193.1,1.3400000000000001e-73,214.0,100,99.219,XP_039150295.1
NP_648194.1,1.15e-177,486.0,100,93.443,XP_002084081.1
NP_648195.1,0.0,752.0,96,83.683,XP_016030948.2
NP_648199.1,0.0,1251.0,100,99.501,XP_016030960.1
NP_648201.1,1.74e-133,369.0,100,100.0,XP_016030963.1
NP_648202.1,0.0,1416.0,100,96.848,XP_016030964.1
NP_648203.1,0.0,635.0,100,86.705,XP_002084093.1
NP_648204.1,0.0,595.0,98,94.805,XP_044778897.1
NP_648205.1,3.86e-175,480.0,99,96.708,XP_002084096.1
NP_648206.1,0.0,1281.0,100,99.847,XP_016030967.1
NP_648207.1,0.0,500.0,100,94.796,XP_002084098.1
NP_648209.1,5.66e-115,321.0,100,99.383,XP_002084101.1
NP_648210.1,0.0,568.0,100,97.193,XP_002084102.1
NP_648211.1,0.0,899.0,99,97.743,XP_016030972.1
NP_648217.1,0.0,537.0,100,98.473,XP_039149649.1
NP_648220.1,0.0,1175.0,100,96.907,XP_016030995.1
NP_648222.3,0.0,1431.0,100,100.0,XP_016030997.1
NP_648223.1,1.24e-152,421.0,100,95.853,XP_016030998.1
NP_648224.1,0.0,1798.0,100,98.976,XP_039149424.1
NP_648230.1,0.0,1091.0,100,94.305,XP_002084130.1
NP_648231.1,0.0,1454.0,100,96.73,XP_002084131.1
NP_648232.1,3.89e-125,350.0,100,94.975,XP_002084132.1
NP_648234.1,1.98e-168,463.0,100,92.531,XP_002084134.2
NP_648235.1,3.4100000000000004e-179,490.0,100,98.354,XP_002084135.1
NP_648237.1,0.0,498.0,100,93.701,XP_002084138.1
NP_648239.1,0.0,867.0,100,99.286,XP_002084143.1
NP_648241.1,0.0,576.0,100,99.643,XP_002084147.2
NP_648242.1,0.0,901.0,100,98.165,XP_002084149.1
NP_648244.1,0.0,1143.0,100,99.099,XP_016031031.1
NP_648245.2,0.0,823.0,100,98.519,XP_016031034.1
NP_648247.1,0.0,1305.0,100,97.281,XP_002084157.2
NP_648251.1,0.0,696.0,100,99.41,XP_016031051.1
NP_648253.1,7.02e-168,464.0,100,92.135,XP_002084173.1
NP_648255.1,9.15e-56,165.0,100,100.0,XP_002084176.1
NP_648257.1,0.0,814.0,100,98.753,XP_002084177.1
NP_648258.1,2.1e-106,299.0,100,97.386,XP_002084178.1
NP_648260.1,0.0,649.0,100,96.784,XP_002084181.1
NP_648261.2,7.27e-159,438.0,99,94.805,XP_016031072.1
NP_648262.2,2.37e-150,416.0,100,93.886,XP_002084184.1
NP_648267.1,0.0,830.0,100,99.277,XP_002084198.1
NP_648269.1,0.0,976.0,100,98.319,XP_002084200.1
NP_648271.3,0.0,1262.0,100,98.548,XP_002084202.1
NP_648272.1,0.0,1265.0,100,100.0,XP_016031103.1
NP_648273.1,0.0,1233.0,100,97.848,XP_002084204.2
NP_648274.1,0.0,942.0,100,98.911,XP_002084205.2
NP_648275.1,5.23e-92,260.0,100,100.0,XP_016031104.1
NP_648278.1,0.0,507.0,100,98.8,XP_002084209.1
NP_648279.1,0.0,2159.0,100,96.475,XP_016031114.1
NP_648280.1,0.0,859.0,100,98.113,XP_002084212.1
NP_648281.1,3.36e-174,483.0,100,83.775,XP_016031116.1
NP_648282.1,0.0,944.0,100,98.507,XP_016031117.1
NP_648283.1,0.0,798.0,100,98.721,XP_002084215.1
NP_648284.1,0.0,778.0,100,95.876,XP_002084216.2
NP_648286.1,0.0,698.0,100,96.011,XP_016031122.1
NP_648288.2,0.0,5052.0,100,91.211,XP_016031126.1
NP_648289.2,2.8399999999999997e-180,494.0,100,94.0,XP_002084224.1
NP_648293.1,0.0,1269.0,100,99.205,XP_016031140.1
NP_648294.1,0.0,723.0,97,83.373,XP_002084229.2
NP_648295.1,0.0,592.0,100,91.456,XP_002084230.1
NP_648298.1,0.0,974.0,100,95.962,XP_016031152.1
NP_648299.3,0.0,716.0,100,91.892,XP_002084236.2
NP_648300.3,0.0,1070.0,100,100.0,XP_016031155.1
NP_648302.2,0.0,507.0,100,98.425,XP_016031163.1
NP_648303.1,0.0,780.0,100,98.721,XP_016031165.1
NP_648304.1,1.41e-144,399.0,100,98.5,XP_002084247.1
NP_648306.1,0.0,520.0,100,98.462,XP_002084255.1
NP_648310.1,0.0,925.0,100,96.746,XP_016031189.1
NP_648312.3,2.3200000000000002e-132,367.0,100,100.0,XP_002084263.1
NP_648313.1,0.0,764.0,100,97.995,XP_016031198.1
NP_648315.1,0.0,1105.0,100,99.448,XP_016031201.1
NP_648316.1,2.66e-148,412.0,100,93.191,XP_002084265.1
NP_648318.2,0.0,697.0,100,96.848,XP_016031204.1
NP_648320.1,0.0,853.0,100,96.89,XP_016031206.1
NP_648324.1,0.0,4687.0,100,97.833,XP_016031209.1
NP_648325.2,0.0,628.0,100,98.089,XP_016031210.1
NP_648328.1,0.0,662.0,100,97.885,XP_002084278.1
NP_648329.3,0.0,1112.0,98,94.087,XP_016031218.1
NP_648333.1,0.0,784.0,100,97.361,XP_002084289.2
NP_648334.1,0.0,509.0,100,98.81,XP_002084290.1
NP_648335.1,0.0,583.0,100,95.486,XP_002084291.1
NP_648337.1,0.0,1845.0,100,98.039,XP_016031227.1
NP_648339.1,0.0,523.0,100,96.911,XP_002084298.2
NP_648340.1,0.0,539.0,100,98.134,XP_016031245.1
NP_648341.1,0.0,530.0,100,97.348,XP_002084299.1
NP_648343.1,0.0,627.0,100,100.0,XP_016031253.1
NP_648344.1,1.84e-177,488.0,100,87.085,XP_002084306.2
NP_648346.1,0.0,1823.0,100,97.975,XP_002084308.1
NP_648347.2,0.0,2498.0,84,97.769,XP_016031262.2
NP_648348.1,0.0,1183.0,100,100.0,XP_002084311.2
NP_648350.1,0.0,614.0,97,92.265,XP_002084313.1
NP_648351.1,0.0,637.0,100,94.236,XP_002084314.1
NP_648352.2,0.0,2052.0,100,98.801,XP_002084316.1
NP_648354.1,0.0,1090.0,100,97.464,XP_002084319.2
NP_648358.2,0.0,1420.0,100,96.575,XP_016031286.1
NP_648359.1,2.72e-94,268.0,100,91.667,XP_002084326.1
NP_648360.2,1.37e-82,236.0,100,98.333,XP_002084328.1
NP_648361.1,4.9099999999999995e-93,264.0,100,97.761,XP_002084329.1
NP_648377.1,2.55e-154,427.0,100,95.279,XP_002084351.2
NP_648380.2,0.0,972.0,100,98.344,XP_002084357.1
NP_648384.1,0.0,505.0,100,97.166,XP_016031326.1
NP_648386.1,0.0,555.0,100,95.668,XP_002084365.1
NP_648389.3,0.0,808.0,100,98.077,XP_002084369.2
NP_648390.2,0.0,793.0,100,98.721,XP_002084373.2
NP_648393.1,0.0,1093.0,100,90.738,XP_039149307.1
NP_648399.2,2.0999999999999997e-140,388.0,100,96.939,XP_002084390.1
NP_648400.1,1.35e-94,267.0,100,99.237,XP_016031351.1
NP_648401.1,3.62e-41,127.0,100,98.413,XP_002084394.1
NP_648404.1,8.220000000000001e-144,402.0,100,91.561,XP_002084398.4
NP_648408.1,1.36e-168,463.0,99,95.798,XP_016031358.1
NP_648409.1,3.07e-88,251.0,100,99.194,XP_002084404.1
NP_648413.1,0.0,1601.0,100,97.472,XP_002076525.1
NP_648414.1,3.44e-103,292.0,100,94.675,XP_016031371.1
NP_648416.1,2.88e-111,311.0,100,98.718,XP_002084412.1
NP_648417.1,0.0,887.0,100,97.506,XP_016031373.1
NP_648418.1,1.47e-80,232.0,100,94.03,XP_002084415.1
NP_648419.1,8.96e-94,265.0,100,96.269,XP_002084415.1
NP_648420.1,1.75e-86,246.0,100,98.361,XP_016031376.1
NP_648422.1,1.16e-100,285.0,100,99.346,XP_002084426.1
NP_648425.1,0.0,941.0,99,99.567,XP_016031387.1
NP_648426.1,0.0,829.0,100,94.258,XP_002084435.1
NP_648427.1,1.15e-116,325.0,100,99.371,XP_002084436.3
NP_648428.1,0.0,954.0,100,92.421,XP_002084438.1
NP_648429.2,3.9299999999999996e-146,402.0,100,97.927,XP_016031388.1
NP_648431.3,0.0,2353.0,100,97.785,XP_044778929.1
NP_648435.1,0.0,1082.0,100,99.237,XP_002084449.1
NP_648439.1,0.0,995.0,99,98.586,XP_039149899.1
NP_648441.1,0.0,1330.0,100,98.501,XP_016031398.1
NP_648442.1,1.65e-13,61.2,97,53.782,XP_002084463.1
NP_648445.1,0.0,1202.0,100,96.376,XP_002084467.1
NP_648446.1,0.0,1125.0,100,96.948,XP_002084468.1
NP_648447.2,0.0,913.0,100,99.329,XP_016031407.1
NP_648448.1,0.0,929.0,100,95.833,XP_016031408.1
NP_648449.1,6.67e-128,354.0,100,100.0,XP_002084472.1
NP_648450.3,2.6300000000000002e-123,342.0,100,99.383,XP_002084473.1
NP_648451.1,0.0,1486.0,100,98.474,XP_002084471.1
NP_648452.1,0.0,1939.0,100,96.506,XP_002084474.1
NP_648453.1,0.0,1900.0,100,98.815,XP_016031410.2
NP_648455.2,0.0,1378.0,100,94.886,XP_016031421.1
NP_648460.1,0.0,852.0,100,97.203,XP_002084483.2
NP_648461.1,7.51e-161,447.0,96,91.103,XP_002084485.3
NP_648462.1,0.0,676.0,100,92.837,XP_002084489.1
NP_648463.2,1.91e-163,450.0,100,94.915,XP_002084490.2
NP_648464.1,0.0,667.0,100,89.577,XP_016031424.1
NP_648465.2,0.0,768.0,100,97.354,XP_002084492.1
NP_648466.1,0.0,659.0,100,98.137,XP_002084493.1
NP_648470.2,0.0,609.0,100,98.328,XP_002084499.1
NP_648480.1,9.55e-68,197.0,100,95.238,XP_002084514.1
NP_648482.3,0.0,1353.0,100,98.786,XP_016031445.1
NP_648485.1,0.0,659.0,98,98.101,XP_002084519.1
NP_648486.1,0.0,799.0,100,97.722,XP_002084520.1
NP_648488.1,0.0,1775.0,99,89.119,XP_039149518.1
NP_648493.3,0.0,1227.0,100,97.848,XP_016031464.1
NP_648494.2,5.98e-118,329.0,100,97.006,XP_016031466.1
NP_648499.1,0.0,665.0,100,98.182,XP_016031480.1
NP_648500.1,6.269999999999999e-115,321.0,100,98.101,XP_002084535.1
NP_648501.1,0.0,620.0,100,98.68,XP_002084537.1
NP_648504.2,0.0,887.0,100,71.307,XP_039150099.1
NP_648505.1,3.8299999999999998e-62,182.0,100,95.699,XP_002084543.1
NP_648506.1,0.0,1257.0,99,93.894,XP_016031490.1
NP_648507.1,0.0,1808.0,100,96.444,XP_002084546.2
NP_648508.1,0.0,1006.0,100,97.809,XP_002084547.1
NP_648509.1,0.0,851.0,100,98.801,XP_016031492.1
NP_648511.2,0.0,526.0,100,98.039,XP_002084550.1
NP_648514.1,1.17e-160,441.0,100,100.0,XP_002084552.1
NP_648515.1,0.0,764.0,100,99.213,XP_002084555.1
NP_648518.1,3.89e-146,403.0,100,96.939,XP_002076534.1
NP_648520.1,0.0,1248.0,100,99.511,XP_039150105.1
NP_648523.1,0.0,1342.0,100,98.464,XP_016031517.1
NP_648526.2,0.0,656.0,100,93.529,XP_002084571.1
NP_648527.1,0.0,916.0,100,94.304,XP_002084572.4
NP_648528.1,0.0,1129.0,100,77.66,XP_016031520.1
NP_648529.1,0.0,512.0,100,94.624,XP_002084574.3
NP_648530.1,0.0,1379.0,100,91.604,XP_016031521.1
NP_648536.1,0.0,590.0,99,97.578,XP_002084584.1
NP_648537.2,0.0,2488.0,100,88.496,XP_016031531.1
NP_648541.1,0.0,1057.0,100,95.567,XP_002084591.1
NP_648544.2,5.88e-74,214.0,100,90.984,XP_016031552.1
NP_648545.1,0.0,712.0,99,91.795,XP_016031553.1
NP_648546.1,0.0,740.0,100,95.38,XP_016031554.1
NP_648548.1,0.0,1191.0,100,94.803,XP_002084599.2
NP_648549.1,0.0,1002.0,100,98.374,XP_002084603.1
NP_648550.1,0.0,1477.0,99,95.906,XP_002084604.1
NP_648551.3,6.13e-80,229.0,100,98.198,XP_002084605.1
NP_648553.1,0.0,1122.0,100,99.629,XP_002084609.1
NP_648555.1,0.0,689.0,100,98.209,XP_002084613.1
NP_648556.3,0.0,604.0,100,98.63,XP_002084614.1
NP_648558.1,0.0,578.0,100,95.833,XP_002084618.1
NP_648559.1,0.0,734.0,100,93.506,XP_016031571.1
NP_648566.1,0.0,1536.0,100,98.929,XP_039150307.1
NP_648567.2,0.0,1104.0,100,97.61,XP_016031588.1
NP_648570.1,2.7699999999999998e-67,196.0,100,100.0,XP_002084636.1
NP_648573.2,0.0,2365.0,100,96.132,XP_002084640.1
NP_648574.1,0.0,1357.0,100,98.341,XP_002084642.2
NP_648579.3,0.0,696.0,100,99.701,XP_016031605.1
NP_648581.1,0.0,795.0,100,98.956,XP_002076535.2
NP_648582.1,1.31e-131,365.0,100,98.315,XP_002084662.1
NP_648586.2,0.0,1699.0,100,99.262,XP_002084666.2
NP_648587.1,2.9e-158,435.0,100,96.262,XP_002084667.1
NP_648588.1,0.0,1124.0,100,98.725,XP_002084669.1
