Dsim,E_value,Score,query cover,identity,Dmel
XP_039149649.1,0.0,537.0,100,98.473,NP_648217.1
XP_039149650.1,7.81e-101,285.0,100,96.689,NP_001137876.1
XP_039149651.1,0.0,9092.0,100,97.792,NP_001286919.1
XP_039149665.1,0.0,4337.0,100,98.654,NP_001246578.1
XP_039149684.1,0.0,1300.0,100,96.988,NP_788506.1
XP_039149687.1,8.4e-36,115.0,100,73.118,NP_648673.1
XP_039149689.1,0.0,694.0,91,97.101,NP_001261574.1
XP_039149692.1,6.47e-08,45.8,39,81.579,NP_001189127.1
XP_039149693.1,0.0,3646.0,100,99.83,NP_523483.2
XP_039149696.1,0.0,1197.0,100,100.0,NP_001097646.1
XP_039149699.1,1.8899999999999998e-165,460.0,97,79.661,NP_001369060.1
XP_039149701.1,6.079999999999999e-23,79.7,100,100.0,NP_001303406.1
XP_039149702.1,0.0,827.0,100,98.812,NP_001287098.1
XP_039149705.1,0.0,1856.0,100,98.795,NP_001286884.1
XP_039149706.1,0.0,1717.0,100,97.608,NP_001261183.1
XP_039149716.1,1.34e-135,377.0,100,94.581,NP_001286882.1
XP_039149718.1,0.0,1802.0,100,98.027,NP_001246707.1
XP_039149743.1,0.0,956.0,100,98.936,NP_001260615.1
XP_039149747.1,0.0,1469.0,100,97.45,NP_647677.2
XP_039149748.1,0.0,2679.0,99,97.806,NP_001261984.1
XP_039149749.1,0.0,551.0,88,98.507,NP_648977.3
XP_039149754.1,0.0,991.0,100,99.582,NP_001261595.1
XP_039149755.1,8.120000000000001e-21,74.3,100,92.308,NP_001246850.1
XP_039149767.1,0.0,1552.0,100,100.0,NP_536738.3
XP_039149768.1,0.0,1207.0,100,100.0,NP_524179.2
XP_039149770.1,6.52e-116,323.0,99,99.351,NP_001260601.1
XP_039149773.1,3.54e-38,131.0,73,93.939,NP_649209.1
XP_039149775.1,0.0,1567.0,100,98.696,NP_730022.1
XP_039149777.1,0.0,1211.0,98,97.204,NP_523942.2
XP_039149782.1,0.0,1054.0,100,92.435,NP_647993.2
XP_039149783.1,0.0,538.0,100,98.851,NP_001261452.1
XP_039149784.1,0.0,5466.0,100,97.85,NP_001261446.1
XP_039149800.1,0.0,7669.0,100,96.674,NP_609998.1
XP_039149806.1,1.6199999999999998e-95,270.0,100,100.0,NP_524002.1
XP_039149814.1,0.0,4207.0,100,98.927,NP_001260594.1
XP_039149818.1,0.0,1744.0,100,97.743,NP_648179.3
XP_039149822.1,0.0,896.0,100,100.0,NP_001356976.1
XP_039149831.1,0.0,1196.0,100,97.69,NP_730764.1
XP_039149832.1,2.6799999999999998e-158,441.0,98,80.0,NP_730750.1
XP_039149834.1,9.5e-101,285.0,100,96.711,NP_649422.1
XP_039149843.1,0.0,1393.0,99,87.189,NP_609996.2
XP_039149847.1,0.0,866.0,100,97.436,NP_001262230.1
XP_039149849.1,3.8199999999999997e-159,439.0,100,97.391,NP_001262228.1
XP_039149850.1,0.0,1725.0,100,92.57,NP_649378.1
XP_039149851.1,0.0,988.0,94,89.601,NP_649378.1
XP_039149852.1,0.0,642.0,100,99.685,NP_001262202.1
XP_039149853.1,1.26e-19,73.9,100,66.265,NP_001262203.1
XP_039149854.1,7.43e-16,61.6,100,94.286,NP_001163495.1
XP_039149857.1,0.0,1501.0,100,99.869,NP_523909.2
XP_039149863.1,0.0,2558.0,100,99.837,NP_728546.1
XP_039149864.1,0.0,917.0,96,93.725,NP_001261220.1
XP_039149868.1,0.0,559.0,100,93.393,NP_612057.1
XP_039149874.1,0.0,2774.0,99,98.092,NP_001246822.1
XP_039149890.1,0.0,1397.0,100,94.723,NP_729715.2
XP_039149893.1,0.0,659.0,100,85.901,NP_001303393.1
XP_039149894.1,8.93e-42,129.0,100,83.333,NP_001369046.1
XP_039149896.1,0.0,2246.0,100,95.455,NP_001261697.1
XP_039149899.1,0.0,995.0,80,98.586,NP_648439.1
XP_039149901.1,6.27e-141,396.0,74,91.509,NP_001097580.1
XP_039149903.1,1.31e-15,60.8,100,100.0,NP_001303412.1
XP_039149904.1,0.0,1231.0,100,99.658,NP_001261723.1
XP_039149908.1,0.0,3874.0,100,99.055,NP_729778.1
XP_039149916.1,0.0,3148.0,100,98.644,NP_001262185.1
XP_039149920.1,0.0,1151.0,100,98.812,NP_001287019.1
XP_039149929.1,0.0,806.0,100,99.242,NP_001287018.1
XP_039149934.1,0.0,776.0,76,97.455,NP_001350854.1
XP_039149936.1,0.0,1452.0,100,97.019,NP_001286893.1
XP_039149939.1,0.0,1090.0,90,100.0,NP_001261373.1
XP_039149942.1,0.0,3313.0,100,96.999,NP_649182.4
XP_039149950.1,0.0,627.0,100,97.712,NP_649181.1
XP_039149960.1,0.0,867.0,100,96.522,NP_001261489.1
XP_039149968.1,0.0,2039.0,100,97.955,NP_001014576.1
XP_039149978.1,0.0,1006.0,100,98.79,NP_001162873.1
XP_039149989.1,0.0,15192.0,100,80.418,NP_001189070.1
XP_039149995.1,0.0,5627.0,100,98.194,NP_730591.2
XP_039149999.1,0.0,944.0,83,100.0,NP_523927.2
XP_039150000.1,0.0,632.0,100,93.364,NP_647902.1
XP_039150023.1,0.0,1780.0,100,99.768,NP_648814.3
XP_039150033.1,0.0,2133.0,100,94.157,NP_001137887.1
XP_039150040.1,0.0,5812.0,100,99.295,NP_001261586.1
XP_039150043.1,0.0,1284.0,100,98.878,NP_001259954.1
XP_039150054.1,0.0,998.0,100,99.381,NP_788450.1
XP_039150056.1,0.0,3262.0,100,98.269,NP_001189037.1
XP_039150077.1,0.0,716.0,82,97.159,NP_523895.2
XP_039150080.1,0.0,4480.0,100,97.529,NP_001246834.1
XP_039150081.1,0.0,1187.0,97,97.627,NP_524161.2
XP_039150083.1,0.0,683.0,89,96.936,NP_001246834.1
XP_039150084.1,4.0200000000000003e-125,348.0,100,96.154,NP_730432.1
XP_039150090.1,1.4e-119,334.0,100,87.079,NP_001027129.2
XP_039150093.1,0.0,3848.0,100,97.257,NP_524028.2
XP_039150095.1,0.0,1841.0,100,77.618,NP_524658.2
XP_039150098.1,0.0,2219.0,92,86.137,NP_996064.1
XP_039150099.1,0.0,882.0,100,86.285,NP_648504.2
XP_039150105.1,0.0,1248.0,100,99.511,NP_648520.1
XP_039150106.2,0.0,725.0,96,81.342,NP_001287036.1
XP_039150110.1,0.0,4308.0,100,98.536,NP_996084.1
XP_039150113.1,0.0,8236.0,100,99.47,NP_995958.2
XP_039150114.1,0.0,5028.0,100,100.0,NP_001261286.1
XP_039150118.1,0.0,2270.0,100,98.571,NP_001356973.1
XP_039150125.1,0.0,1779.0,100,97.635,NP_647649.2
XP_039150126.1,0.0,993.0,100,98.554,NP_001246550.1
XP_039150127.1,0.0,857.0,100,96.963,NP_001286905.1
XP_039150132.1,1.81e-155,428.0,100,99.528,NP_001036641.1
XP_039150137.1,1.21e-07,50.1,90,21.053,NP_001285694.1
XP_039150139.1,0.0,1654.0,100,98.428,NP_001262221.1
XP_039150145.1,3.48e-48,147.0,96,79.348,NP_001287149.1
XP_039150146.1,6.4599999999999995e-40,130.0,82,75.573,NP_649113.1
XP_039150147.1,7.97e-72,211.0,84,96.899,NP_730410.2
XP_039150148.1,4.95e-62,185.0,82,87.597,NP_730410.2
XP_039150149.1,6.18e-41,131.0,100,94.574,NP_730413.2
XP_039150150.1,2.1e-43,137.0,97,83.333,NP_649113.1
XP_039150151.1,0.0,1427.0,100,99.712,NP_001401042.1
XP_039150152.1,2.14e-58,190.0,100,100.0,NP_001401042.1
XP_039150153.1,0.0,624.0,100,96.825,NP_001285919.1
XP_039150154.1,9.78e-16,61.2,100,77.143,NP_001286036.1
XP_039150155.1,6.3e-15,58.9,100,81.25,NP_001246076.1
XP_039150158.1,0.0,4100.0,100,98.663,NP_001261266.1
XP_039150166.2,0.0,511.0,89,98.917,NP_001356972.1
XP_039150167.1,0.0,601.0,100,99.66,NP_001261273.1
XP_039150176.1,7.61e-25,97.1,91,46.087,NP_788536.1
XP_039150177.1,0.0,1706.0,100,99.659,NP_523982.2
XP_039150184.1,0.0,3805.0,100,97.841,NP_001261376.1
XP_039150191.1,6.46e-20,72.4,100,87.234,NP_995993.1
XP_039150201.1,0.0,2358.0,100,97.429,NP_995611.2
XP_039150202.1,0.0,2654.0,96,98.768,NP_523965.2
XP_039150210.1,0.0,2967.0,100,97.2,NP_001261648.1
XP_039150227.1,0.0,1795.0,100,98.23,NP_729510.1
XP_039150230.1,0.0,1133.0,100,96.441,NP_001246875.1
XP_039150242.1,0.0,1154.0,100,97.711,NP_649370.1
XP_039150243.1,0.0,2233.0,99,97.373,NP_724130.4
XP_039150244.1,0.0,692.0,89,97.989,NP_524206.1
XP_039150249.1,0.0,3581.0,100,96.467,NP_996008.1
XP_039150251.1,0.0,832.0,100,98.333,NP_648058.1
XP_039150256.1,0.0,4004.0,100,97.935,NP_729032.1
XP_039150257.1,4.47e-76,219.0,100,94.872,NP_647926.1
XP_039150258.1,0.0,2046.0,100,96.219,NP_001246651.1
XP_039150274.1,4.62e-98,278.0,100,90.789,NP_648690.1
XP_039150279.1,0.0,828.0,100,93.706,NP_001097670.1
XP_039150284.1,0.0,793.0,100,95.332,NP_001036652.1
XP_039150294.1,2.54e-13,61.6,34,97.778,NP_648193.1
XP_039150295.1,1.3200000000000001e-73,214.0,100,99.219,NP_648193.1
XP_039150302.1,0.0,630.0,100,70.588,NP_524005.2
XP_039150305.1,7.54e-13,62.4,86,34.677,NP_608609.1
XP_039150306.1,0.0,1830.0,100,98.113,NP_001137956.1
XP_039150307.1,0.0,1536.0,100,98.929,NP_648566.1
XP_039150309.1,0.0,1166.0,100,95.545,NP_648946.3
XP_039150310.1,0.0,993.0,100,99.399,NP_001097631.1
XP_039150312.1,0.0,1987.0,100,99.476,NP_001261814.1
XP_039150316.1,0.0,2486.0,100,99.503,NP_001261758.1
XP_039150322.1,0.0,4096.0,100,99.244,NP_001014591.1
XP_039150326.1,7.15e-18,66.6,100,94.118,NP_001369063.1
XP_039150328.1,5.2e-52,156.0,100,95.062,NP_001246744.1
XP_039150331.1,0.0,989.0,100,98.76,NP_647851.3
XP_039150333.1,1.91e-28,119.0,99,23.529,NP_001285694.1
XP_039150335.1,1.3799999999999999e-67,197.0,100,93.069,NP_001189053.1
XP_039150337.1,2.3199999999999997e-48,146.0,100,90.909,NP_001036587.1
XP_039150345.1,0.0,1408.0,95,98.987,NP_001246635.1
XP_039150347.1,0.0,1701.0,100,97.738,NP_001287521.1
XP_039150348.1,0.0,767.0,100,95.411,NP_733083.1
XP_039150349.1,0.0,1832.0,99,97.137,NP_001263129.1
XP_039150355.1,0.0,546.0,99,83.436,NP_001163838.2
XP_039150364.1,0.0,5824.0,100,99.929,NP_733132.2
XP_039150368.1,0.0,1427.0,100,97.249,NP_524243.2
XP_039150370.1,1.14e-25,87.0,100,95.455,NP_001369118.1
XP_039150375.1,2e-15,60.1,100,100.0,NP_001368997.1
XP_039150381.1,0.0,2903.0,100,98.399,NP_001369025.1
XP_039150382.1,0.0,4027.0,100,98.165,NP_733309.3
XP_039150385.1,0.0,1527.0,100,99.463,NP_733336.1
XP_039150391.1,0.0,1416.0,100,97.163,NP_001287592.1
XP_039150396.1,1.82e-36,135.0,23,60.396,NP_651738.1
XP_039150399.1,0.0,534.0,100,98.113,"NP_001287598.1, NP_524554.1"
XP_039150400.1,0.0,534.0,100,98.113,"NP_001287598.1, NP_524554.1"
XP_039150406.1,3.9799999999999998e-115,321.0,100,99.367,NP_733343.1
XP_039150407.1,4.05e-19,70.1,100,91.892,NP_001260546.1
XP_039150408.1,9.75e-87,247.0,100,99.18,NP_001036774.2
XP_039150422.1,0.0,920.0,100,99.776,NP_650918.1
XP_039150423.1,0.0,652.0,100,99.363,NP_001163666.1
XP_039150424.1,0.0,728.0,99,44.07,NP_649436.2
XP_039150426.1,0.0,2547.0,100,84.535,NP_001262675.1
XP_039150428.1,1.31e-26,89.4,100,97.619,NP_001369022.1
XP_039150435.1,3.7000000000000004e-160,440.0,100,98.148,NP_001287279.1
XP_039150438.1,9.800000000000001e-33,107.0,100,73.333,NP_001247035.1
XP_039150447.1,0.0,895.0,100,99.583,NP_001138106.1
XP_039150450.1,0.0,2602.0,100,97.038,NP_731922.1
XP_039150452.1,0.0,1040.0,100,95.725,NP_001027210.1
XP_039150453.1,0.0,587.0,100,85.429,NP_001287519.1
XP_039150454.1,2.17e-77,224.0,100,93.233,NP_732404.2
XP_039150460.1,0.0,1142.0,100,95.571,NP_001287380.1
XP_039150462.1,0.0,3356.0,100,96.814,NP_001036681.1
XP_039150464.1,0.0,2566.0,100,91.888,NP_651691.4
XP_039150475.1,0.0,792.0,100,100.0,NP_536752.1
XP_039150482.1,0.0,2662.0,100,92.084,NP_733209.1
XP_039150484.1,0.0,1151.0,100,98.596,NP_609503.2
XP_039150485.1,0.0,1725.0,100,92.208,NP_001287560.1
XP_039150488.1,0.0,649.0,100,100.0,NP_652657.1
XP_039150494.1,0.0,4859.0,100,98.055,NP_477152.1
XP_039150495.1,0.0,1454.0,100,99.387,NP_651872.1
XP_039150497.1,0.0,1546.0,100,99.481,NP_733439.2
XP_039150499.1,0.0,1317.0,100,98.754,NP_651879.1
XP_039150500.1,0.0,2224.0,83,94.853,NP_001262332.1
XP_039150515.1,0.0,712.0,100,98.584,NP_649694.1
XP_039150516.1,0.0,510.0,100,97.744,NP_651968.1
XP_039150521.1,0.0,5102.0,100,97.937,NP_001247156.1
XP_039150528.1,0.0,1689.0,100,96.327,NP_609639.2
XP_039150529.1,0.0,2263.0,100,98.025,NP_650967.2
XP_039150533.1,0.0,806.0,67,99.005,NP_788698.1
XP_039150549.1,0.0,1507.0,100,95.42,NP_001262415.1
XP_039150571.1,1.56e-159,438.0,100,97.664,NP_001247003.1
XP_039150580.1,0.0,1456.0,100,99.142,NP_001138108.1
XP_039150585.1,0.0,1551.0,100,97.586,NP_001287355.1
XP_039150586.1,0.0,686.0,100,100.0,NP_001287357.1
XP_039150587.1,0.0,733.0,100,95.312,NP_524540.4
XP_039150588.1,0.0,1060.0,100,90.636,NP_001015349.2
XP_039150597.1,0.0,1986.0,100,97.725,NP_651350.2
XP_039150598.1,0.0,1021.0,95,94.808,NP_608911.1
XP_039150604.1,0.0,1069.0,100,97.137,NP_650760.1
XP_039150605.1,0.0,2412.0,100,99.155,NP_001262441.1
XP_039150606.1,0.0,1072.0,100,91.71,NP_001163576.1
XP_039150607.1,0.0,810.0,100,98.99,NP_649940.1
XP_039150608.1,0.0,518.0,100,98.795,NP_651988.2
XP_039150612.1,0.0,1623.0,100,99.374,NP_001287540.1
XP_039150615.1,0.0,2814.0,99,96.877,NP_651560.2
XP_039150631.1,0.0,1723.0,100,96.218,NP_001287388.1
XP_039150634.1,6.1e-73,211.0,100,95.614,NP_001163002.1
XP_039150637.1,0.0,540.0,100,94.134,NP_001097725.2
XP_039150638.1,6.08e-12,52.0,95,73.684,NP_001334693.1
XP_039150650.1,0.0,1607.0,100,99.1,NP_649931.1
XP_039150661.1,0.0,1770.0,100,97.404,NP_001262497.1
XP_039150664.1,0.0,2624.0,100,94.727,NP_732069.3
XP_039150675.1,0.0,1587.0,98,89.927,NP_608583.5
XP_039150676.1,0.0,530.0,83,98.425,NP_650507.1
XP_039150680.1,0.0,3912.0,100,98.388,NP_732097.2
XP_039150681.1,0.0,1431.0,100,90.196,NP_732100.2
XP_039150688.1,0.0,1080.0,98,99.093,NP_732088.1
XP_039150701.1,0.0,1074.0,100,97.778,NP_476685.1
XP_039150703.1,0.0,660.0,100,95.195,NP_650514.1
XP_039150704.1,1.39e-99,281.0,100,97.872,NP_001287349.1
XP_039150707.1,0.0,1213.0,100,99.172,NP_001262708.1
XP_039150708.1,0.0,1561.0,100,97.84,NP_001033870.1
XP_039150710.1,0.0,3590.0,100,98.322,NP_732393.1
XP_039150713.1,0.0,2453.0,100,98.906,NP_001247185.1
XP_039150716.1,0.0,1035.0,100,97.441,NP_650775.2
XP_039150718.1,0.0,1200.0,100,97.956,NP_608579.1
XP_039150719.1,2.72e-18,67.8,100,100.0,NP_001262721.1
XP_039150721.1,0.0,4309.0,100,99.048,NP_996226.2
XP_039150730.1,0.0,1449.0,100,97.105,NP_651043.2
XP_039150740.1,6.65e-39,122.0,100,95.455,NP_001334687.1
XP_039150741.1,0.0,7495.0,95,97.415,NP_001247109.1
XP_039150747.1,0.0,1738.0,92,99.289,NP_001262788.1
XP_039150749.1,2.4500000000000002e-27,96.3,43,90.476,NP_001097709.1
XP_039150750.1,0.0,3618.0,100,98.227,NP_001189227.1
XP_039150764.1,0.0,1441.0,100,97.914,NP_650457.2
XP_039150766.1,0.0,1022.0,100,98.826,NP_001260582.1
XP_039150767.1,0.0,526.0,100,98.456,NP_650460.1
XP_039150769.1,1.87e-154,425.0,100,96.682,NP_001189223.1
XP_039150770.1,0.0,729.0,99,89.346,NP_732664.2
XP_039150771.1,0.0,2531.0,100,97.854,NP_001034048.2
XP_039150774.1,0.0,1308.0,100,98.756,"NP_650209.1, NP_524927.2"
XP_039150776.1,4.09e-136,380.0,100,83.182,NP_996202.1
XP_039150777.1,2.2199999999999998e-94,267.0,100,92.806,NP_650204.1
XP_039150781.1,0.0,1489.0,100,95.526,NP_001262308.1
XP_039150783.1,0.0,535.0,100,97.308,NP_650976.1
XP_039150786.1,0.0,1031.0,100,98.638,NP_001138130.2
XP_039150789.1,3.1899999999999996e-52,157.0,100,85.227,NP_001287393.1
XP_039150790.1,0.0,1912.0,99,98.027,NP_001369129.1
XP_039150791.1,1.69e-31,105.0,73,75.0,NP_524498.2
XP_039150794.1,0.0,791.0,95,94.25,NP_651784.2
XP_039150798.1,0.0,841.0,100,92.06,NP_649795.1
XP_039150801.1,5.2700000000000004e-123,350.0,100,93.487,NP_649786.1
XP_039150802.1,0.0,1539.0,100,82.578,NP_651533.3
XP_039150804.1,0.0,1375.0,100,98.446,NP_001262366.1
XP_039150810.1,0.0,2202.0,100,96.343,NP_001246950.1
XP_039150812.1,0.0,755.0,100,86.105,NP_724376.1
XP_039150816.1,3.07e-123,345.0,86,94.915,NP_001334691.1
XP_039150817.1,0.0,1318.0,100,97.139,NP_731670.1
XP_039150821.1,6.1799999999999995e-52,157.0,100,71.818,NP_001036758.1
XP_039150822.1,0.0,1395.0,71,97.432,NP_732085.1
XP_039150828.1,0.0,1417.0,100,97.578,NP_524340.2
XP_039150833.1,0.0,2058.0,100,98.922,NP_001247140.1
XP_039150842.1,0.0,612.0,100,97.368,NP_732513.1
XP_039150843.1,9.28e-165,456.0,100,97.338,NP_650906.1
XP_039150846.1,5.73e-105,295.0,100,99.324,NP_001163737.1
XP_039150847.1,4.82e-133,370.0,100,88.325,NP_652269.3
XP_039150849.1,3.0899999999999997e-54,177.0,73,85.816,NP_732191.1
XP_039150851.1,0.0,741.0,100,99.727,NP_650049.1
XP_039150853.1,4.83e-158,439.0,100,80.645,NP_001259904.1
XP_039150854.1,0.0,537.0,100,96.97,NP_650062.1
XP_039150855.1,0.0,542.0,100,98.855,NP_001287282.1
XP_039150856.1,5.18e-125,347.0,100,99.419,NP_001303431.1
XP_039150857.1,0.0,1003.0,100,99.591,NP_001246947.1
XP_039150865.1,0.0,1267.0,100,96.568,NP_732134.1
XP_039150871.1,0.0,1277.0,100,96.837,NP_731672.1
XP_039150876.1,0.0,3613.0,100,97.367,NP_001287397.1
XP_039150879.1,9.1e-105,294.0,100,97.279,NP_650729.1
XP_039150883.1,0.0,1139.0,100,98.919,NP_001097741.1
XP_039150891.1,0.0,1390.0,100,94.492,NP_996269.2
XP_039150894.1,0.0,1362.0,99,96.361,NP_001262482.1
XP_039150896.1,0.0,3752.0,95,95.787,NP_477153.1
XP_039150897.1,0.0,897.0,100,96.909,NP_001138119.2
XP_039150900.1,0.0,892.0,100,81.628,NP_731674.1
XP_039150901.1,0.0,1584.0,100,98.59,NP_651870.3
XP_039150903.1,6.81e-57,169.0,100,93.103,NP_001287616.1
XP_039150905.1,3.23e-141,393.0,100,95.089,NP_650709.3
XP_039150907.1,9.76e-158,434.0,100,98.636,NP_651485.1
XP_039150912.1,0.0,4956.0,100,97.208,NP_731761.3
XP_039150914.1,0.0,2758.0,100,98.443,NP_524337.1
XP_039150916.1,0.0,3845.0,100,97.789,NP_001245851.1
XP_039150917.1,0.0,978.0,100,98.967,NP_001262522.1
XP_039150928.1,0.0,3300.0,100,97.494,NP_523464.1
XP_039150930.1,0.0,1199.0,100,99.324,NP_001262393.1
XP_039150932.1,0.0,3643.0,99,94.713,NP_001247075.1
XP_039150933.1,3.27e-92,261.0,100,100.0,NP_001287498.1
XP_039150934.1,0.0,682.0,100,97.917,NP_650080.3
XP_039150935.1,2.58e-41,127.0,100,98.462,NP_001369016.1
XP_039150938.1,0.0,1204.0,100,98.0,NP_731788.1
XP_039150949.1,0.0,495.0,98,94.882,NP_001262270.1
XP_039150951.1,0.0,1664.0,100,96.655,NP_001262285.1
XP_039150953.1,0.0,1164.0,100,100.0,NP_722856.1
XP_039150955.1,1.96e-67,211.0,53,96.914,NP_731155.2
XP_039150956.1,0.0,1168.0,100,99.155,NP_001262674.1
XP_039150957.1,7.36e-53,175.0,100,91.379,NP_001262674.1
XP_039150958.1,0.0,1316.0,100,83.665,NP_001097860.1
XP_039150960.1,0.0,1191.0,96,99.145,NP_001262795.1
XP_039150981.1,9.1e-28,92.4,100,97.872,NP_001036778.1
XP_039150983.1,0.0,577.0,100,100.0,NP_649626.1
XP_039150984.1,0.0,5615.0,100,97.217,NP_001036712.1
XP_039150992.1,0.0,944.0,65,88.103,NP_732006.2
XP_039151002.1,0.0,1423.0,100,95.43,NP_001262595.1
XP_039151004.1,0.0,1137.0,100,98.932,NP_001097800.1
XP_039151006.1,0.0,771.0,98,92.519,NP_650433.1
XP_039151007.1,8.63e-74,235.0,100,100.0,NP_001247118.1
XP_039151009.1,0.0,1933.0,99,96.566,NP_732295.1
XP_039151017.1,6.07e-38,131.0,68,95.385,NP_001287281.1
XP_039151018.1,3.03e-98,310.0,84,92.025,NP_727348.2
XP_039151026.1,0.0,3104.0,100,97.988,NP_732773.1
XP_039151031.1,0.0,1115.0,100,89.238,NP_732701.2
XP_039151033.1,1.15e-65,191.0,100,91.837,NP_001369024.1
XP_039151034.1,5.5e-114,321.0,100,94.709,NP_001287572.1
XP_039151037.1,0.0,786.0,100,99.487,NP_731052.2
XP_039151044.1,0.0,1730.0,100,95.59,NP_001247399.1
XP_039151054.1,0.0,1449.0,100,94.845,NP_651899.2
XP_039151062.1,0.0,710.0,100,93.856,NP_524520.1
XP_039151070.1,0.0,2279.0,100,99.456,NP_001262935.1
XP_039151072.1,5.46e-93,276.0,58,100.0,"NP_001027358.1, NP_001027323.1, NP_001027333.1, NP_001027363.1, NP_001027378.1, NP_001027298.1, NP_001027318.1, NP_001027373.1, NP_001027308.1, NP_001027368.1, NP_001027383.1, NP_001027294.1, NP_001027285.1, NP_001027343.1, NP_001027289.1, NP_001027328.1, NP_001027303.1, NP_001027348.1, NP_001027338.1, NP_001027353.1, NP_001027313.1, NP_001027387.1, NP_724345.1"
XP_039151073.1,3.33e-56,187.0,48,94.886,NP_651301.1
XP_039151075.1,0.0,555.0,100,88.372,NP_651298.1
XP_039151077.1,4.2500000000000004e-47,148.0,100,76.761,NP_651302.1
XP_039151082.1,2.42e-94,274.0,92,99.265,"NP_001027358.1, NP_001027323.1, NP_001027333.1, NP_001027363.1, NP_001027378.1, NP_001027298.1, NP_001027318.1, NP_001027373.1, NP_001027308.1, NP_001027368.1, NP_001027383.1, NP_001027294.1, NP_001027285.1, NP_001027343.1, NP_001027289.1, NP_001027328.1, NP_001027303.1, NP_001027348.1, NP_001027338.1, NP_001027353.1, NP_001027313.1, NP_001027387.1, NP_724345.1"
XP_039151083.1,0.0,3316.0,100,97.252,NP_732790.3
XP_039151090.1,0.0,3326.0,100,98.424,NP_001287469.1
XP_039151095.1,0.0,2315.0,100,99.029,NP_001262765.1
XP_039151096.1,1.54e-75,226.0,36,98.261,"NP_001027345.1, NP_001027320.1, NP_001027355.1, NP_001027330.1, NP_001027283.1, NP_001027350.1, NP_001027340.1, NP_001027385.1, NP_001027370.1, NP_001027310.1, NP_001027296.1, NP_001027325.1, NP_001027335.1, NP_001027287.1, NP_001027305.1, NP_001027365.1, NP_001027380.1, NP_001027300.1, NP_001027291.1, NP_001027315.1, NP_001027360.1, NP_001027375.1, NP_724342.1"
XP_039151108.1,0.0,5579.0,100,97.62,NP_001369005.1
XP_039151111.1,0.0,1424.0,100,98.711,NP_524775.1
XP_039151114.1,0.0,547.0,89,50.867,NP_731479.3
XP_039151118.1,0.0,785.0,84,95.408,NP_610132.3
XP_039151119.1,0.0,2477.0,74,96.825,NP_001303416.1
XP_039151123.1,2.85e-62,182.0,100,100.0,NP_650628.1
XP_039151124.1,0.0,1328.0,100,98.494,NP_608926.2
XP_039151126.1,0.0,2004.0,100,98.18,NP_001247325.1
XP_039151129.1,0.0,3949.0,100,97.37,NP_001245949.1
XP_039151131.1,0.0,2223.0,100,98.1,NP_733403.1
XP_039151136.1,0.0,824.0,97,98.741,NP_001369031.1
XP_039151137.1,0.0,3037.0,100,95.941,NP_001369028.1
XP_039151138.1,0.0,1692.0,90,98.104,NP_001262827.1
XP_039151173.1,0.0,2187.0,100,95.768,NP_524487.2
XP_039151174.1,1.75e-62,184.0,100,94.175,NP_001368994.1
XP_039151175.1,0.0,4010.0,100,98.587,NP_731930.3
XP_039151177.1,0.0,2343.0,100,97.012,NP_001287328.1
XP_039151180.1,0.0,722.0,100,97.6,NP_650376.1
XP_039151185.2,2.3799999999999998e-48,151.0,100,100.0,NP_001285776.1
XP_039151206.1,0.0,5719.0,100,96.725,NP_788752.2
XP_039151212.1,0.0,1893.0,100,87.82,NP_650096.1
XP_039151213.1,0.0,2453.0,100,95.386,NP_001262478.1
XP_039151214.1,4.97e-115,331.0,59,100.0,NP_731599.1
XP_039151229.1,0.0,1114.0,89,93.927,NP_733224.2
XP_039151242.1,0.0,654.0,96,96.933,NP_001263016.2
XP_039151245.1,0.0,4447.0,99,97.618,NP_650472.2
XP_039151247.1,0.0,2077.0,100,96.679,NP_732033.1
XP_039151249.1,0.0,1902.0,100,95.769,NP_001097806.1
XP_039151250.1,6.71e-137,381.0,100,94.118,NP_649682.1
XP_039151261.2,0.0,686.0,100,93.923,NP_001368940.1
XP_039151269.1,9.66e-85,241.0,100,96.639,NP_001287588.1
XP_039151272.1,0.0,3029.0,100,96.813,NP_001262403.1
XP_039151280.1,0.0,2761.0,100,98.666,NP_001262402.1
XP_039151283.1,0.0,1344.0,100,99.689,NP_731308.1
XP_039151285.1,0.0,684.0,95,92.286,NP_649857.1
XP_039151287.1,1.87e-162,457.0,100,90.141,NP_731320.1
XP_039151298.1,0.0,973.0,77,98.526,NP_001246994.1
XP_039151299.1,0.0,951.0,100,98.583,NP_001246993.1
XP_039151303.1,0.0,1694.0,100,98.81,NP_001188680.1
XP_039151304.1,4.1899999999999995e-23,88.6,100,78.107,NP_649632.2
XP_039151305.1,0.0,1990.0,99,80.676,NP_730971.1
XP_039151311.1,0.0,1621.0,100,99.488,NP_001246932.1
XP_039151313.1,0.0,529.0,100,98.864,NP_730973.1
XP_039151314.1,0.0,527.0,100,99.609,NP_730974.1
XP_039151325.1,0.0,565.0,100,98.561,NP_001262267.1
XP_039151331.1,0.0,615.0,100,97.69,NP_001262833.1
XP_039151337.1,0.0,599.0,100,96.689,NP_001287463.1
XP_039151340.1,2.4600000000000002e-161,442.0,100,100.0,NP_733043.1
XP_039151345.1,0.0,687.0,100,89.086,NP_722729.2
XP_039151346.1,0.0,2426.0,100,97.571,NP_001263001.1
XP_039151348.1,1.27e-43,139.0,51,83.529,NP_001104382.3
