NCBI GeneID,Transcript Accession,Transcript_length
5740413,NM_001104486.1,867
5740416,NM_001202178.1,560
5740417,NM_001144468.1,343
5740417,NM_001104125.1,366
5740423,NM_001103840.2,715
5740430,NM_001104509.3,669
5740430,NM_001260435.1,398
5740431,NM_001103795.1,285
5740436,NM_001104506.2,548
5740437,NM_001103894.2,510
5740440,NM_001103881.2,1100
5740441,NM_001103673.3,577
5740441,NM_001169471.3,553
5740441,NM_001169470.3,563
5740457,NM_001300719.1,4590
5740457,NM_001144067.1,3431
5740457,NM_001111001.3,3524
5740457,NM_001111002.3,3675
5740457,NM_001111003.3,3704
5740457,NM_001300718.1,3707
5740457,NM_001111000.2,3819
5740465,NM_001104037.2,402
5740467,NM_001103783.2,2387
5740474,NM_001299112.1,1208
5740474,NM_001103705.3,1204
5740480,NM_001104147.2,353
5740481,NM_001103909.2,532
5740483,NM_001104300.2,840
5740488,NM_001103989.1,258
5740490,NM_001103960.2,565
5740493,NM_001104178.2,623
5740498,NM_001103916.2,1091
5740501,NM_001104166.2,484
5740507,NM_001104009.2,1281
5740515,NM_001103613.2,940
5740515,NM_001103612.2,882
5740515,NM_001103614.2,492
5740534,NM_001299607.1,655
5740534,NM_001103888.3,413
5740536,NM_001298757.1,4306
5740536,NM_001103634.2,4002
5740536,NM_001103633.2,706
5740536,NM_001316381.1,701
5740537,NM_001104263.3,825
5740541,NM_001103626.3,376
5740542,NM_001110608.2,1428
5740546,NM_001103701.3,1266
5740549,NM_001103949.2,350
5740551,NM_001275191.1,543
5740555,NM_001300628.1,740
5740555,NM_001104475.1,446
5740558,NM_001103807.1,546
5740569,NM_001103431.2,371
5740572,NM_001299605.1,2333
5740572,NM_001103887.3,806
5740574,NM_001299343.1,1165
5740574,NM_001103785.3,752
5740575,NM_001104121.3,427
5740580,NM_001103842.2,790
5740583,NM_001104148.3,388
5740585,NM_001103796.3,473
5740603,NM_001103841.3,831
5740605,NM_001104349.2,688
5740605,NM_001104350.2,691
5740606,NM_001104128.1,750
5740609,NM_001104429.2,932
5740612,NM_001300145.2,1193
5740612,NM_001104142.3,966
5740612,NM_001382079.1,966
5740612,NM_001259846.3,1275
5740622,NM_001104082.1,1022
5740630,NM_001103931.3,486
5740630,NM_001299769.1,479
5740634,NM_001103660.2,795
5740636,NM_001104301.2,588
5740640,NM_001260336.2,499
5740640,NM_001144628.3,569
5740644,NM_001104400.2,436
5740655,NM_001103753.2,2551
5740656,NM_001104347.2,344
5740660,NM_001103736.2,448
5740661,NM_001103869.2,1339
5740661,NM_001299569.1,1267
5740662,NM_001104503.3,420
5740681,NM_001104513.3,723
5740685,NM_001299011.1,686
5740685,NM_001103691.3,515
5740687,NM_001103433.3,425
5740688,NM_001103662.3,365
5740693,NM_001103988.2,705
5740699,NM_001103587.3,720
5740702,NM_001104514.2,898
5740702,NM_001260445.1,835
5740704,NM_001201937.2,358
5740704,NM_001103726.3,274
5740713,NM_001103996.3,660
5740714,NM_001103540.2,848
5740723,NM_001370009.1,546
5740745,NM_001103843.2,920
5740746,NM_001272983.1,866
5740746,NM_001258917.1,295
5740746,NM_001103584.1,298
5740746,NM_001272984.1,303
5740757,NM_001104328.2,907
5740761,NM_001103950.3,527
5740766,NM_001103699.2,2239
5740769,NM_001104165.2,1406
5740769,NM_001275074.1,1247
5740771,NM_001103830.3,1761
5740774,NM_001103974.3,537
5740775,NM_001103453.3,1472
5740782,NM_001103760.2,860
5740788,NM_001104095.2,3091
5740788,NM_001274736.1,3085
5740788,NM_140112.2,2864
5740788,NM_001274738.1,2858
5740790,NM_001103849.3,353
5740793,NM_001103829.3,1761
5740793,NM_001299451.1,1115
5740793,NM_001274018.2,745
5740802,NM_001104226.2,770
5740805,NM_001103943.1,380
5740807,NM_001103797.2,590
5740811,NM_001103810.3,1494
5740825,NM_001104201.2,300
5740826,NM_001103877.2,482
5740831,NM_001103695.1,661
5740834,NM_001103688.2,407
5740836,NM_001104320.2,446
5740837,NM_001104213.2,1754
5740851,NM_001110947.3,1023
5740860,NM_001104164.3,1059
5740860,NM_001169990.1,804
5740861,NM_001103819.3,616
5740866,NM_001104240.1,307
5740868,NM_001103870.2,857
5740876,NM_001300144.1,1297
5740876,NM_001104141.2,1027
5740878,NM_001104351.2,376
5740883,NM_001202189.1,452
5740883,NM_001104149.2,533
59128,NM_145192.3,1106
59128,NM_001274153.1,1118
59140,NM_144390.3,1336
59150,NM_170328.2,1478
59150,NM_144400.3,1651
59150,NM_001276078.1,1591
59164,NM_144408.3,1804
59169,NM_144411.2,1354
59171,NM_144413.3,1168
59184,NM_145103.2,667
59218,NM_001299755.1,2937
59218,NM_144447.3,2019
59227,NM_144450.3,518
59227,NM_164712.2,449
59227,NM_001298761.1,784
59232,NM_144451.3,549
59246,NM_001300659.1,615
59246,NM_144459.3,600
64867,NM_080275.3,568
7354371,NM_001300186.1,1635
7354371,NM_001144500.2,1227
7354373,NM_001144398.1,1350
7354374,NM_001144399.1,1270
7354379,NM_001144205.2,762
7354379,NM_001144206.2,697
7354380,NM_001144576.2,1117
7354382,NM_001299135.1,1018
7354382,NM_001144366.2,779
7354382,NM_001144365.2,657
7354405,NM_001144199.1,795
7354406,NM_001299759.1,1930
7354406,NM_001144258.2,1587
7354407,NM_001299758.1,1930
7354407,NM_001144259.2,1587
7354408,NM_001144260.2,640
7354409,NM_001144261.2,2259
7354410,NM_001144262.2,2259
7354410,NM_001144263.2,2320
7354411,NM_001144264.2,2259
7354411,NM_001144265.2,2320
7354412,NM_001144627.1,1782
7354413,NM_001144511.2,1089
7354414,NM_001144699.2,635
7354414,NM_001144700.3,640
7354415,NM_001144701.1,578
7354415,NM_001298052.1,387
7354416,NM_001144703.1,1785
7354420,NM_001144664.3,649
7354420,NM_001144665.3,587
7354422,NM_001144220.3,433
7354423,NM_001300038.1,4022
7354423,NM_001144428.2,4010
7354423,NM_001144427.2,4017
7354423,NM_001144429.3,492
7354424,NM_001260106.2,634
7354424,NM_001300349.1,582
7354424,NM_001144563.2,563
7354424,NM_001170113.1,503
7354425,NM_001144228.2,2399
7354425,NM_001144229.2,2048
7354425,NM_001299653.1,1950
7354427,NM_001144193.3,526
7354431,NM_001144355.2,1949
7354432,NM_001144356.3,1507
7354435,NM_001103552.3,759
7354436,NM_001144710.3,851
7354447,NM_001144069.1,615
7354471,NM_001298013.1,2187
7354471,NM_001272340.2,1909
7354471,NM_001144692.2,1909
7354474,NM_001144495.2,1142
7354475,NM_001042791.3,711
7354475,NM_001258530.1,486
7354476,NM_001144295.2,691
8673955,NM_001170299.2,679
8673956,NM_001316519.1,1863
8673956,NM_001170166.1,327
8673960,NM_001169395.3,361
8673962,NM_001169489.2,876
8673962,NM_001298924.2,380
8673963,NM_001170206.2,329
8673965,NM_001170001.2,3070
8673966,NM_001169514.2,670
8673967,NM_001169940.2,763
8673971,NM_001273702.1,1234
8673971,NM_001169552.1,640
8673973,NR_033156.2,491
8673975,NR_033157.2,808
8673975,NR_033158.2,754
8673976,NM_001169957.1,651
8673979,NM_001169482.2,527
8673980,NM_001169830.1,399
8673980,NM_001299949.1,321
8673981,NM_001273181.2,612
8673981,NM_001169422.3,435
8673982,NM_001104105.2,687
8673982,NM_001169939.1,698
8673983,NM_001299571.1,820
8673983,NM_001169699.2,577
8673984,NM_001169388.2,522
8673985,NM_001169980.1,270
8673987,NM_001170267.2,168
8673988,NM_001169935.2,1137
8673988,NM_001169934.2,1096
8673988,NM_001169933.2,1176
8673990,NM_001169391.1,386
8673993,NM_001275820.2,1029
8673993,NM_001170187.2,949
8673995,NM_001300128.1,331
8673995,NM_001169966.1,205
8674001,NM_001299763.1,1117
8674001,NM_001169772.2,1064
8674002,NM_001170068.1,363
8674004,NM_001169993.2,654
8674005,NM_001170020.1,778
8674005,NM_001275258.1,805
8674006,NM_001169906.2,508
8674007,NM_001169486.2,244
8674008,NM_001169686.2,538
8674009,NM_001169882.1,554
8674011,NM_001169978.2,1977
8674011,NM_001274961.1,1974
8674012,NM_001169936.1,457
8674013,NM_001169649.2,590
8674014,NM_001170024.2,233
8674015,NM_001169393.2,401
8674018,NM_001170122.1,3446
8674020,NM_001169483.2,330
8674022,NM_001169556.2,533
8674023,NM_001169941.2,674
8674024,NM_001043309.3,1095
8674028,NM_001169389.1,384
8674029,NM_001169709.2,566
8674031,NM_001169523.1,1332
8674033,NM_001169867.2,2326
8674035,NM_001202264.2,511
8674035,NM_001170081.3,442
8674035,NM_001275449.1,373
8674036,NM_001169620.1,421
8674039,NM_001169717.1,825
8674039,NM_001169716.2,871
8674042,NM_001170386.2,1158
8674043,NM_001300205.1,1093
8674043,NM_001170014.2,319
8674048,NM_001299107.1,254
8674048,NM_001169533.3,221
8674050,NM_001170123.1,3446
8674051,NM_001169487.1,337
8674052,NM_001170112.1,1126
8674054,NM_001169385.2,322
8674056,NM_001170281.3,1718
8674058,NM_001274869.1,227
8674058,NM_001169967.2,181
8674059,NM_001169394.2,363
8674060,NM_001169510.2,279
8674061,NR_033162.1,421
8674062,NM_001299123.1,1469
8674062,NM_001169538.2,1426
8674064,NM_001169511.1,368
8674064,NM_001316395.1,280
8674065,NR_033163.1,496
8674067,NM_001169795.2,880
8674067,NM_001169796.2,410
8674068,NM_001169616.2,1887
8674068,NM_001299256.1,1913
8674068,NM_001169615.2,1887
8674069,NM_001169506.1,1225
8674071,NM_001169771.2,691
8674072,NM_001299131.1,2159
8674072,NM_001299132.1,1083
8674072,NM_001169540.1,817
8674074,NM_001170059.1,376
8674075,NM_001169930.1,1598
8674076,NM_001170124.1,396
8674080,NM_001169305.1,1782
8674080,NM_001298412.1,617
8674081,NM_001169765.2,2164
8674081,NM_001299746.1,2168
8674082,NM_001273116.2,995
8674082,NM_001169401.2,643
8674085,NM_001169484.2,359
8674087,NM_001169863.1,1337
8674087,NM_001299999.1,1205
8674087,NM_001169862.1,937
8674088,NM_001169531.1,1028
8674090,NM_001169572.3,676
8674092,NM_001169973.2,3806
8674092,NM_001169972.2,4441
8674093,NM_001170073.1,685
8674094,NM_001169390.1,456
8674095,NM_001169421.2,309
8674097,NM_001274432.1,1335
8674097,NM_001169864.1,1461
8674100,NM_001170097.2,2767
8674104,NM_001169813.2,1468
8674104,NM_001169814.2,1472
8674106,NM_001169336.2,333
8674107,NM_001169905.1,855
8674111,NM_001169907.3,1043
8674111,NM_001274632.1,1062
8674113,NM_001169977.2,1023
8674115,NM_001169488.2,418
8674116,NM_001298655.1,553
8674116,NM_001169386.2,411
8674117,NM_001169392.2,300
8674119,NM_001170075.2,574
8674119,NM_001170074.2,580
8674120,NM_001299811.1,873
8674120,NM_001103951.2,555
10178776,NR_037756.1,654
10178776,NR_125093.1,567
10178777,NM_001202316.2,352
10178785,NM_001202158.2,252
10178786,NR_048531.2,1058
10178798,NR_037733.2,2315
10178798,NR_037732.2,1539
10178805,NM_001275152.1,432
10178805,NM_001202205.2,503
10178807,NR_037757.1,3175
10178808,NR_037744.1,91
10178813,NR_037758.2,680
10178818,NR_048533.1,348
10178823,NM_001202289.3,562
10178829,NR_037751.2,1176
10178834,NR_073830.1,2652
10178834,NR_037737.2,2591
10178841,NR_073697.1,2104
10178841,NR_047876.1,922
10178841,NR_037729.2,622
10178845,NR_037752.2,632
10178845,NR_048332.1,1861
10178859,NM_001202182.1,577
10178860,NR_144651.1,1416
10178860,NR_144652.1,496
10178865,NR_037762.2,579
10178865,NR_037763.2,693
10178871,NR_037726.1,477
10178871,NR_037727.2,537
10178871,NR_123900.1,483
10178872,NR_037735.1,827
10178874,NR_037724.2,866
10178878,NR_037742.2,1114
10178881,NR_048530.1,885
10178892,NR_037759.1,559
10178894,NM_001201868.2,577
10178907,NR_167780.1,490
10178912,NM_001300441.1,511
10178912,NM_001202310.2,256
10178915,NR_037728.3,1374
10178937,NR_037749.3,2306
10178942,NR_037743.2,98
10178956,NR_048407.1,3022
10178956,NR_037761.1,2130
10178966,NR_048532.2,1543
10178968,NM_001201626.3,258
10178970,NR_037760.1,623
12797861,NR_048194.1,109
12797863,NR_048199.1,101
12797864,NR_048202.1,1392
12797865,NR_048203.1,613
12797867,NR_047865.1,2230
12797868,NR_047866.1,88
12797872,NM_001272933.1,513
12797872,NM_001258905.1,298
12797873,NM_001272934.1,459
12797873,NM_001258906.1,376
12797874,NR_047871.1,832
12797877,NR_047872.1,115
12797878,NR_047875.1,2447
12797882,NR_048368.1,129
12797885,NR_048373.1,2763
12797886,NR_048374.1,150
12797887,NR_048375.1,115
12797888,NM_001260128.2,584
12797889,NM_001260144.1,281
12797891,NR_048377.1,865
12797896,NR_048380.1,1940
12797898,NR_048384.2,1195
12797899,NR_048385.1,361
12797900,NR_048386.1,734
12797900,NR_048387.1,701
12797900,NR_048388.1,584
12797903,NR_048389.1,103
12797905,NR_048395.1,61
12797906,NR_048275.2,914
12797906,NR_048276.2,687
12797908,NR_048277.1,513
12797909,NR_048278.2,1175
12797910,NM_001274952.2,539
12797910,NM_001259838.2,750
12797915,NR_048281.1,103
12797918,NR_048284.1,2138
12797920,NR_048285.1,68
12797922,NR_048288.1,616
12797924,NR_048291.1,141
12797925,NR_048292.2,147
12797932,NR_048293.1,1679
12797933,NR_048294.1,621
12797934,NR_048295.1,1087
12797934,NR_124981.1,665
12797940,NR_047772.1,438
12797941,NR_047773.1,411
12797941,NR_047774.1,882
12797944,NR_047775.1,117
12797948,NR_047778.1,765
12797948,NR_123826.1,769
12797949,NM_001258634.2,493
12797951,NR_047779.1,814
12797952,NR_047780.1,845
12797953,NM_001258656.2,490
12797954,NR_047781.1,112
12797957,NR_047788.1,59
12797958,NR_047790.1,149
12797960,NR_047792.2,566
12797961,NR_047793.1,76
12797971,NR_047797.2,341
12797971,NR_123877.1,409
12797973,NR_047800.1,800
12797974,NR_047801.1,733
12797976,NR_047804.1,77
12797980,NR_047806.1,84
12797984,NR_047815.1,2486
12797984,NR_047817.1,1175
12797984,NR_047816.1,2518
12797987,NR_047820.1,134
12797989,NR_047825.1,87
12797991,NR_047828.1,629
12797994,NR_047984.1,469
12797999,NR_047989.1,1283
12798000,NR_047990.1,923
12798001,NM_001299091.1,449
12798001,NM_001259141.2,349
12798001,NM_001259142.2,379
12798001,NM_001259143.2,416
12798002,NR_047991.1,519
12798003,NR_047992.1,712
12798003,NR_124353.1,597
12798005,NR_047993.1,644
12798007,NR_124358.1,271
12798007,NR_047994.2,255
12798014,NR_048002.1,116
12798015,NR_048004.2,511
12798019,NR_073808.1,1098
12798019,NR_048013.1,1164
12798020,NR_048014.1,895
12798020,NR_048015.1,833
12798021,NR_048016.1,599
12798021,NR_048017.1,657
12798022,NR_048018.1,1286
12798023,NR_048019.1,724
12798023,NR_048020.1,428
12798024,NM_001299174.1,537
12798024,NM_001259177.2,541
12798027,NR_048023.1,151
12798028,NR_124403.1,805
12798028,NR_048026.1,641
12798032,NR_048031.2,137
12798033,NR_048032.1,102
12798034,NR_048035.1,1512
12798034,NR_048036.1,710
12798038,NR_133335.1,620
12798038,NR_048328.1,400
12798039,NR_048329.1,671
12798039,NR_048330.1,727
12798040,NR_048331.1,140
12798042,NR_048335.1,836
12798045,NR_048513.1,59
12798048,NR_048339.1,92
12798049,NR_048515.1,488
12798051,NR_048518.1,106
12798052,NR_048521.1,721
12798052,NR_048522.1,619
12798053,NR_048523.1,99
12798059,NR_048526.1,444
12798061,NR_048529.1,667
12798065,NR_048343.1,309
12798065,NR_048344.1,392
12798066,NR_048345.1,452
12798067,NR_048346.1,55
12798068,NR_048042.2,539
12798068,NR_048043.2,371
12798069,NR_048044.1,1351
12798069,NR_073828.1,1296
12798069,NR_073829.1,1288
12798070,NR_048045.2,140
12798072,NR_048348.1,1869
12798072,NR_048349.1,1743
12798072,NR_048350.1,1738
12798073,NR_048046.1,111
12798074,NR_048048.1,398
12798074,NR_048049.1,372
12798075,NR_048050.1,103
12798076,NR_048351.1,1681
12798076,NR_048352.1,1770
12798077,NR_048353.1,76
12798082,NR_048053.1,105
12798083,NR_048355.2,159
12798085,NR_133372.1,7596
12798085,NR_048358.2,6542
12798085,NR_048359.2,865
12798088,NM_001259261.2,1040
12798089,NR_048056.1,60
12798090,NR_048058.1,122
12798091,NR_047723.1,101
12798092,NR_047725.1,133
12798094,NR_047730.1,118
12798095,NR_047733.1,91
12798096,NR_047736.1,69
12798097,NR_047739.2,1117
12798098,NR_047741.1,346
12798098,NR_047740.1,439
12798100,NR_047744.1,169
12798101,NR_047747.1,498
12798103,NR_047749.1,124
12798105,NR_047752.1,316
12798107,NM_001258595.1,407
12798107,NM_001258594.1,323
12798108,NM_001258596.1,218
12798114,NR_047763.1,929
12798115,NR_047764.1,383
12798116,NR_047765.1,137
12798117,NR_047768.1,109
12798118,NR_047771.1,318
12798121,NM_001258613.2,688
12798123,NR_048168.1,663
12798124,NM_001259509.4,1281
12798124,NM_001259510.3,537
12798125,NM_001299707.1,483
12798125,NM_001259515.1,487
12798134,NR_048186.1,1495
12798139,NR_048188.1,679
12798141,NR_048189.1,1494
12798142,NR_048190.1,1223
12798142,NR_048191.1,797
12798143,NR_048192.1,109
12798147,NR_047705.1,70
12798148,NR_047706.1,2290
12798148,NR_047707.1,1413
12798153,NR_047833.2,932
12798155,NR_047936.1,446
12798160,NR_047937.1,10706
12798160,NR_047940.1,3419
12798160,NR_047941.1,6676
12798162,NR_048247.1,122
12798163,NR_047834.1,118
12798164,NR_047942.1,498
12798165,NR_047943.1,153
12798166,NR_047944.1,156
12798169,NR_047947.1,147
12798177,NR_047842.1,96
12798195,NR_047950.1,491
12798199,NR_047955.1,868
12798200,NR_048256.1,155
12798202,NM_001259790.1,191
12798203,NR_048258.1,76
12798208,NR_048267.1,722
12798212,NR_047860.1,71
12798215,NR_047956.1,1953
12798215,NR_047957.1,2019
12798216,NR_047958.1,364
12798219,NR_047862.1,2088
12798220,NR_047863.1,144
12798222,NR_124275.1,591
12798222,NR_047959.1,337
12798224,NR_048270.1,1175
12798224,NR_048271.1,719
12798225,NR_048272.2,2032
12798226,NR_125062.1,1142
12798226,NR_125063.1,971
12798226,NR_048320.2,576
12798227,NR_048321.1,1386
12798228,NR_048322.1,1525
12798229,NR_048323.2,687
12798233,NR_047960.1,202
12798234,NR_047961.1,117
12798235,NR_047964.1,96
12798244,NR_048326.1,161
12798251,NR_124326.1,869
12798251,NR_124327.1,744
12798251,NR_047983.1,701
12798259,NR_048482.1,682
12798260,NR_048483.1,353
12798264,NR_048490.1,743
12798265,NR_048491.1,704
12798266,NR_048492.1,356
12798267,NR_048493.1,339
12798268,NR_048494.1,1397
12798268,NR_048495.1,898
12798269,NR_048496.1,535
12798271,NR_048497.1,584
12798274,NR_048501.1,918
12798275,NM_001260407.1,534
12798276,NM_001260409.1,602
12798276,NM_001260408.1,468
12798283,NR_047708.1,535
12798284,NR_048504.2,5339
12798284,NR_048505.1,2080
12798286,NR_048506.1,100
12798288,NR_047711.2,3528
12798290,NR_047712.1,118
12798292,NM_001258516.2,568
12798296,NR_048512.1,644
12798303,NR_047920.1,123
12798304,NR_047923.1,320
12798307,NR_047926.1,201
12798311,NR_047927.1,428
12798311,NR_047928.2,806
12798313,NR_047931.1,103
12798314,NR_047933.1,132
12798316,NR_048125.1,745
12798317,NM_001299562.1,5093
12798317,NM_001259437.2,1223
12798319,NR_048126.1,1349
12798319,NR_048127.1,1380
12798321,NR_048130.1,166
12798324,NM_001259454.2,565
12798328,NM_001259459.1,439
12798328,NM_001259460.2,410
12798332,NR_048133.1,68
12798335,NR_048138.1,119
12798336,NR_048141.1,2299
12798337,NR_048142.1,704
12798342,NR_048143.1,147
12798343,NM_001259487.2,242
12798344,NR_048144.1,740
12798345,NR_048145.1,1567
12798346,NR_048146.1,136
12798349,NR_048147.1,108
12798359,NR_048228.1,980
12798360,NR_048229.1,800
12798360,NR_048230.1,1019
12798361,NR_048231.1,1315
12798362,NR_048232.1,186
12798363,NM_001259715.2,535
12798363,NM_001259716.2,451
12798366,NR_048233.1,1734
12798366,NR_048234.1,1790
12798368,NR_048235.1,71
12798370,NR_048238.1,58
12798373,NR_048242.1,105
12798374,NR_124836.1,2901
12798374,NR_124837.1,2817
12798374,NR_133194.1,698
12798377,NR_048060.1,95
12798382,NR_048066.1,161
12798387,NR_048076.1,107
12798388,NR_048079.2,137
12798389,NR_048080.1,2813
12798389,NR_048081.1,1393
12798394,NM_001259321.2,896
12798394,NM_001259320.2,1047
12798397,NR_048082.1,166
12798398,NR_048083.1,161
12798399,NR_048084.1,171
12798400,NR_048085.1,136
12798401,NR_048086.1,812
12798405,NM_001259333.1,340
12798409,NR_048398.1,613
12798416,NR_048091.2,178
12798416,NR_133112.1,163
12798423,NR_048405.1,68
12798424,NR_048408.1,745
12798426,NR_048098.1,2199
12798426,NR_073873.1,2187
12798427,NR_048099.2,2060
12798433,NR_048422.1,1736
12798435,NR_048303.2,142
12798439,NR_048423.1,936
12798440,NR_048424.1,1031
12798443,NR_048103.1,151
12798444,NR_048104.1,151
12798446,NR_048105.1,147
12798455,NR_048113.2,139
12798463,NR_048311.1,3560
12798469,NR_048115.1,581
12798470,NR_048314.2,2286
12798470,NR_048315.1,1412
12798471,NR_048316.1,110
12798473,NR_048425.1,940
12798475,NR_048428.1,1042
12798475,NR_048429.1,890
12798483,NR_048118.1,2301
12798485,NR_048534.1,435
12798487,NR_048430.1,612
12798487,NR_048431.1,618
12798487,NR_048432.1,689
12798488,NR_048433.2,617
12798488,NR_048434.2,654
12798488,NR_048435.2,663
12798488,NR_048436.2,405
12798489,NR_048119.1,60
12798491,NR_048124.2,554
12798491,NR_048123.1,569
12798492,NR_047696.1,75
12798494,NR_048437.1,897
12798497,NR_048443.1,147
12798499,NR_048446.1,150
12798501,NR_048449.1,792
12798502,NR_048450.1,1772
12798508,NR_048460.1,101
12798511,NR_048463.1,126
12798512,NR_048466.1,503
12798513,NR_048467.1,1097
12798519,NR_048468.1,93
12798520,NR_048470.1,1332
12798521,NR_048471.1,423
12798524,NR_048474.2,119
12798526,NR_048477.1,603
12798531,NR_047877.1,94
12798533,NR_048037.1,742
12798533,NR_048038.1,627
12798533,NR_048039.1,681
12798535,NR_048040.1,136
12798537,NR_048041.1,1090
12798542,NR_047879.1,111
12798543,NR_048208.1,311
12798544,NR_182239.1,1450
12798544,NR_182240.1,1453
12798546,NR_048210.1,766
12798546,NR_048211.1,498
12798548,NR_047881.1,107
12798553,NR_048214.1,221
12798554,NR_048215.1,226
12798558,NR_047888.1,66
12798559,NR_047890.1,60
12798560,NR_048216.2,125
12798561,NR_047892.1,115
12798571,NR_047908.2,1167
12798575,NR_048218.2,3061
12798575,NR_124769.1,4915
12798575,NR_133165.1,409
12798578,NR_048223.1,107
12798582,NR_047915.1,101
12798583,NM_001316382.1,774
12798583,NM_001258991.2,372
12798586,NR_048225.1,624
12798586,NR_048226.1,479
12798587,NR_048227.2,476
14462345,NR_074071.1,1001
14462346,NR_074072.2,2481
14462350,NR_073611.1,817
14462350,NR_073612.1,1070
14462351,NR_073613.1,69
14462352,NR_073614.1,201
14462353,NR_073615.1,1652
14462354,NR_073616.2,559
14462355,NR_073617.1,2654
14462356,NR_073619.1,745
14462359,NR_073620.1,1932
14462359,NR_123750.1,5379
14462360,NR_123752.1,753
14462360,NR_073622.1,461
14462360,NR_073621.1,750
14462361,NR_073624.1,670
14462361,NR_073625.1,698
14462374,NR_073626.1,531
14462375,NR_073627.1,2248
14462376,NR_123771.1,1645
14462376,NR_073628.1,1659
14462377,NR_073629.1,428
14462379,NR_073630.1,428
14462382,NR_073633.2,223
14462383,NR_073634.1,470
14462384,NR_073635.1,403
14462385,NR_073637.1,1858
14462385,NR_073636.1,1836
14462386,NR_073638.1,759
14462388,NR_073639.1,243
14462389,NR_073640.1,706
14462390,NR_073643.1,1140
14462390,NR_073641.2,991
14462390,NR_073642.2,1369
14462391,NR_073644.1,885
14462392,NR_073645.1,381
14462393,NR_073646.1,1087
14462394,NR_073647.1,1520
14462395,NR_073648.1,394
14462396,NR_073652.2,1595
14462396,NR_073650.2,1405
14462398,NR_073653.1,448
14462398,NR_073654.1,536
14462399,NR_073655.1,313
14462400,NR_073656.1,622
14462402,NR_073657.1,2749
14462403,NR_073658.1,321
14462404,NR_073659.2,794
14462406,NR_073660.1,301
14462407,NR_073661.1,371
14462408,NR_073662.1,543
14462409,NR_073663.1,308
14462412,NR_073664.1,1866
14462415,NR_073665.2,667
14462416,NR_073666.2,994
14462417,NR_123989.1,309
14462417,NR_073667.2,240
14462418,NR_073668.1,1140
14462419,NR_073669.1,1380
14462419,NR_073670.1,745
14462420,NR_073671.2,394
14462430,NR_073978.2,875
14462431,NR_073979.2,1743
14462432,NR_073980.1,413
14462433,NR_073981.1,634
14462434,NM_001275337.1,538
14462435,NR_156772.1,469
14462435,NR_156771.1,300
14462436,NR_073982.1,249
14462438,NR_073985.1,442
14462439,NR_073986.1,601
14462441,NR_073988.1,1173
14462441,NR_073989.1,1241
14462443,NR_073990.1,1853
14462444,NR_073991.1,820
14462446,NR_073992.1,1602
14462447,NR_073993.2,1010
14462447,NR_073994.1,1148
14462448,NR_073995.1,6412
14462449,NR_073996.1,976
14462450,NR_073997.1,1239
14462451,NR_073998.1,539
14462453,NR_073999.1,851
14462456,NR_074000.1,1383
14462457,NR_074001.1,645
14462458,NR_074002.1,291
14462459,NR_074003.1,423
14462459,NR_074004.1,401
14462460,NR_074005.1,289
14462461,NR_074006.1,557
14462462,NR_074007.1,594
14462465,NR_074008.1,493
14462466,NR_074009.1,655
14462467,NR_074010.1,500
14462468,NR_074011.1,897
14462469,NR_074012.1,1271
14462471,NR_074013.1,744
14462472,NR_074014.1,931
14462473,NR_074015.1,776
14462475,NM_001275665.1,314
14462477,NR_074016.1,644
14462478,NR_074017.1,1153
14462479,NM_001275699.1,352
14462480,NR_074026.1,879
14462481,NR_074027.1,535
14462482,NM_001275738.1,377
14462483,NM_001275771.1,504
14462487,NR_074028.1,380
14462490,NR_074029.1,583
14462490,NR_125209.1,587
14462490,NR_074030.2,604
14462491,NR_074031.1,531
14462491,NR_074032.1,529
14462492,NR_074033.1,980
14462493,NR_074034.1,1154
14462493,NR_133426.1,1093
14462496,NR_074037.1,351
14462498,NR_074038.1,939
14462499,NR_074039.1,1368
14462500,NR_074040.1,618
14462500,NR_074041.1,721
14462501,NR_074042.1,546
14462501,NR_125224.1,532
14462502,NR_074043.1,1122
14462506,NR_074047.2,1175
14462507,NR_074048.1,3445
14462507,NR_074049.1,2168
14462508,NR_074050.1,717
14462509,NR_074051.1,528
14462510,NR_074052.1,440
14462511,NR_074053.1,565
14462512,NM_001275946.1,428
14462513,NR_074054.1,683
14462514,NR_074055.1,650
14462516,NR_074056.1,558
14462516,NR_125240.1,549
14462517,NR_074057.1,534
14462518,NR_074058.1,454
14462519,NR_074059.2,1978
14462520,NR_074060.1,931
14462521,NR_074061.1,1283
14462522,NR_074062.1,598
14462524,NR_074063.1,1848
14462526,NR_074064.1,500
14462527,NR_074065.1,302
14462528,NR_074066.2,1042
14462528,NR_074067.1,712
14462529,NR_074068.1,764
14462530,NR_074069.1,702
14462531,NR_074070.1,366
14462535,NR_073824.1,332
14462539,NR_073827.1,801
14462542,NR_073833.1,1602
14462543,NR_073834.1,849
14462544,NR_073835.2,231
14462544,NR_073836.2,350
14462545,NR_073837.1,569
14462546,NR_073838.1,1001
14462547,NR_124442.1,943
14462548,NR_073840.1,587
14462548,NR_073841.1,529
14462549,NR_073842.1,1001
14462550,NR_073843.1,599
14462551,NR_073844.1,1229
14462552,NR_073845.1,550
14462553,NR_073846.1,812
14462553,NR_073847.1,808
14462554,NR_073848.1,700
14462558,NR_073849.1,701
14462559,NR_073850.1,300
14462560,NR_073851.1,351
14462561,NR_073852.1,1199
