NCBI GeneID,Transcript Accession,Transcript_length
8674023,NM_001169941.2,674
8674024,NM_001043309.3,1095
8674028,NM_001169389.1,384
8674029,NM_001169709.2,566
8674031,NM_001169523.1,1332
8674033,NM_001169867.2,2326
8674035,NM_001202264.2,511
8674036,NM_001169620.1,421
8674039,NM_001169716.2,871
8674042,NM_001170386.2,1158
8674043,NM_001300205.1,1093
8674048,NM_001299107.1,254
8674050,NM_001170123.1,3446
8674051,NM_001169487.1,337
8674052,NM_001170112.1,1126
8674054,NM_001169385.2,322
8674056,NM_001170281.3,1718
8674058,NM_001274869.1,227
8674059,NM_001169394.2,363
8674060,NM_001169510.2,279
8674061,NR_033162.1,421
8674062,NM_001299123.1,1469
8674064,NM_001169511.1,368
8674065,NR_033163.1,496
8674067,NM_001169795.2,880
8674068,NM_001299256.1,1913
8674069,NM_001169506.1,1225
8674071,NM_001169771.2,691
8674072,NM_001299131.1,2159
8674074,NM_001170059.1,376
8674075,NM_001169930.1,1598
8674076,NM_001170124.1,396
8674080,NM_001169305.1,1782
8674081,NM_001299746.1,2168
8674082,NM_001273116.2,995
8674085,NM_001169484.2,359
8674087,NM_001169863.1,1337
8674088,NM_001169531.1,1028
8674090,NM_001169572.3,676
8674092,NM_001169972.2,4441
8674093,NM_001170073.1,685
8674094,NM_001169390.1,456
8674095,NM_001169421.2,309
8674097,NM_001169864.1,1461
8674100,NM_001170097.2,2767
8674104,NM_001169814.2,1472
8674106,NM_001169336.2,333
8674107,NM_001169905.1,855
8674111,NM_001274632.1,1062
8674113,NM_001169977.2,1023
8674115,NM_001169488.2,418
8674116,NM_001298655.1,553
8674117,NM_001169392.2,300
8674119,NM_001170074.2,580
8674120,NM_001299811.1,873
10178776,NR_037756.1,654
10178777,NM_001202316.2,352
10178785,NM_001202158.2,252
10178786,NR_048531.2,1058
10178798,NR_037733.2,2315
10178805,NM_001202205.2,503
10178807,NR_037757.1,3175
10178808,NR_037744.1,91
10178813,NR_037758.2,680
10178818,NR_048533.1,348
10178823,NM_001202289.3,562
10178829,NR_037751.2,1176
10178834,NR_073830.1,2652
10178841,NR_073697.1,2104
10178845,NR_048332.1,1861
10178859,NM_001202182.1,577
10178860,NR_144651.1,1416
10178865,NR_037763.2,693
10178871,NR_037727.2,537
10178872,NR_037735.1,827
10178874,NR_037724.2,866
10178878,NR_037742.2,1114
10178881,NR_048530.1,885
10178892,NR_037759.1,559
10178894,NM_001201868.2,577
10178907,NR_167780.1,490
10178912,NM_001300441.1,511
10178915,NR_037728.3,1374
10178937,NR_037749.3,2306
10178942,NR_037743.2,98
10178956,NR_048407.1,3022
10178966,NR_048532.2,1543
10178968,NM_001201626.3,258
10178970,NR_037760.1,623
12797861,NR_048194.1,109
12797863,NR_048199.1,101
12797864,NR_048202.1,1392
12797865,NR_048203.1,613
12797867,NR_047865.1,2230
12797868,NR_047866.1,88
12797872,NM_001272933.1,513
12797873,NM_001272934.1,459
12797874,NR_047871.1,832
12797877,NR_047872.1,115
12797878,NR_047875.1,2447
12797882,NR_048368.1,129
12797885,NR_048373.1,2763
12797886,NR_048374.1,150
12797887,NR_048375.1,115
12797888,NM_001260128.2,584
12797889,NM_001260144.1,281
12797891,NR_048377.1,865
12797896,NR_048380.1,1940
12797898,NR_048384.2,1195
12797899,NR_048385.1,361
12797900,NR_048386.1,734
12797903,NR_048389.1,103
12797905,NR_048395.1,61
12797906,NR_048275.2,914
12797908,NR_048277.1,513
12797909,NR_048278.2,1175
12797910,NM_001259838.2,750
12797915,NR_048281.1,103
12797918,NR_048284.1,2138
12797920,NR_048285.1,68
12797922,NR_048288.1,616
12797924,NR_048291.1,141
12797925,NR_048292.2,147
12797932,NR_048293.1,1679
12797933,NR_048294.1,621
12797934,NR_048295.1,1087
12797940,NR_047772.1,438
12797941,NR_047774.1,882
12797944,NR_047775.1,117
12797948,NR_123826.1,769
12797949,NM_001258634.2,493
12797951,NR_047779.1,814
12797952,NR_047780.1,845
12797953,NM_001258656.2,490
12797954,NR_047781.1,112
12797957,NR_047788.1,59
12797958,NR_047790.1,149
12797960,NR_047792.2,566
12797961,NR_047793.1,76
12797971,NR_123877.1,409
12797973,NR_047800.1,800
12797974,NR_047801.1,733
12797976,NR_047804.1,77
12797980,NR_047806.1,84
12797984,NR_047816.1,2518
12797987,NR_047820.1,134
12797989,NR_047825.1,87
12797991,NR_047828.1,629
12797994,NR_047984.1,469
12797999,NR_047989.1,1283
12798000,NR_047990.1,923
12798001,NM_001299091.1,449
12798002,NR_047991.1,519
12798003,NR_047992.1,712
12798005,NR_047993.1,644
12798007,NR_124358.1,271
12798014,NR_048002.1,116
12798015,NR_048004.2,511
12798019,NR_048013.1,1164
12798020,NR_048014.1,895
12798021,NR_048017.1,657
12798022,NR_048018.1,1286
12798023,NR_048019.1,724
12798024,NM_001259177.2,541
12798027,NR_048023.1,151
12798028,NR_124403.1,805
12798032,NR_048031.2,137
12798033,NR_048032.1,102
12798034,NR_048035.1,1512
12798038,NR_133335.1,620
12798039,NR_048330.1,727
12798040,NR_048331.1,140
12798042,NR_048335.1,836
12798045,NR_048513.1,59
12798048,NR_048339.1,92
12798049,NR_048515.1,488
12798051,NR_048518.1,106
12798052,NR_048521.1,721
12798053,NR_048523.1,99
12798059,NR_048526.1,444
12798061,NR_048529.1,667
12798065,NR_048344.1,392
12798066,NR_048345.1,452
12798067,NR_048346.1,55
12798068,NR_048042.2,539
12798069,NR_048044.1,1351
12798070,NR_048045.2,140
12798072,NR_048348.1,1869
12798073,NR_048046.1,111
12798074,NR_048048.1,398
12798075,NR_048050.1,103
12798076,NR_048352.1,1770
12798077,NR_048353.1,76
12798082,NR_048053.1,105
12798083,NR_048355.2,159
12798085,NR_133372.1,7596
12798088,NM_001259261.2,1040
12798089,NR_048056.1,60
12798090,NR_048058.1,122
12798091,NR_047723.1,101
12798092,NR_047725.1,133
12798094,NR_047730.1,118
12798095,NR_047733.1,91
12798096,NR_047736.1,69
12798097,NR_047739.2,1117
12798098,NR_047740.1,439
12798100,NR_047744.1,169
12798101,NR_047747.1,498
12798103,NR_047749.1,124
12798105,NR_047752.1,316
12798107,NM_001258595.1,407
12798108,NM_001258596.1,218
12798114,NR_047763.1,929
12798115,NR_047764.1,383
12798116,NR_047765.1,137
12798117,NR_047768.1,109
12798118,NR_047771.1,318
12798121,NM_001258613.2,688
12798123,NR_048168.1,663
12798124,NM_001259509.4,1281
12798125,NM_001259515.1,487
12798134,NR_048186.1,1495
12798139,NR_048188.1,679
12798141,NR_048189.1,1494
12798142,NR_048190.1,1223
12798143,NR_048192.1,109
12798147,NR_047705.1,70
12798148,NR_047706.1,2290
12798153,NR_047833.2,932
12798155,NR_047936.1,446
12798160,NR_047937.1,10706
12798162,NR_048247.1,122
12798163,NR_047834.1,118
12798164,NR_047942.1,498
12798165,NR_047943.1,153
12798166,NR_047944.1,156
12798169,NR_047947.1,147
12798177,NR_047842.1,96
12798195,NR_047950.1,491
12798199,NR_047955.1,868
12798200,NR_048256.1,155
12798202,NM_001259790.1,191
12798203,NR_048258.1,76
12798208,NR_048267.1,722
12798212,NR_047860.1,71
12798215,NR_047957.1,2019
12798216,NR_047958.1,364
12798219,NR_047862.1,2088
12798220,NR_047863.1,144
12798222,NR_124275.1,591
12798224,NR_048270.1,1175
12798225,NR_048272.2,2032
12798226,NR_125062.1,1142
12798227,NR_048321.1,1386
12798228,NR_048322.1,1525
12798229,NR_048323.2,687
12798233,NR_047960.1,202
12798234,NR_047961.1,117
12798235,NR_047964.1,96
12798244,NR_048326.1,161
12798251,NR_124326.1,869
12798259,NR_048482.1,682
12798260,NR_048483.1,353
12798264,NR_048490.1,743
12798265,NR_048491.1,704
12798266,NR_048492.1,356
12798267,NR_048493.1,339
12798268,NR_048494.1,1397
12798269,NR_048496.1,535
12798271,NR_048497.1,584
12798274,NR_048501.1,918
12798275,NM_001260407.1,534
12798276,NM_001260409.1,602
12798283,NR_047708.1,535
12798284,NR_048504.2,5339
12798286,NR_048506.1,100
12798288,NR_047711.2,3528
12798290,NR_047712.1,118
12798292,NM_001258516.2,568
12798296,NR_048512.1,644
12798303,NR_047920.1,123
12798304,NR_047923.1,320
12798307,NR_047926.1,201
12798311,NR_047928.2,806
12798313,NR_047931.1,103
12798314,NR_047933.1,132
12798316,NR_048125.1,745
12798317,NM_001299562.1,5093
12798319,NR_048127.1,1380
12798321,NR_048130.1,166
12798324,NM_001259454.2,565
12798328,NM_001259459.1,439
12798332,NR_048133.1,68
12798335,NR_048138.1,119
12798336,NR_048141.1,2299
12798337,NR_048142.1,704
12798342,NR_048143.1,147
12798343,NM_001259487.2,242
12798344,NR_048144.1,740
12798345,NR_048145.1,1567
12798346,NR_048146.1,136
12798349,NR_048147.1,108
12798359,NR_048228.1,980
12798360,NR_048230.1,1019
12798361,NR_048231.1,1315
12798362,NR_048232.1,186
12798363,NM_001259715.2,535
12798366,NR_048234.1,1790
12798368,NR_048235.1,71
12798370,NR_048238.1,58
12798373,NR_048242.1,105
12798374,NR_124836.1,2901
12798377,NR_048060.1,95
12798382,NR_048066.1,161
12798387,NR_048076.1,107
12798388,NR_048079.2,137
12798389,NR_048080.1,2813
12798394,NM_001259320.2,1047
12798397,NR_048082.1,166
12798398,NR_048083.1,161
12798399,NR_048084.1,171
12798400,NR_048085.1,136
12798401,NR_048086.1,812
12798405,NM_001259333.1,340
12798409,NR_048398.1,613
12798416,NR_048091.2,178
12798423,NR_048405.1,68
12798424,NR_048408.1,745
12798426,NR_048098.1,2199
12798427,NR_048099.2,2060
12798433,NR_048422.1,1736
12798435,NR_048303.2,142
12798439,NR_048423.1,936
12798440,NR_048424.1,1031
12798443,NR_048103.1,151
12798444,NR_048104.1,151
12798446,NR_048105.1,147
12798455,NR_048113.2,139
12798463,NR_048311.1,3560
12798469,NR_048115.1,581
12798470,NR_048314.2,2286
12798471,NR_048316.1,110
12798473,NR_048425.1,940
12798475,NR_048428.1,1042
12798483,NR_048118.1,2301
12798485,NR_048534.1,435
12798487,NR_048432.1,689
12798488,NR_048435.2,663
12798489,NR_048119.1,60
12798491,NR_048123.1,569
12798492,NR_047696.1,75
12798494,NR_048437.1,897
12798497,NR_048443.1,147
12798499,NR_048446.1,150
12798501,NR_048449.1,792
12798502,NR_048450.1,1772
12798508,NR_048460.1,101
12798511,NR_048463.1,126
12798512,NR_048466.1,503
12798513,NR_048467.1,1097
12798519,NR_048468.1,93
12798520,NR_048470.1,1332
12798521,NR_048471.1,423
12798524,NR_048474.2,119
12798526,NR_048477.1,603
12798531,NR_047877.1,94
12798533,NR_048037.1,742
12798535,NR_048040.1,136
12798537,NR_048041.1,1090
12798542,NR_047879.1,111
12798543,NR_048208.1,311
12798544,NR_182240.1,1453
12798546,NR_048210.1,766
12798548,NR_047881.1,107
12798553,NR_048214.1,221
12798554,NR_048215.1,226
12798558,NR_047888.1,66
12798559,NR_047890.1,60
12798560,NR_048216.2,125
12798561,NR_047892.1,115
12798571,NR_047908.2,1167
12798575,NR_124769.1,4915
12798578,NR_048223.1,107
12798582,NR_047915.1,101
12798583,NM_001316382.1,774
12798586,NR_048225.1,624
12798587,NR_048227.2,476
14462345,NR_074071.1,1001
14462346,NR_074072.2,2481
14462350,NR_073612.1,1070
14462351,NR_073613.1,69
14462352,NR_073614.1,201
14462353,NR_073615.1,1652
14462354,NR_073616.2,559
14462355,NR_073617.1,2654
14462356,NR_073619.1,745
14462359,NR_123750.1,5379
14462360,NR_123752.1,753
14462361,NR_073625.1,698
14462374,NR_073626.1,531
14462375,NR_073627.1,2248
14462376,NR_073628.1,1659
14462377,NR_073629.1,428
14462379,NR_073630.1,428
14462382,NR_073633.2,223
14462383,NR_073634.1,470
14462384,NR_073635.1,403
14462385,NR_073637.1,1858
14462386,NR_073638.1,759
14462388,NR_073639.1,243
14462389,NR_073640.1,706
14462390,NR_073642.2,1369
14462391,NR_073644.1,885
14462392,NR_073645.1,381
14462393,NR_073646.1,1087
14462394,NR_073647.1,1520
14462395,NR_073648.1,394
14462396,NR_073652.2,1595
14462398,NR_073654.1,536
14462399,NR_073655.1,313
14462400,NR_073656.1,622
14462402,NR_073657.1,2749
14462403,NR_073658.1,321
14462404,NR_073659.2,794
14462406,NR_073660.1,301
14462407,NR_073661.1,371
14462408,NR_073662.1,543
14462409,NR_073663.1,308
14462412,NR_073664.1,1866
14462415,NR_073665.2,667
14462416,NR_073666.2,994
14462417,NR_123989.1,309
14462418,NR_073668.1,1140
14462419,NR_073669.1,1380
14462420,NR_073671.2,394
14462430,NR_073978.2,875
14462431,NR_073979.2,1743
14462432,NR_073980.1,413
14462433,NR_073981.1,634
14462434,NM_001275337.1,538
14462435,NR_156772.1,469
14462436,NR_073982.1,249
14462438,NR_073985.1,442
14462439,NR_073986.1,601
14462441,NR_073989.1,1241
14462443,NR_073990.1,1853
14462444,NR_073991.1,820
14462446,NR_073992.1,1602
14462447,NR_073994.1,1148
14462448,NR_073995.1,6412
14462449,NR_073996.1,976
14462450,NR_073997.1,1239
14462451,NR_073998.1,539
14462453,NR_073999.1,851
14462456,NR_074000.1,1383
14462457,NR_074001.1,645
14462458,NR_074002.1,291
14462459,NR_074003.1,423
14462460,NR_074005.1,289
14462461,NR_074006.1,557
14462462,NR_074007.1,594
14462465,NR_074008.1,493
14462466,NR_074009.1,655
14462467,NR_074010.1,500
14462468,NR_074011.1,897
14462469,NR_074012.1,1271
14462471,NR_074013.1,744
14462472,NR_074014.1,931
14462473,NR_074015.1,776
14462475,NM_001275665.1,314
14462477,NR_074016.1,644
14462478,NR_074017.1,1153
14462479,NM_001275699.1,352
14462480,NR_074026.1,879
14462481,NR_074027.1,535
14462482,NM_001275738.1,377
14462483,NM_001275771.1,504
14462487,NR_074028.1,380
14462490,NR_074030.2,604
14462491,NR_074031.1,531
14462492,NR_074033.1,980
14462493,NR_074034.1,1154
14462496,NR_074037.1,351
14462498,NR_074038.1,939
14462499,NR_074039.1,1368
14462500,NR_074041.1,721
14462501,NR_074042.1,546
14462502,NR_074043.1,1122
14462506,NR_074047.2,1175
14462507,NR_074048.1,3445
14462508,NR_074050.1,717
14462509,NR_074051.1,528
14462510,NR_074052.1,440
14462511,NR_074053.1,565
14462512,NM_001275946.1,428
14462513,NR_074054.1,683
14462514,NR_074055.1,650
14462516,NR_074056.1,558
14462517,NR_074057.1,534
14462518,NR_074058.1,454
14462519,NR_074059.2,1978
14462520,NR_074060.1,931
14462521,NR_074061.1,1283
14462522,NR_074062.1,598
14462524,NR_074063.1,1848
14462526,NR_074064.1,500
14462527,NR_074065.1,302
14462528,NR_074066.2,1042
14462529,NR_074068.1,764
14462530,NR_074069.1,702
14462531,NR_074070.1,366
14462535,NR_073824.1,332
14462539,NR_073827.1,801
14462542,NR_073833.1,1602
14462543,NR_073834.1,849
14462544,NR_073836.2,350
14462545,NR_073837.1,569
14462546,NR_073838.1,1001
14462547,NR_124442.1,943
14462548,NR_073840.1,587
14462549,NR_073842.1,1001
14462550,NR_073843.1,599
14462551,NR_073844.1,1229
14462552,NR_073845.1,550
14462553,NR_073846.1,812
14462554,NR_073848.1,700
14462558,NR_073849.1,701
14462559,NR_073850.1,300
14462560,NR_073851.1,351
14462561,NR_073852.1,1199
14462563,NR_073853.1,500
14462565,NR_073854.1,1134
14462566,NR_073856.1,236
14462567,NR_073857.2,953
14462568,NR_073858.1,1003
14462569,NR_073860.2,1097
14462570,NR_073862.2,1351
14462571,NR_073863.1,618
14462573,NR_073864.1,1204
14462574,NR_073866.1,2695
14462575,NR_073868.1,2589
14462577,NM_001299359.2,3359
14462578,NR_073869.1,649
14462579,NR_073870.1,500
14462580,NR_073871.1,737
14462582,NR_073872.3,1258
14462583,NR_073874.1,288
14462586,NR_073875.1,448
14462587,NR_073876.1,586
14462589,NR_073877.2,540
14462590,NR_073878.1,350
14462592,NR_073879.1,1275
14462593,NR_073880.1,458
14462594,NR_124571.1,1433
14462595,NR_073882.2,10400
14462599,NR_073884.2,1528
14462600,NR_073885.1,492
14462604,NR_073888.1,1494
14462607,NR_073889.1,501
14462608,NR_073890.1,300
14462610,NR_073891.1,291
14462611,NM_001274175.2,615
14462612,NM_001274176.1,1023
14462618,NR_073892.1,871
14462619,NR_073893.1,1000
14462620,NM_001274197.1,701
14462621,NR_073894.1,300
14462624,NR_073895.1,682
14462626,NR_073896.1,484
14462627,NR_073897.1,502
14462628,NR_073898.1,400
14462629,NR_073899.1,698
14462633,NR_073900.2,1952
14462634,NR_073901.1,715
14462644,NR_073672.1,727
14462645,NR_073673.1,502
14462646,NR_073674.1,400
14462647,NR_073675.1,1190
14462648,NR_073676.1,552
14462649,NR_073677.1,904
14462650,NR_073678.1,754
14462651,NR_124000.1,812
14462652,NR_073680.1,452
14462653,NR_073681.1,566
14462654,NR_124003.1,499
14462655,NR_073683.1,795
14462656,NR_073684.1,462
14462657,NR_073685.2,325
14462658,NR_073686.1,780
14462659,NR_073687.1,1166
14462662,NR_073688.1,403
14462663,NR_073689.1,684
14462664,NR_073690.1,819
14462665,NR_073691.1,1006
14462666,NR_073692.1,3405
14462667,NR_073693.1,996
14462668,NR_073694.1,1082
14462669,NR_073695.1,794
14462670,NR_073696.1,676
14462671,NR_073698.1,1267
14462672,NR_073702.2,1130
14462675,NR_073703.1,571
14462676,NR_073704.1,340
14462677,NR_073705.1,252
14462678,NM_001273019.1,476
14462679,NR_073706.1,490
14462680,NR_073707.1,492
14462683,NR_124049.1,1241
14462684,NR_073710.1,457
14462686,NR_073711.1,1704
14462688,NR_073712.1,529
14462689,NR_073713.1,511
14462690,NR_073714.1,811
14462691,NR_073715.1,566
14462694,NR_073716.2,552
14462695,NR_124065.1,1187
14462696,NR_073718.1,1071
14462697,NR_073719.1,1094
14462698,NR_073720.1,647
14462700,NR_073721.1,1398
14462702,NR_073722.1,807
14462703,NR_073723.2,763
14462704,NR_073724.2,701
14462705,NR_124089.1,561
14462706,NR_124101.1,1712
14462707,NR_073728.1,1182
14462708,NR_073729.1,757
14462709,NR_073730.1,1832
14462710,NR_073731.1,546
14462712,NM_001273196.1,375
14462713,NR_073733.1,471
14462716,NR_073734.2,425
14462718,NR_073735.1,1305
14462719,NR_073737.1,404
14462720,NR_073738.1,559
14462721,NR_073739.2,2541
14462722,NR_073740.1,2095
14462723,NR_073741.1,282
14462724,NR_073742.1,267
14462725,NR_073743.1,509
14462726,NM_001273325.1,632
14462727,NR_073744.1,632
14462730,NR_073746.1,1241
14462731,NR_073747.1,462
14462732,NR_073748.1,631
14462733,NR_073749.2,1318
14462734,NR_073750.2,811
14462735,NR_073752.1,1087
14462736,NR_073753.1,715
14462737,NR_073754.1,330
14462738,NR_073755.1,3138
14462739,NR_073756.1,875
14462741,NR_073757.1,565
14462742,NR_073758.1,521
14462743,NR_073759.1,286
14462745,NR_073760.1,813
14462746,NR_073761.1,1071
14462747,NR_073762.1,677
14462748,NR_073763.2,363
14462754,NR_073765.1,644
14462755,NR_073766.1,790
14462756,NR_073767.1,757
14462757,NM_001382121.1,245
14462758,NR_073769.1,273
14462760,NR_073770.1,1486
14462762,NM_001273515.2,860
14462763,NR_124249.1,552
14462764,NR_073772.1,617
14462765,NR_073774.1,1860
14462766,NR_124269.1,1707
14462767,NR_073776.2,853
14462768,NR_073777.1,987
14462769,NR_073778.1,505
14462770,NR_073779.1,919
14462771,NR_073780.1,655
14462772,NR_073781.2,1897
14462773,NR_073783.2,1861
14462774,NM_001273539.1,434
14462775,NM_001273540.1,521
14462776,NM_001273541.1,434
14462777,NM_001273542.1,521
14462778,NM_001273545.1,411
14462779,NR_073785.1,428
14462780,NR_073786.1,820
14462781,NR_073787.1,509
14462782,NR_124299.1,537
14462783,NM_001273550.1,1065
14462784,NR_133084.1,814
14462785,NR_073790.1,737
14462786,NR_073791.1,422
14462790,NR_073793.1,418
14462791,NR_073795.1,685
14462792,NR_124320.1,719
14462794,NR_073797.1,524
14462796,NR_073798.2,626
14462797,NR_073799.1,476
14462798,NR_073800.1,712
14462801,NR_073804.1,669
14462802,NR_073805.1,588
14462803,NR_073806.1,1909
14462804,NR_073807.1,784
14462805,NR_073809.1,2082
14462806,NR_073811.2,546
14462807,NR_073813.1,911
14462808,NR_073814.1,1099
14462809,NR_073815.1,381
14462811,NR_073816.1,1650
14462812,NR_073818.1,502
14462813,NR_073819.1,1047
14462814,NR_073820.2,541
14462815,NR_073822.1,393
14462816,NR_124438.1,492
14462822,NR_073902.1,670
14462823,NR_073903.1,706
14462824,NR_073907.1,428
14462825,NR_073908.2,754
14462826,NR_073909.1,93
14462827,NR_073910.1,423
14462828,NR_073911.1,262
14462829,NR_073912.1,382
14462830,NM_001274460.1,886
14462831,NR_073913.1,476
14462832,NR_073914.1,626
14462833,NR_073915.1,538
14462834,NR_073917.1,524
14462839,NR_073918.1,853
14462841,NR_073919.1,668
14462842,NR_073920.1,530
14462844,NR_073921.1,378
14462846,NR_073922.1,471
14462847,NR_073923.1,953
14462848,NR_073924.1,527
14462849,NR_073925.1,353
14462853,NR_073926.1,546
14462854,NR_073928.1,1354
14462856,NR_073930.1,748
14462857,NR_133231.1,3947
14462858,NR_073932.2,402
14462863,NR_073933.1,416
14462864,NR_073934.1,518
14462866,NR_073936.1,840
14462867,NR_073937.1,389
14462868,NR_073938.1,382
14462869,NR_073939.1,1155
14462872,NR_073940.1,995
14462873,NR_124957.1,449
14462876,NR_073943.1,604
14462877,NR_073944.2,789
14462880,NR_073945.1,601
14462881,NR_073946.1,506
14462883,NR_073948.1,1042
14462884,NR_073950.1,223
14462885,NR_073951.1,312
14462886,NR_167784.1,447
14462887,NR_073953.1,785
14462888,NR_073955.1,546
14462890,NR_073956.1,2827
14462891,NR_073957.1,798
14462892,NR_073958.2,1535
14462893,NR_073959.1,610
14462894,NR_073960.1,383
14462895,NR_073961.1,578
14462896,NR_073962.1,533
14462898,NR_073963.1,486
14462899,NR_073964.1,479
14462903,NR_073965.1,514
14462904,NR_073966.1,751
14462905,NR_073967.1,864
14462906,NR_073968.1,634
14462907,NR_073969.1,1712
14462908,NR_073970.1,952
14462909,NR_073971.1,336
14462911,NR_073972.1,636
14462912,NR_073973.1,252
14462914,NR_073974.1,245
14462916,NR_073975.2,1352
14462917,NR_073976.1,904
14462918,NR_073977.1,1361
19834717,NR_123879.1,2811
19834719,NR_124127.1,505
19834721,NM_001299049.1,1933
19834722,NR_124787.1,986
19834723,NR_124329.1,414
19834724,NR_125159.1,507
19834725,NR_124952.2,1098
19834726,NR_124083.1,514
19834727,NR_124588.1,1188
19834728,NR_124613.1,1801
19834729,NR_124016.1,340
19834730,NR_124625.1,1401
19834731,NR_124382.1,769
19834732,NR_124695.1,447
19834733,NR_124366.1,638
19834734,NR_125006.1,1286
19834735,NR_124602.2,281
19834736,NR_124026.1,317
19834737,NR_124043.1,378
19834738,NR_124187.1,268
19834739,NR_124202.1,646
19834740,NR_124683.1,701
19834741,NR_124530.1,556
19834742,NR_125305.1,698
19834743,NR_124406.1,300
19834744,NR_125140.1,505
19834745,NR_123815.1,1556
19834746,NR_124496.1,1103
19834747,NR_124987.1,799
19834748,NR_123772.1,331
19834749,NR_123765.1,813
19834750,NR_125105.1,417
19834751,NR_124874.1,319
19834752,NR_124545.1,316
19834753,NR_124159.1,924
19834754,NR_124439.1,864
19834755,NR_124046.1,406
19834756,NR_123896.1,326
19834758,NR_124335.1,560
19834759,NM_001298539.1,646
19834762,NR_123986.1,774
19834763,NR_124820.1,501
19834764,NR_124733.1,511
19834765,NR_125043.1,773
19834766,NR_124050.1,439
19834767,NR_124183.1,671
19834769,NR_124346.1,821
19834770,NR_123943.1,532
19834771,NR_124178.1,663
19834772,NR_124143.1,1620
19834773,NR_123876.1,296
19834774,NR_124752.1,1032
19834775,NR_125152.1,496
19834776,NR_125298.1,1390
19834777,NR_124527.1,633
19834778,NR_124097.1,1154
19834779,NR_124483.1,522
19834780,NR_124417.1,535
19834781,NR_125055.1,790
19834782,NR_123755.2,1476
19834783,NR_123984.1,438
19834784,NR_125191.1,295
19834785,NR_125255.1,1449
19834786,NR_125089.1,545
19834787,NR_124563.1,246
19834788,NR_124663.1,1103
19834789,NR_124706.1,595
19834790,NR_124736.1,412
19834791,NR_124645.2,204
19834792,NR_125232.1,539
19834793,NR_124744.1,944
19834794,NR_125266.1,873
19834795,NM_001298921.1,267
19834796,NR_124061.1,537
19834797,NR_124384.1,259
19834798,NR_124777.1,665
19834799,NR_125077.1,606
19834800,NR_124398.1,916
19834801,NR_124278.1,317
19834802,NR_124428.1,1210
19834803,NR_124598.1,401
19834804,NR_123906.1,1267
19834805,NR_125213.1,1215
19834806,NR_125237.1,540
19834807,NR_124723.1,1001
19834808,NR_125264.1,972
19834809,NR_123741.1,528
19834810,NR_123935.1,922
19834811,NR_124887.1,349
19834812,NR_124140.1,390
19834813,NR_124635.1,1201
19834815,NR_124834.1,436
19834816,NR_124979.1,446
19834817,NR_124520.1,732
19834818,NR_123796.1,774
19834819,NR_123931.1,292
19834820,NR_125002.1,913
19834821,NR_125134.1,650
19834822,NR_124045.1,416
19834825,NR_124055.1,1324
19834826,NR_144660.1,2837
19834827,NR_124504.1,334
19834828,NR_124615.1,637
19834829,NR_124173.1,700
19834830,NR_125109.1,1249
19834831,NR_123963.2,326
19834833,NM_001298540.1,641
19834834,NR_124805.1,221
19834835,NR_124958.1,323
19834836,NR_124972.1,864
19834837,NR_123761.1,1300
19834838,NR_123952.1,861
19834839,NR_123825.1,785
19834840,NR_124290.1,324
19834841,NR_124760.1,470
19834842,NR_124929.1,411
19834844,NR_123888.1,450
19834847,NR_124319.1,303
19834848,NR_124913.1,478
19834849,NR_124044.1,770
19834850,NR_123976.1,393
19834851,NR_124799.1,495
19834852,NR_124702.1,501
19834853,NR_124354.1,1226
19834854,NR_123929.1,363
19834855,NR_125292.1,401
19834856,NR_124745.1,394
19834857,NR_124247.1,403
19834858,NR_124942.1,414
19834859,NR_124241.1,711
19834860,NR_124394.1,951
19834861,NR_124124.1,1272
19834862,NR_124171.1,497
19834863,NR_124846.1,444
19834864,NR_124872.1,282
19834865,NR_124889.1,1097
19834866,NR_123914.1,802
19834867,NR_124162.1,515
19834868,NR_124554.1,562
19834869,NR_124096.1,331
19834870,NR_124217.1,350
19834871,NR_124119.1,270
19834872,NR_125118.1,455
19834873,NM_001382128.1,571
19834874,NR_124729.1,1201
19834875,NR_124356.1,741
19834876,NR_124756.1,310
19834877,NR_133091.1,3150
19834878,NR_124585.1,2301
19834879,NR_124638.1,501
19834880,NR_144655.1,2624
19834881,NR_124662.1,357
19834882,NR_124975.1,873
19834883,NR_124508.1,299
19834884,NR_124918.1,433
19834885,NR_124680.1,718
19834886,NR_124103.1,484
19834887,NR_167790.1,1095
19834888,NR_125276.1,1587
19834889,NR_123901.1,688
19834890,NR_124023.1,723
19834891,NR_124900.1,858
19834893,NR_124498.1,299
19834894,NR_125279.1,927
19834895,NR_125054.1,957
19834896,NR_123804.1,1219
19834897,NR_124531.1,1157
19834898,NR_123941.1,680
19834899,NR_124265.1,448
19834900,NR_124024.1,822
19834901,NR_124092.1,945
19834902,NR_124818.1,547
19834903,NR_124513.1,576
19834904,NR_124895.1,266
19834905,NR_125192.1,229
19834906,NR_124387.1,272
19834909,NR_124063.1,538
19834910,NR_125210.1,411
19834911,NR_124146.1,415
19834912,NR_125179.1,680
19834913,NR_125248.2,1360
19834914,NR_124348.1,745
19834915,NR_125087.1,1225
19834916,NR_124581.1,1101
19834917,NR_124808.1,490
19834918,NR_125285.1,2210
19834919,NR_124704.1,801
19834920,NR_125267.2,1085
19834921,NR_124182.1,633
19834922,NR_123809.1,239
19834923,NR_125101.1,409
19834924,NR_124742.1,459
19834925,NR_125070.1,1137
19834927,NR_123829.1,291
