NCBI GeneID,Transcript Accession,Transcript_length
6739021,XM_002085780.4,1933
6739022,XM_016169110.3,2561
6739023,XM_002085782.4,1889
6739024,XM_002085783.4,904
6739025,XM_002085784.4,3467
6739029,XM_016171907.3,2231
6739030,XM_016169108.3,3173
6739031,XM_016171910.3,1454
6739032,XM_016169107.3,3578
6739033,XM_016171911.3,1599
6739035,XM_016169105.2,5029
6739036,XM_002085795.4,688
6739037,XM_002085796.4,1263
6739038,XM_002085797.4,1374
6739039,XM_002085798.4,914
6739040,XM_039293982.2,5530
6739041,XM_002085800.3,538
6739044,XM_002085802.4,2128
6739045,XM_002085803.4,5089
6739047,XM_016169104.3,3080
6739050,XM_044922845.1,3047
6739051,XM_016171913.3,713
6739052,XM_002085810.3,970
6739053,XM_002085811.3,784
6739054,XM_016169097.3,1233
6739055,XM_039293371.2,657
6739058,XM_002085816.4,815
6739060,XM_002085818.4,986
6739061,XM_002085819.3,1039
6739062,XM_016169094.3,3273
6739063,XM_002085821.4,954
6739070,XM_044923048.1,2291
6739071,XM_002085829.4,1114
6739072,XM_002085830.4,1098
6739074,XM_016171918.2,2566
6739075,XM_002085833.4,451
6739076,XM_016169091.3,2550
6739077,XM_016169090.3,1338
6739082,XM_039294308.2,1963
6739083,XM_002085840.4,3081
6739084,XM_016171920.3,5462
6739085,XM_002085842.4,3010
6739086,XM_002085843.4,2175
6739087,XM_016171921.3,4687
6739088,XM_016171922.3,2533
6739089,XM_016171923.3,1604
6739091,XM_002085848.4,2086
6739092,XM_016171924.3,3702
6739093,XM_016171925.3,1360
6739094,XM_039293916.1,3556
6739095,XM_016169085.3,1517
6739097,XM_039293918.2,1327
6739100,XM_016171927.3,8505
6739101,XM_016169083.3,4927
6739103,XM_016171928.3,2489
6739104,XM_002085861.4,909
6739105,XM_016171932.3,5022
6739107,XM_016171939.3,3936
6739108,XM_002085865.4,881
6739109,XM_039293141.2,10914
6739113,XM_002085870.4,1263
6739114,XM_002085871.4,1060
6739115,XM_016171940.3,1860
6739116,XM_002085873.4,1034
6739117,XM_002085874.4,890
6739118,XM_002085875.4,926
6739119,XM_002085876.4,1906
6739120,XM_016169078.2,1215
6739122,XM_002085879.3,537
6739123,XM_016171943.3,650
6739124,XM_002085881.3,609
6739125,XM_002085882.1,558
6739126,XM_002085883.2,657
6739127,XM_002085884.3,867
6739129,XM_002085886.4,984
6739130,XM_002085887.4,869
6739131,XM_002085888.4,857
6739132,XM_039293647.2,649
6739133,XM_039293646.1,507
6739134,XM_002085891.4,477
6739135,XM_039293526.2,1352
6739136,XM_016169073.3,2804
6739138,XM_002085895.4,1036
6739139,XM_016171950.3,1907
6739140,XM_002085897.4,1288
6739141,XM_016169070.3,3839
6739142,XM_016169069.3,2266
6739143,XM_016171952.2,3829
6739144,XR_006541758.1,5949
6739145,XM_002085902.4,825
6739146,XM_039294205.2,13469
6739148,XM_002085905.4,1025
6739151,XM_039293898.2,1521
6739152,XM_002085907.4,1482
6739155,XR_001599805.3,858
6739156,XM_002085911.4,643
6739157,XM_016169062.3,1940
6739159,XM_002085913.4,1548
6739160,XM_016169060.3,3906
6739161,XM_002085915.4,1514
6739162,XM_039293897.2,2749
6739163,XM_039293915.2,1011
6739164,XM_002085918.4,3536
6739165,XM_039293913.1,2218
6739166,XM_016171969.3,2249
6739167,XM_016169058.3,1074
6739168,XM_002085922.4,608
6739169,XM_039293902.2,11010
6739171,XM_016169057.3,854
6739172,XM_016171986.2,2253
6739180,XM_016170550.3,4194
6739181,XM_002076056.4,2808
6739182,XM_016169024.3,2940
6739184,XM_016169021.3,1747
6739185,XM_016169023.3,3101
6739186,XM_016169022.3,1401
6739188,XM_002076055.4,1743
6739191,XM_016169025.3,809
6739194,XM_002076069.4,1349
6739198,XM_016169028.3,3289
6739199,XM_039291000.2,6184
6739200,XM_016169030.2,453
6739201,XM_016169013.3,3224
6739202,XM_016169031.3,680
6739204,XM_002076080.4,2325
6739207,XM_002076076.4,1297
6739208,XM_016169017.3,1488
6739210,XM_002076084.4,2917
6739212,XM_039292340.2,6344
6739213,XM_002076089.4,1563
6739216,XM_016169033.3,506
6739217,XM_016169001.3,4441
6739218,XM_016169006.3,1691
6739221,XM_016169000.3,1626
6739222,XM_002076096.4,5626
6739224,XM_016169034.3,2754
6739225,XM_016168998.3,3280
6739228,XM_016169043.2,3171
6739229,XM_016168996.3,588
6739231,XM_016168995.3,1118
6739234,XM_002076107.4,1055
6739236,XM_016168992.3,1852
6739237,XM_039298489.2,4290
6739238,XM_016168989.2,3323
6739242,XM_016168987.3,5355
6739243,XM_016168984.3,1614
6739246,XM_002076118.4,1051
6739248,XM_039293493.2,3080
6739249,XM_016169048.3,1964
6739250,XM_016169050.3,2052
6739252,XM_002076125.4,662
6739253,XM_002076124.3,1555
6739256,XM_016168983.3,1281
6739257,XM_016169053.3,3573
6739261,XM_016172158.3,5449
6739262,XM_039298340.2,2828
6739267,XM_016172160.3,2218
6739275,XM_016172162.3,7751
6739276,XM_039291553.2,5100
6739277,XM_016172163.3,1475
6739279,XM_016172164.3,1033
6739281,XM_002076153.4,2452
6739283,XM_016172166.3,2578
6739284,XM_002076155.4,5304
6739285,XM_002076157.4,1423
6739288,XM_016172155.3,4964
6739289,XM_016172154.3,2363
6739291,XM_016172153.3,1495
6739296,XM_039292736.2,10717
6739300,XM_002076172.4,1263
6739303,XM_002076176.4,3030
6739305,XM_002076178.4,1240
6739306,XM_016172151.3,1703
6739307,XM_002076179.4,818
6739308,XM_039292164.2,3509
6739310,XM_016172187.3,2468
6739313,XM_016172149.3,1776
6739314,XM_016172148.2,1537
6739315,XM_002076187.4,1364
6739317,XM_016172147.3,994
6739319,XM_039292470.2,4978
6739320,XM_002080504.4,819
6739323,XM_039291809.2,747
6739326,XM_016172190.3,15763
6739329,XM_016172146.3,1599
6739330,XM_002076202.4,2291
6739331,XM_002076201.4,720
6739332,XM_016172192.3,1900
6739333,XM_002076204.4,617
6739334,XM_002076205.4,1316
6739338,XM_002076212.4,1060
6739339,XM_002076210.4,1692
6739340,XM_002076209.4,1006
6739342,XM_002076216.3,1053
6739343,XM_002076217.4,811
6739345,XM_002076219.4,1645
6739347,XM_002076213.4,847
6739349,XM_016172193.2,1229
6739351,XM_002076221.4,2081
6739352,XM_016172141.3,5219
6739357,XM_016172194.2,5509
6739358,XM_016172138.3,915
6739363,XM_016172136.3,1082
6739364,XM_002076234.4,1532
6739365,XM_016172197.3,3296
6739367,XM_039292585.2,11825
6739369,XM_002076242.4,972
6739371,XM_016172198.3,1562
6739374,XM_002076247.4,823
6739376,XM_002076248.4,1602
6739377,XM_002076245.4,1042
6739378,XM_002076250.4,435
6739379,XM_016172204.3,3050
6739380,XM_016172135.3,1718
6739381,XM_016172206.3,5919
6739382,XM_002076255.4,917
6739383,XM_016172134.3,675
6739384,XM_002076257.4,754
6739385,XM_002076258.4,853
6739386,XM_002076259.4,1294
6739388,XM_002076254.4,379
6739389,XM_002076253.4,834
6739390,XM_002076260.4,638
6739391,XM_002076263.4,666
6739392,XM_016172133.3,7491
6739394,XM_039291397.2,10303
6739396,XM_002076266.4,817
6739397,XM_016172132.3,4025
6739401,XM_002076271.4,803
6739403,XM_002076279.4,460
6739404,XM_002076273.2,1869
6739406,XM_002076272.4,432
6739413,XM_016172215.3,1914
6739417,XM_016172128.3,685
6739421,XM_002076288.4,419
6739423,XM_016172126.3,1649
6739424,XM_002081101.3,457
6739425,XM_002076292.4,627
6739427,XM_002076293.4,865
6739430,XM_016172117.3,3873
6739431,XM_016172112.3,2795
6739432,XM_044922413.1,1563
6739433,XM_039291616.2,6455
6739453,XM_002076320.4,650
6739454,XM_002076319.3,729
6739455,XM_016172110.3,2472
6739456,XM_039291916.1,3306
6739457,XM_016172109.3,1706
6739460,XM_016172108.3,1517
6739461,XM_002076325.4,739
6739463,XM_002076327.4,1056
6739465,XM_044922542.1,3717
6739466,XM_044922674.1,495
6739468,XM_002076332.3,618
6739470,XM_016172107.3,2126
6739471,XM_016172106.3,3035
6739472,XM_016172221.3,1411
6739474,XM_016172105.3,1181
6739482,XM_002076343.4,880
6739483,XM_002076345.4,1424
6739484,XM_039292205.2,2436
6739485,XM_002076346.4,1666
6739486,XM_016172225.3,1684
6739488,XM_039291601.2,3088
6739489,XM_016172102.3,2112
6739496,XM_002076357.4,1665
6739497,XM_016172098.3,2516
6739498,XM_002076359.4,561
6739499,XM_016172097.3,1628
6739501,XM_016172096.3,4229
6739502,XM_016172227.3,1450
6739503,XM_016172228.3,3024
6739504,XM_016172229.3,1419
6739505,XM_016172095.3,1132
6739507,XM_016172230.3,2741
6739509,XM_016172232.2,2119
6739510,XM_016172233.3,3018
6739511,XM_002076372.4,509
6739512,XM_016172234.3,1672
6739516,XM_016172236.2,2941
6739517,XM_039291659.2,1081
6739518,XM_016172237.3,1869
6739524,XM_016174407.3,7448
6739531,XM_016174411.2,1882
6739532,XM_044922539.1,558
6739534,XM_039292445.2,6712
6739541,XM_002076403.4,2562
6739542,XM_016174414.3,1250
6739549,XM_002076410.4,1429
6739551,XM_044922313.1,6627
6739552,XM_016174418.3,7325
6739559,XM_039291398.2,2704
6739586,XM_002076446.4,940
6739590,XM_039293049.2,2650
6739592,XM_002076452.3,1383
6739593,XM_002076453.4,1107
6739595,XM_002076454.4,509
6739596,XM_016174350.3,3932
6739597,XM_016174337.3,1411
6739598,XM_002076462.4,1263
6739599,XM_016174345.3,2173
6739601,XM_002076457.4,1588
6739602,XM_002076456.4,1544
6739603,XM_002076463.4,1820
6739604,XM_016174336.3,945
6739607,XM_016174321.3,5199
6739608,XM_002076468.4,846
6739610,XM_002076473.4,1574
6739611,XM_002076472.4,580
6739613,XM_002076471.4,1598
6739614,XM_002076470.4,1578
6739615,XM_016174316.3,1840
6739617,XM_016174315.3,1787
6739618,XM_016174313.2,1571
6739619,XM_016174314.3,3696
6739620,XM_016174312.3,856
6739621,XM_002076480.3,591
6739623,XM_016174311.3,2018
6739624,XM_002076483.4,1032
6739625,XM_016174355.3,6075
6739626,XM_016174309.3,8962
6739629,XM_016174358.3,4792
6739630,XM_016174359.3,734
6739631,XM_002076489.4,2715
6739632,XM_016174308.3,2371
6739633,XM_039293159.2,2631
6739635,XM_002076493.3,377
6739637,XM_016174360.3,2018
6739638,XM_039293584.2,3056
6739639,XM_002076498.4,991
6739640,XM_002076499.4,1392
6739644,XM_002076503.4,636
6739645,XM_002076504.4,5331
6739649,XM_002076509.3,1033
6739650,XM_002076508.4,718
6739652,XM_016174365.3,1388
6739653,XM_002076513.4,1537
6739657,XM_002076515.3,2093
6739658,XM_016174367.2,8559
6739659,XM_002076517.4,706
6739662,XM_002076520.3,1558
6739663,XM_039293237.2,3588
6739664,XM_039293762.2,4102
6739665,XM_002076524.4,3637
6739666,XM_002076523.4,985
6739667,XM_016174369.3,1867
6739668,XM_016174371.3,935
6739669,XM_016174296.2,2576
6739670,XM_016174372.3,2623
6739671,XM_016174385.3,9635
6739673,XM_039293154.2,2895
6739678,XM_016172054.3,2913
6739679,XM_016172064.3,3653
6739681,XM_002076540.4,817
6739682,XM_016172063.3,1428
6739683,XM_016172058.3,2419
6739685,XM_002076544.4,1233
6739686,XM_044923141.1,15062
6739694,XM_002076552.4,3366
6739695,XM_039294434.2,2974
6739697,XM_002076555.4,1418
6739698,XM_016172052.3,1709
6739699,XM_016172068.3,6376
6739700,XM_002076557.4,3748
6739701,XM_039295364.2,4201
6739702,XM_016172069.3,876
6739710,XM_002076567.4,767
6739711,XM_016172048.3,1351
6739718,XM_016172042.3,2864
6739723,XM_002076581.4,1422
6739724,XM_039295277.2,1002
6739726,XM_002076582.4,690
6739727,XM_002076584.4,1283
6739729,XM_044923250.1,1375
6739731,XM_039295068.2,3632
6739733,XM_016172040.2,1753
6739734,XM_016172039.3,2220
6739736,XM_016172038.2,2583
6739737,XM_002076594.4,2480
6739738,XM_016172079.3,1066
6739740,XM_002076597.4,1131
6739742,XM_002076599.4,985
6739743,XM_002076598.4,495
6739744,XM_016172082.3,3218
6739753,XM_002076610.4,1195
6739755,XM_016172014.3,3666
6739756,XM_002076613.4,430
6739757,XM_002076616.2,1779
6739758,XM_002076615.4,1866
6739760,XM_039295092.2,5231
6739762,XM_002076620.2,468
6739764,XM_002076621.4,1042
6739765,XM_002076622.4,1732
6739767,XM_002076625.3,584
6739769,XM_002076624.4,1568
6739773,XM_016172085.3,1486
6739774,XM_016172084.2,1525
6739775,XM_002076632.4,2114
6739776,XM_044923143.1,2512
6739777,XM_002076633.4,1781
6739779,XM_039295609.1,690
6739784,XM_039294682.2,6168
6739785,XM_016172088.3,3865
6739786,XM_016172002.3,1727
6739787,XM_016172001.3,1212
6739788,XM_002076644.4,1863
6739790,XM_016171999.3,1827
6739791,XM_002076648.4,1401
6739793,XM_016171993.3,4037
6739795,XM_016168968.3,1559
6739797,XM_016168966.3,776
6739798,XM_039292909.2,2525
6739814,XM_016168961.3,939
6739816,XM_039298289.1,5264
6739822,XM_002076678.4,754
6739824,XM_039291470.2,1373
6739827,XM_016172248.3,7501
6739828,XM_016172251.3,4577
6739830,XM_002076686.4,3179
6739833,XM_016180946.3,2303
6739834,XM_002076695.4,1265
6739835,XM_016180948.3,483
6739836,XM_002076690.4,1440
6739837,XM_016180952.3,1731
6739838,XM_002076696.4,2178
6739839,XM_002076697.4,1298
6739840,XM_039297329.2,9780
6739841,XM_016180944.3,1522
6739842,XM_002076700.4,984
6739843,XM_016180949.3,1391
6739844,XM_002076691.4,2194
6739845,XM_044923609.1,2309
6739846,XM_002076703.4,1520
6739849,XM_016180957.3,4157
6739850,XM_002076708.4,666
6739851,XM_002076704.4,570
6739852,XM_039297972.2,1415
6739853,XM_039297970.1,4750
6739854,XM_016180954.3,12860
6739855,XM_016180935.2,1619
6739856,XM_002076711.4,1287
6739857,XM_039297203.2,1320
6739858,XM_016180933.3,1593
6739860,XM_039297999.2,16016
6739861,XM_002076717.4,1284
6739862,XM_016180959.3,1703
6739866,XM_002076723.3,1414
6739869,XM_016180960.3,1489
6739871,XM_016180964.3,773
6739872,XM_039297087.2,1482
6739873,XM_002076731.4,517
6739874,XM_016180978.3,5939
6739875,XM_039297706.2,6287
6739876,XM_016180915.3,3465
6739878,XM_016180914.3,6613
6739879,XM_039297082.1,2355
6739882,XM_039297072.2,4926
6739883,XM_039297086.2,2012
6739884,XM_039297297.2,1877
6739885,XM_016180962.3,2745
6739887,XM_039297583.2,4343
6739888,XM_016180908.3,5230
6739891,XM_016180904.3,2662
6739894,XM_016180983.3,2452
6739895,XM_002076749.4,1220
6739896,XM_016180903.3,3917
6739898,XM_002076751.4,2245
6739899,XM_002076753.4,628
6739900,XM_002076752.4,484
6739901,XM_002076754.4,792
6739902,XM_016180988.3,2023
6739903,XM_002076756.4,1902
6739904,XM_039297192.2,812
6739905,XM_016180992.3,1323
6739906,XM_016180991.2,2366
6739907,XM_039297172.2,4328
6739909,XM_039297180.2,1916
6739910,XM_002076763.4,893
6739911,XM_016180996.3,1143
6739912,XM_016180995.3,1285
6739913,XM_002076767.4,1295
6739914,XM_002076766.3,491
6739917,XM_002076771.4,850
6739919,XM_002076772.4,1073
6739920,XM_039297184.2,2227
6739921,XM_039297196.2,758
6739928,XM_002076781.4,859
6739929,XM_016180898.3,3894
6739930,XM_016180900.3,2071
6739931,XM_002076782.3,794
6739933,XM_039296763.2,2026
6739935,XM_016181000.3,3368
6739938,XM_016180896.2,2367
6739939,XM_002076792.4,1358
6739940,XM_002076794.4,2693
6739943,XM_002076795.4,958
6739944,XM_016180895.3,5394
6739945,XM_039296746.2,6480
6739946,XM_039296581.2,5634
6739948,XM_039296592.2,2385
6739950,XM_039296579.2,9879
6739952,XM_002076805.3,2601
6739953,XM_002076811.4,1286
6739954,XM_016180882.3,832
6739955,XM_039297307.2,5746
6739957,XM_016181003.3,2085
6739958,XM_002076807.4,1824
6739959,XM_016180883.2,1090
6739961,XM_016180881.3,3066
6739962,XM_016181023.3,2275
6739964,XM_044923650.1,1131
6739965,XM_002076818.4,868
6739966,XM_016181028.3,4324
6739972,XM_002076824.4,459
6739975,XM_016181033.3,2994
6739977,XM_016181037.3,2728
6739980,XM_002076832.4,2076
6739981,XM_039296915.2,14617
6739982,XM_039297986.2,1203
6739984,XM_002076836.4,1475
6739985,XM_002076837.4,885
6739986,XM_039297984.2,2633
6739987,XM_016180874.3,1943
6739989,XM_039297924.2,1558
6739990,XM_039297923.2,2850
6739992,XM_039296341.2,1928
6739993,XM_016180871.3,748
6739996,XM_016180870.3,477
6739997,XM_039297558.2,2892
6739998,XM_002076853.4,2674
6740001,XM_002076850.4,444
6740005,XM_044923606.1,3891
6740008,XM_039297912.1,5448
6740009,XM_016181046.3,1251
6740011,XM_039296291.2,1941
6740012,XM_002076862.4,1530
6740013,XM_016181047.3,2214
6740014,XM_016181048.2,658
6740017,XM_002076867.4,1827
6740019,XM_016181050.3,1271
6740020,XM_002076871.4,1400
6740021,XM_002076870.4,1252
6740023,XM_002076869.4,1507
6740032,XM_002076881.4,886
6740033,XM_016180854.3,4128
6740034,XM_016181058.3,1189
6740036,XM_016181060.3,2180
6740037,XM_016180853.3,3560
6740038,XM_002076886.3,1222
6740039,XM_002076885.3,1946
6740040,XM_002076889.4,1204
6740042,XM_016181062.3,4453
6740043,XM_002076891.4,462
6740045,XM_039297325.2,2443
6740047,XM_016181066.3,1573
6740049,XM_002076900.4,2116
6740050,XM_016180847.3,995
6740051,XM_002076899.4,380
6740055,XM_002076903.4,1235
6740056,XM_016180844.3,1201
6740057,XM_016180846.2,1195
6740058,XM_039297707.2,1095
6740059,XM_039297735.2,8113
6740060,XM_016181070.3,454
6740063,XM_016180834.3,7078
6740064,XM_039297995.2,9926
6740066,XM_016180831.2,2190
6740067,XM_016181071.3,953
6740068,XM_039297548.2,7290
6740069,XM_016181072.3,1048
6740070,XM_016180830.2,1070
6740071,XM_016180828.3,939
6740074,XM_002076919.4,760
6740075,XM_002076923.4,2875
6740076,XM_002076922.4,711
6740078,XM_002076924.4,633
6740079,XM_002076927.4,893
6740080,XM_016180826.3,1876
6740082,XM_016181078.3,1523
6740083,XM_002076930.4,515
6740084,XM_002076931.4,2185
6740087,XM_016180825.3,1118
6740089,XM_002076936.3,840
6740090,XM_016181079.3,2128
6740091,XM_039296812.2,1577
6740092,XM_016180823.3,1305
6740094,XM_016181081.3,2514
6740095,XM_016181083.3,1351
6740096,XM_039296978.2,1672
6740097,XM_002076945.4,1300
6740098,XM_002076944.3,698
6740099,XM_039296980.1,2650
6740100,XM_002076947.3,556
6740102,XM_002076949.4,2082
6740103,XM_002076951.4,1056
6740104,XM_002076950.4,1698
6740105,XM_039296480.2,4409
6740109,XM_002076958.3,1335
6740110,XM_002076957.4,979
6740111,XM_039297304.2,1496
6740112,XM_002076960.4,2255
6740113,XM_016181084.3,1026
6740114,XM_002076959.4,3063
6740116,XM_002076962.4,3147
6740119,XM_016181085.3,711
6740121,XM_039296510.2,683
6740122,XM_016180817.3,3414
6740125,XM_039297988.2,6231
6740126,XR_006542127.1,3326
6740128,XM_016180813.3,951
6740132,XM_016180812.3,2163
6740133,XM_002076980.4,872
6740134,XM_016180811.3,1156
6740135,XM_016181089.3,3261
6740138,XM_002076987.4,1612
6740139,XM_016181092.3,721
6740140,XM_016181091.3,1687
6740143,XM_039297636.2,4742
6740147,XM_016180805.3,4404
6740148,XM_039297347.2,3685
6740150,XM_002076995.4,2596
6740151,XM_016181111.3,2012
6740152,XM_002076996.4,2638
6740153,XM_002076998.4,1985
6740154,XM_016180803.3,3747
6740155,XM_002076999.4,2043
6740156,XM_016181118.3,2481
6740159,XM_016180799.3,1342
6740161,XM_016181123.3,2311
6740162,XM_002077006.4,1480
6740164,XM_002077009.4,3607
6740165,XM_016181125.3,4961
6740167,XM_016181127.3,6466
6740170,XM_002077013.4,1366
6740172,XM_016181131.2,2153
6740179,XM_016180797.3,2408
6740181,XM_002077026.4,637
6740184,XM_016180796.3,1710
6740186,XM_016180792.3,3017
6740187,XM_016180791.3,2215
6740188,XM_039296401.2,1196
6740189,XM_002077034.4,4694
6740197,XM_002077038.4,901
6740198,XM_016181138.3,2043
6740199,XM_016180781.3,1783
6740200,XM_016180780.3,2234
6740201,XM_002077045.4,940
6740203,XM_002077047.4,994
6740204,XM_039296680.2,2202
6740205,XM_002077051.4,3094
6740206,XM_016180779.3,2439
6740207,XM_039297795.2,3439
6740208,XM_002077046.4,1632
6740209,XM_016180777.3,1005
6740210,XM_016181140.3,3275
6740213,XM_016181142.2,1729
6740214,XM_002077057.4,1077
6740215,XM_039297743.2,7977
6740216,XM_039297585.2,6461
6740219,XR_005544691.1,3457
6740221,XM_039296461.2,1195
6740222,XM_002077067.4,1344
6740228,XM_039297918.2,2274
6740229,XM_016180775.3,6660
6740230,XM_016180774.3,1806
6740231,XM_016180773.3,3556
6740232,XM_002077075.4,1154
6740236,XM_016181147.3,1395
6740237,XM_016182956.3,1718
6740238,XM_002077083.4,2092
6740239,XM_039296694.2,958
6740240,XM_016180769.3,1776
6740241,XM_002077085.3,1394
6740242,XM_016180768.3,5193
6740243,XM_002077088.4,2386
6740245,XM_039296820.2,4956
6740246,XM_002077090.4,2846
6740247,XM_002077091.4,890
6740248,XM_016181155.3,1343
6740250,XM_039297880.2,3137
6740253,XM_016180765.3,1803
6740256,XM_002077101.4,480
6740258,XM_039296658.2,1074
6740259,XM_016180764.3,1966
6740261,XM_002077105.3,809
6740263,XM_039297872.2,3492
6740264,XM_016180763.3,1522
6740265,XM_002077109.4,1244
6740270,XM_002077113.4,852
6740276,XM_016181161.3,3319
6740277,XM_016180761.3,2804
6740278,XM_016181162.3,4766
6740279,XM_002077120.4,1964
6740282,XM_016180757.3,3556
6740284,XM_016180759.3,1847
6740285,XM_002077126.4,1059
6740286,XM_039297066.2,2643
6740287,XM_002077128.4,1763
6740288,XM_002077130.4,1564
6740289,XM_016172242.3,3103
6740290,XM_016172238.3,2124
6740291,XM_002077131.4,1729
6740292,XM_016172245.3,1327
6740294,XM_016180350.3,1288
6740296,XM_044923635.1,1485
6740309,XM_039298111.2,3212
6740311,XM_039297749.2,6205
6740317,XM_002077153.4,443
6740323,XM_016180820.3,2386
6740324,XM_002077160.4,869
6740325,XM_039297285.2,2060
6740328,XM_016180855.3,1805
6740335,XM_002077168.4,891
6740338,XM_039296223.1,2355
6740352,XM_016179221.2,1267
6740359,XM_002077191.4,426
6740360,XR_005544896.2,2932
6740369,XR_005544905.1,4807
6740373,XM_016178767.3,4800
6740379,XM_002077205.4,1107
6740381,XM_016178549.3,6144
6740385,XM_002077208.4,466
6740386,XM_002080550.4,588
6740388,XM_039298159.2,4732
6740394,XM_016178278.3,6007
6740409,XM_002077230.3,749
6740415,XM_002077235.4,1624
6740416,XM_016167638.3,3355
6740426,XM_002077247.4,1424
6740432,XM_016167853.2,1103
6740449,XM_016177237.3,2850
6740451,XM_002077266.4,980
6740467,XM_002077276.4,921
6740468,XM_016176876.3,1514
6740469,XM_002077278.4,550
6740484,XM_016176671.3,445
6740493,XM_002077292.4,607
6740495,XM_002077294.4,2415
6740497,XM_016176523.3,870
6740503,XM_016176476.3,2522
6740525,XM_002077315.4,680
6740526,XM_002077316.4,1030
6740534,XM_002077324.4,675
6740535,XM_016169236.3,7905
6740538,XM_016169335.3,2726
6740541,XM_016176052.3,3043
6740543,XM_039296700.2,3672
6740545,XM_016175912.3,3420
6740547,XM_039298428.2,384
6740556,XM_002077344.4,995
6740573,XM_016175376.3,3489
6740597,XM_016175136.3,639
6740605,XM_016170528.2,1797
6740609,XM_039292510.2,1713
6740618,XM_016174885.3,1099
6740627,XM_039297245.2,1004
6740630,XM_016174751.2,1374
6740633,XM_039295905.2,2831
6740637,XM_016171072.3,1515
6740647,XM_016171216.3,1219
6740649,XM_039298076.2,2861
6740662,XM_016174202.3,3050
6740665,XM_039297296.2,1592
6740670,XM_044922631.1,297
6740682,XM_039297178.2,2153
6740691,XM_016171538.3,1333
6740692,XM_002077456.3,833
6740700,XM_002077463.4,881
6740710,XM_016168715.3,1716
6740711,XM_039297068.2,1816
6740712,XM_002077472.3,463
6740725,XM_016182295.3,1321
6740731,XM_016172067.3,1623
6740743,XM_039291670.1,3588
6740745,XM_002077501.4,1254
6740747,XM_044922986.1,7006
6740748,XM_016178585.3,627
6740749,XM_002077504.4,1308
6740758,XM_002077511.4,1513
6740769,XM_002083435.4,713
6740772,XM_016172498.3,3361
6740775,XM_016172624.3,3985
6740776,XM_016172631.3,3856
6740781,XM_016169898.3,1378
6740783,XM_016172774.3,876
120284189,XM_016183246.3,1172
120284190,XM_039291841.2,373
120284191,XM_039292638.2,357
120284192,XM_002082493.4,412
120284193,XM_016178267.3,1242
120284195,XM_016183318.3,1637
120284196,XM_039293065.2,955
120284197,XM_039293782.2,634
120284198,XM_039293515.2,1107
120284199,XM_039294700.2,456
120284200,XM_039293185.2,2358
120284201,XM_039293004.2,741
120284202,XM_002084379.4,593
120284203,XM_039294835.2,691
120284204,XM_039294842.2,1037
120284205,XM_039295100.2,664
120284206,XM_039292670.1,2846
120284207,XM_039297248.2,2031
120284208,XM_016172499.3,1677
120284209,XR_005543697.2,1500
120284210,XM_039296016.1,7526
120284211,XM_039294172.2,1549
120284212,XM_039298608.2,652
120284213,XM_039296874.2,1628
120284214,XM_039296093.2,2097
120284215,XM_039297531.2,937
120284216,XM_039297827.2,1040
120284217,XM_039298312.2,1416
120284218,XM_044922546.1,991
120284219,XM_039297049.2,832
120284221,XM_039295023.2,1115
120284222,XM_039291744.2,2228
120284224,XM_039296310.2,5321
120284226,XR_005543423.2,990
120284227,XR_005543424.2,660
120284228,XR_005543425.1,1058
120284229,XR_005543426.2,318
120284230,XR_006541479.1,2575
120284231,XR_005543435.2,713
120284232,XR_005543439.2,1005
120284233,XM_039291010.2,1510
120284234,XM_039291025.2,1218
120284236,XR_005543445.2,1093
120284237,XR_005543446.1,745
120284238,XR_005543448.1,438
120284239,XR_005543449.1,976
120284240,XM_039291137.1,1240
120284241,XR_005543452.2,982
120284244,XR_005543459.2,2775
120284245,XR_005543462.2,1016
120284246,XM_039291152.2,514
120284247,XR_005543464.2,207
120284249,XR_005543470.2,1846
120284250,XR_005543472.1,6828
120284251,XR_005543473.2,592
120284253,XM_039291251.2,1659
120284254,XM_039291268.1,1155
120284255,XR_005543487.1,3374
120284256,XR_005543489.2,833
120284257,XR_005543491.2,512
120284258,XM_039291285.2,1742
120284259,XR_005543492.1,165
120284260,XR_005543493.1,196
120284261,XR_005543494.1,140
120284262,XR_005543495.1,140
120284263,XR_005543496.1,145
120284264,XR_005543497.1,125
120284265,XR_005543498.1,124
120284266,XR_005543499.1,119
120284267,XR_005543500.1,114
120284268,XR_005543501.1,114
120284269,XR_005543502.1,73
120284270,XR_005543503.1,196
120284271,XR_005543504.1,75
120284272,XR_005543505.1,75
120284273,XR_005543506.1,75
120284274,XR_005543507.1,75
120284275,XR_005543508.1,74
120284276,XR_005543509.1,75
120284277,XR_005543511.1,75
120284278,XR_005543512.1,75
120284279,XR_005543513.1,97
120284280,XR_005543514.1,113
120284281,XR_005543515.1,196
120284282,XR_005543516.1,137
120284283,XR_005543517.1,196
120284284,XR_005543518.1,196
120284326,XM_039291295.2,1659
120284327,XR_005543519.1,1560
120284328,XR_005543520.2,855
120284330,XR_005543523.2,987
120284332,XR_005543525.2,1190
120284333,XR_005543526.2,1753
120284334,XR_005543528.1,1288
120284335,XR_005543529.1,415
120284336,XM_039291379.2,1410
120284337,XM_039291380.2,852
120284338,XM_039291384.2,2059
120284339,XM_039291396.2,274
120284341,XR_006541615.1,630
120284342,XR_005543537.2,636
120284346,XM_044922363.1,2841
120284347,XM_039291450.2,8204
