NCBI GeneID,Protein Accession,Protein_length,Transcript Accession,Transcript_length
27207627,XP_016038878.1,131,XM_016183308.3,682
6740074,XP_002076955.1,115,XM_002076919.4,760
27207600,XP_016038881.1,113,XM_016183279.3,563
6740073,XP_016038882.1,216,XM_016180827.3,1174
27206657,XP_039152419.1,602,XM_039296485.1,2482
6740076,XP_002076958.1,151,XM_002076922.4,711
27208872,XP_044779467.1,493,XM_044923532.1,3560
6740075,XP_002076959.1,865,XM_002076923.4,2875
6725654,XP_002106661.1,250,XM_002106625.4,1089
6725655,XP_002106662.1,155,XM_002106626.4,810
6725656,XP_002106663.1,117,XM_002106627.2,617
6725657,XP_002106664.1,112,XM_002106628.2,581
6725659,XP_044779723.1,745,XM_044923788.1,7387
6740078,XP_002076960.1,122,XM_002076924.4,633
6740080,XP_016038891.1,609,XM_016180826.3,1876
6740079,XP_002076963.1,189,XM_002076927.4,893
6725660,XP_002106667.1,144,XM_002106631.4,978
6725661,XP_016038892.1,1713,XM_016173712.3,5853
6725662,XP_002106668.2,1041,XM_002106632.4,3827
6725663,XP_002106669.2,323,XM_002106633.4,2253
6725664,XP_039153758.1,849,XM_039297824.2,3088
6725665,XP_002106671.1,203,XM_002106635.3,694
6725666,XP_002106672.2,182,XM_002106636.4,793
6725667,XP_002106673.1,107,XM_002106637.4,490
6725668,XP_039152387.1,940,XM_039296453.2,4184
27209194,XP_016038895.1,623,XM_016184671.3,2843
6725669,XP_002106674.1,122,XM_002106638.4,1314
6725670,XP_016038896.1,1177,XM_016172735.3,5128
27206766,XP_016038897.1,88,XM_016182579.3,707
6725671,XP_039152364.1,1474,XM_039296430.2,7986
6740082,XP_016038928.1,439,XM_016181078.3,1523
6725672,XP_016038929.1,373,XM_016172734.2,1298
6725673,XP_016038930.1,408,XM_016172733.3,1392
6725674,XP_016038931.1,409,XM_016172732.3,2030
6725675,XP_039152393.1,369,XM_039296459.2,1839
6725676,XP_016038936.1,807,XM_016172731.3,3958
6725677,XP_016038937.1,653,XM_016173749.3,3001
6725678,XP_016038939.1,840,XM_016173751.3,3510
6725680,XP_002106684.1,411,XM_002106648.4,2153
6725681,XP_002106685.1,577,XM_002106649.4,2702
6725682,XP_016038940.1,404,XM_016173754.3,1526
27208620,XP_016038941.1,199,XM_016184182.3,859
120285322,XP_039153176.1,1839,XM_039297242.2,5890
27206814,XP_039153177.1,671,XM_039297243.2,2627
6740627,XP_039153179.1,160,XM_039297245.2,1004
6725683,XP_002106687.1,202,XM_002106651.4,774
6725685,XP_016038945.1,1887,XM_016172729.3,6762
6725686,XP_002106689.1,146,XM_002106653.4,806
6725687,XP_002106690.2,209,XM_002106654.4,705
27209291,XP_016038946.1,223,XM_016184738.3,944
27207417,XP_016038947.1,664,XM_016183106.2,2238
6740083,XP_002076966.1,101,XM_002076930.4,515
27206743,XP_016038948.1,544,XM_016182555.3,1791
6725688,XP_039152296.1,666,XM_039296362.2,2549
6740084,XP_002076967.2,630,XM_002076931.4,2185
6725690,XP_016038950.1,417,XM_016173756.3,1996
27208202,XP_016038951.1,182,XM_016183814.3,802
6725691,XP_016038952.2,1083,XM_016172723.3,4457
6725692,XP_016038958.1,902,XM_016173757.3,3158
6725693,XP_002106696.1,112,XM_002106660.4,679
6725694,XP_016038959.1,716,XM_016173758.3,4445
6725695,XP_039153353.1,1653,XM_039297419.2,5466
27208023,XP_016038961.1,238,XM_016183649.3,1192
6725696,XP_039153358.1,1234,XM_039297424.2,4570
6725698,XP_039153362.1,589,XM_039297428.2,3197
6725699,XP_002106702.1,114,XM_002106666.4,678
6725700,XP_016038973.1,619,XM_016172722.3,2929
6725701,XP_039153550.1,549,XM_039297616.2,3715
6725702,XP_002106705.1,416,XM_002106669.4,1505
6725703,XP_002106706.1,578,XM_002106670.4,3044
6725711,XP_039153549.1,545,XM_039297615.2,2039
6725706,XP_002106709.2,353,XM_002106673.4,2926
6725708,XP_016038978.1,81,XM_016172721.3,576
6725709,XP_016038977.1,89,XM_016172720.3,458
6725707,XP_044779690.1,142,XM_044923755.1,975
6725712,XP_016038980.1,678,XM_016173773.3,3452
6725713,XP_002106716.1,251,XM_002106680.3,986
6725714,XP_016038981.1,699,XM_016172719.3,4042
6725715,XP_002106718.3,297,XM_002106682.4,1002
6725716,XP_016038985.1,247,XM_016173777.3,2032
6725717,XP_016038993.1,656,XM_016172717.3,3177
6725719,XP_016038997.1,899,XM_016172715.3,3260
27208139,XP_039152977.1,2073,XM_039297043.2,8226
27206351,XP_039152984.1,149,XM_039297050.2,589
6725721,XP_002106723.1,505,XM_002106687.4,2034
6725722,XP_002106724.3,1005,XM_002106688.4,3295
6740087,XP_016039001.1,210,XM_016180825.3,1118
6725724,XP_016039002.1,580,XM_016172711.3,2094
6725725,XP_039153831.1,1252,XM_039297897.2,5165
6725726,XP_002105707.2,1138,XM_002105671.4,4149
6725727,XP_002106728.3,320,XM_002106692.4,1788
6725729,XP_039153832.1,349,XM_039297898.2,1427
6725730,XP_016039005.1,308,XM_016173786.3,1515
6725731,XP_016039006.1,314,XM_016172709.3,1576
6725732,XP_016039008.1,1027,XM_016172703.3,4588
6725734,XP_002106735.2,108,XM_002106699.4,873
6725735,XP_002106736.1,118,XM_002106700.4,742
6725638,XP_016039014.1,334,XM_016173699.2,1136
6740388,XP_039154093.1,1366,XM_039298159.2,4732
6739888,XP_016039018.1,1180,XM_016180908.3,5230
27208795,XP_016039019.1,92,XM_016184348.3,822
6739887,XP_039153517.1,963,XM_039297583.2,4343
6725736,XP_002106737.1,249,XM_002106701.4,1132
6725737,XP_002106738.1,1035,XM_002106702.4,3976
6725738,XP_044779642.1,2062,XM_044923707.1,10631
6725741,XP_016039060.1,529,XM_016172665.3,2386
6725742,XP_002106742.1,247,XM_002106706.4,990
6725743,XP_039152633.1,699,XM_039296699.2,2351
6725744,XP_016039063.1,1174,XM_016172662.3,4753
27207333,XP_039152306.1,401,XM_039296372.2,1674
6725745,XP_002106745.1,592,XM_002106709.4,2254
6725746,XP_002106746.3,348,XM_002106710.4,1146
6725747,XP_002106747.1,141,XM_002106711.4,714
6725748,XP_002106748.1,217,XM_002106712.4,1299
6725749,XP_002106749.1,482,XM_002106713.4,1640
6725750,XP_016039067.1,1129,XM_016172659.3,4569
6725751,XP_002106751.1,484,XM_002106715.4,1531
6725752,XP_002106752.2,537,XM_002106716.3,1931
6725756,XP_016039070.1,340,XM_016172657.2,1364
6725757,XP_016039071.2,1528,XM_016173789.3,4888
6725759,XP_002106758.1,121,XM_002106722.4,588
27206912,XP_016039073.1,169,XM_016182690.3,933
6725761,XP_002106760.2,108,XM_002106724.4,515
6725763,XP_039152662.1,275,XM_039296728.2,1259
6725764,XP_039152673.1,1913,XM_039296739.2,6005
6725770,XP_039153325.1,3370,XM_039297391.2,14903
6725765,XP_002106764.2,550,XM_002106728.4,2228
6725769,XP_002106768.1,330,XM_002106732.3,1293
27209307,XP_016039077.1,111,XM_016184751.3,572
27206395,XP_016039079.1,144,XM_016173793.3,660
6725775,XP_002106774.1,344,XM_002106738.3,1356
6725776,XP_002106775.1,642,XM_002106739.4,2139
27207538,XP_016039080.1,535,XM_016183221.3,2785
6725777,XP_002106776.1,237,XM_002106740.4,912
120285270,XP_039152663.1,183,XM_039296729.2,1851
6725779,XP_039152424.1,1813,XM_039296490.2,6072
27207462,XP_016039085.1,190,XM_016183144.3,1430
6739857,XP_039153137.1,385,XM_039297203.2,1320
6739858,XP_016039088.1,265,XM_016180933.3,1593
6725780,XP_039152323.1,525,XM_039296389.2,3779
6725781,XP_002106780.1,236,XM_002106744.3,1265
6725782,XP_016039090.1,815,XM_016173799.3,2624
6725783,XP_002105710.2,700,XM_002105674.4,2466
6725785,XP_016039091.1,470,XM_016173800.3,2352
6725786,XP_039153762.1,1759,XM_039297828.2,9118
6740089,XP_002076972.1,197,XM_002076936.3,840
27206671,XP_039153764.1,628,XM_039297830.2,5764
6725788,XP_039152290.1,1262,XM_039296356.2,5717
6725789,XP_002106786.2,756,XM_002106750.4,2553
27208778,XP_016039102.1,2355,XM_016184333.3,7870
6740092,XP_016039106.1,339,XM_016180823.3,1305
6740090,XP_016039108.1,571,XM_016181079.3,2128
6740091,XP_039152746.1,292,XM_039296812.2,1577
27209183,XP_039152730.1,1471,XM_039296796.2,5205
6725790,XP_016039109.1,298,XM_016173801.3,1089
6725791,XP_039152745.1,293,XM_039296811.2,1199
6725792,XP_002106789.2,337,XM_002106753.4,1228
6740094,XP_016039113.1,337,XM_016181081.3,2514
27208565,XP_016039115.1,435,XM_016184141.3,2857
6725795,XP_044779680.1,3551,XM_044923745.1,13173
27206396,XP_039153569.1,714,XM_039297635.2,2627
6740095,XP_016039118.1,349,XM_016181082.3,1228
6725796,XP_002106793.1,428,XM_002106757.4,1855
6725797,XP_016039120.1,799,XM_016172651.3,2912
6725798,XP_016039121.1,344,XM_016173803.3,3172
6725799,XP_039152302.1,235,XM_039296368.2,5127
6725898,XP_039152904.1,1526,XM_039296970.2,10601
6725800,XP_002106796.2,655,XM_002106760.4,2142
6725802,XP_016039126.1,631,XM_016172649.3,5659
27206350,XP_016039127.1,347,XM_016172648.3,1146
6725807,XP_016039128.2,661,XM_016172647.3,2296
27206792,XP_016039129.1,319,XM_016182600.3,1406
6740096,XP_039152912.1,306,XM_039296978.2,1672
6740098,XP_002076980.1,179,XM_002076944.3,698
6740097,XP_002076981.1,259,XM_002076945.4,1300
27207938,XP_039152910.1,360,XM_039296976.2,1582
6725808,XP_039152907.1,371,XM_039296973.2,4141
6740099,XP_039152914.1,486,XM_039296980.1,2650
27208519,XP_016039138.3,372,XM_016184083.3,1321
6725809,XP_016039139.2,637,XM_016173813.3,2064
6725810,XP_016039140.1,899,XM_016173814.3,2858
6725811,XP_016039141.1,414,XM_016172646.3,2704
6725813,XP_002106809.1,101,XM_002106773.4,585
6725817,XP_044779676.1,1653,XM_044923741.1,9172
6725815,XP_016039142.1,160,XM_016172645.3,788
6740100,XP_002076983.1,153,XM_002076947.3,556
6740102,XP_002076985.1,506,XM_002076949.4,2082
6725818,XP_016039143.1,1185,XM_016172642.3,5223
6740104,XP_002076986.1,334,XM_002076950.4,1698
6740103,XP_002076987.1,240,XM_002076951.4,1056
6740105,XP_039152414.1,826,XM_039296480.2,4409
6725819,XP_002106815.1,186,XM_002106779.2,755
6725821,XP_039152300.1,363,XM_039296366.2,1433
6725822,XP_002106818.1,159,XM_002106782.4,1620
6725823,XP_002106819.2,252,XM_002106783.4,1214
6725824,XP_039152298.1,568,XM_039296364.2,2216
6725825,XP_016039149.1,853,XM_016173817.3,3258
6725826,XP_016039150.1,213,XM_016172641.3,1094
27206349,XP_016039152.1,226,XM_016172640.3,990
6725830,XP_002106826.2,562,XM_002106790.4,2418
6725831,XP_002106827.1,515,XM_002106791.4,1940
6725832,XP_002106828.2,506,XM_002106792.4,1893
6725833,XP_016039154.1,828,XM_016172639.3,2952
6725835,XP_016039155.1,143,XM_016173819.3,825
6725836,XP_039152887.1,637,XM_039296953.2,2347
6725837,XP_016039157.1,301,XM_016172636.3,1152
6725839,XP_016039160.1,1644,XM_016172635.3,6301
123327392,XP_044779736.1,102,XM_044923801.1,717
6725840,XP_016039162.1,245,XM_016173820.3,1465
6725841,XP_039152578.1,1157,XM_039296644.2,4424
27206348,XP_044779735.1,144,XM_044923800.1,8552
27207547,XP_039152582.1,195,XM_039296648.2,1025
120285254,XP_039152581.1,195,XM_039296647.2,1025
27209049,XP_016039167.2,195,XM_016184564.3,1081
6725845,XP_016039168.1,745,XM_016173823.3,3129
6725844,XP_039152571.1,1256,XM_039296637.2,5512
27207114,XP_039152579.1,355,XM_039296645.2,1721
27207364,XP_016039171.1,1849,XM_016183062.2,6263
27207936,XP_016039172.1,268,XM_016183564.3,1429
6725847,XP_016039175.1,396,XM_016173826.3,1687
6725850,XP_044779731.1,898,XM_044923796.1,3300
6725851,XP_039154027.1,210,XM_039298093.2,1065
6725853,XP_016039179.1,130,XM_016172627.3,737
6725854,XP_002106850.1,387,XM_002106814.4,1328
6725855,XP_016039182.1,787,XM_016173830.2,4774
6725856,XP_016039183.2,374,XM_016173831.3,1258
6725857,XP_039153816.1,575,XM_039297882.2,2454
27208762,XP_039153820.1,248,XM_039297886.2,1198
6725859,XP_002106855.1,95,XM_002106819.4,544
6725860,XP_016039189.1,121,XM_016172626.3,1158
6725861,XP_002106857.1,245,XM_002106821.3,1107
6725863,XP_016039190.1,443,XM_016173836.3,2506
27206347,XP_016039191.1,180,XM_016172625.3,790
6725865,XP_016039192.1,237,XM_016173837.3,1227
6725866,XP_002106862.1,406,XM_002106826.4,1762
6725867,XP_039153913.1,2342,XM_039297979.2,7630
6725870,XP_016039194.1,818,XM_016173839.3,6618
6725869,XP_016039197.1,270,XM_016172623.3,1085
6725871,XP_002106867.1,282,XM_002106831.2,1074
27209377,XP_016039198.2,94,XM_016184809.3,520
6725872,XP_016039199.3,312,XM_016173842.3,1115
6725873,XP_002106869.1,173,XM_002106833.3,866
6740111,XP_039153238.1,356,XM_039297304.2,1496
6740110,XP_002076993.2,318,XM_002076957.4,979
6740109,XP_002076994.1,285,XM_002076958.3,1335
120285386,XP_039153975.1,40,XM_039298041.1,595
6725875,XP_039153973.1,502,XM_039298039.2,4296
6725876,XP_016039222.1,397,XM_016172620.3,1674
6740114,XP_002076995.2,699,XM_002076959.4,3063
6740112,XP_002076996.1,675,XM_002076960.4,2255
6740113,XP_016039225.2,246,XM_016181084.3,1026
27209458,XP_039152900.1,428,XM_039296966.2,2997
27207641,XP_016039230.1,340,XM_016183328.3,1810
27206642,XP_016039231.1,1380,XM_016182446.3,4677
6725877,XP_039152891.1,1462,XM_039296957.2,5092
27207332,XP_016039234.1,918,XM_016183038.3,4004
6725878,XP_002106874.1,362,XM_002106838.4,1352
6725879,XP_016039236.1,689,XM_016173847.2,3833
6725880,XP_002106876.1,278,XM_002106840.3,2243
6725881,XP_002106877.1,361,XM_002106841.4,1450
6725882,XP_002106878.2,344,XM_002106842.4,1393
6725883,XP_016039239.1,787,XM_016172600.3,4494
6725884,XP_039153766.1,2037,XM_039297832.2,6435
6740116,XP_002076998.2,789,XM_002076962.4,3147
27208834,XP_039152432.1,1425,XM_039296498.2,4689
6725885,XP_039152442.1,1042,XM_039296508.2,4187
6725886,XP_002106881.1,886,XM_002106845.4,3523
6725887,XP_002106882.1,227,XM_002106846.4,942
6740119,XP_016039257.1,115,XM_016181085.3,711
6740122,XP_016039259.2,506,XM_016180817.3,3414
6740121,XP_039152444.2,192,XM_039296510.2,683
123327344,XP_044779508.1,384,XM_044923573.1,1464
27208495,XP_016039262.1,420,XM_016184044.2,1503
6725888,XP_016022708.1,1296,XM_016173864.3,4621
6725889,XP_002106884.1,340,XM_002106848.4,1401
6725890,XP_002106885.1,224,XM_002106849.3,978
6725894,XP_039152434.1,1324,XM_039296500.1,5139
6725892,XP_002106887.3,347,XM_002106851.4,1200
6725893,XP_002106888.2,392,XM_002106852.4,1463
6725895,XP_002106890.2,283,XM_002106854.3,1199
6725896,XP_002106891.1,261,XM_002106855.4,1399
27208712,XP_016022700.1,822,XM_016184274.3,2741
27207721,XP_039154072.1,733,XM_039298138.2,2944
27206632,XP_039152929.1,818,XM_039296995.2,2934
6725899,XP_016039263.1,1544,XM_016172594.3,10901
27207666,XP_016039267.3,142,XM_016183357.3,700
6740294,XP_016039268.1,301,XM_016180350.3,1288
27206397,XP_016039270.1,151,XM_016173879.3,1938
27206823,XP_039152657.1,194,XM_039296723.2,1081
6725914,XP_016039277.1,488,XM_016173882.3,2042
27206346,XP_016039272.3,160,XM_016172593.3,637
6725921,XP_016039273.2,519,XM_016173883.3,1851
123327338,XP_044779500.1,194,XM_044923565.1,1508
6725923,XP_002106909.1,200,XM_002106873.3,848
6725924,XP_039152795.1,354,XM_039296861.2,1376
6725925,XP_002105713.3,602,XM_002105677.4,2368
27207869,XP_016039278.1,345,XM_016183512.3,1217
6725926,XP_002106911.2,120,XM_002106875.4,627
6725927,XP_039153237.1,332,XM_039297303.2,1191
6725928,XP_002106913.2,154,XM_002106877.3,648
6740125,XP_039153922.1,1977,XM_039297988.2,6231
27207629,XP_016039281.1,199,XM_016183310.1,763
6725929,XP_039153925.1,1222,XM_039297991.2,3936
6740126,XP_016039284.1,339,XM_016180815.3,2379
6725930,XP_002106914.1,344,XM_002106878.4,1174
6725931,XP_002106915.2,416,XM_002106879.4,1455
6725932,XP_016039285.1,1281,XM_016172592.3,4618
6725933,XP_039153977.1,669,XM_039298043.2,2791
6725934,XP_002106918.2,473,XM_002106882.4,1706
6725935,XP_002106919.2,651,XM_002106883.4,2215
120285231,XP_039152284.1,317,XM_039296350.2,1559
27208201,XP_016039287.2,2351,XM_016183813.3,7794
6725937,XP_039152332.1,505,XM_039296398.2,1994
6725938,XP_002106922.2,154,XM_002106886.4,1313
6725939,XP_039152328.1,2231,XM_039296394.2,7799
6725940,XP_039152327.1,3325,XM_039296393.2,10229
6725941,XP_002106924.1,308,XM_002106888.4,1171
6740128,XP_016039293.1,214,XM_016180813.3,951
6740130,XP_039153262.1,252,XM_039297328.2,1080
6725922,XP_002106908.2,223,XM_002106872.4,905
6725945,XP_016039297.1,345,XM_016173902.3,4984
6725943,XP_039153970.1,252,XM_039298036.2,1084
6725944,XP_044779716.1,257,XM_044923781.1,4214
6725946,XP_039152884.1,994,XM_039296950.1,3525
6725947,XP_002106930.1,145,XM_002106894.4,1326
6725948,XP_002106931.3,196,XM_002106895.4,818
6725949,XP_002106932.1,167,XM_002106896.4,674
6725950,XP_002106933.1,151,XM_002106897.4,966
6725951,XP_016039301.1,541,XM_016172588.2,3452
6725952,XP_016039304.1,724,XM_016172586.3,3344
6725953,XP_002106936.2,413,XM_002106900.4,1333
6725954,XP_016039306.1,793,XM_016172585.2,8183
27207776,XP_016039307.2,337,XM_016183451.3,1195
6725955,XP_002106938.1,168,XM_002106902.4,697
6725958,XP_016039308.1,599,XM_016172584.3,2726
27207733,XP_016039309.1,212,XM_016183406.3,962
6740324,XP_002077196.2,254,XM_002077160.4,869
27208055,XP_016039310.1,284,XM_016183681.3,1288
27207643,XP_016039311.1,256,XM_016183333.3,844
6725959,XP_039154028.1,2223,XM_039298094.2,9374
6725961,XP_016039315.1,681,XM_016172582.3,3226
6725962,XP_016039316.1,843,XM_016173907.3,3282
6725963,XP_016039317.1,148,XM_016173908.3,1003
6725964,XP_002106947.1,158,XM_002106911.4,697
6725965,XP_002106948.1,183,XM_002106912.4,735
6725966,XP_044779574.1,448,XM_044923639.1,3432
6725967,XP_002106950.1,626,XM_002106914.4,2265
6740132,XP_016039324.1,616,XM_016180812.3,2163
6726564,XP_002107518.2,621,XM_002107482.4,2689
6726565,XP_002107519.1,622,XM_002107483.4,2145
120285324,XP_039153187.1,199,XM_039297253.2,766
27206332,XP_016039327.1,704,XM_016172291.3,3630
120284207,XP_039153182.1,613,XM_039297248.2,2031
6725968,XP_016039328.2,280,XM_016172578.3,1071
6725969,XP_016039331.1,726,XM_016172576.2,2945
6725971,XP_016039333.1,623,XM_016172573.2,2135
27207668,XP_002106955.2,648,XM_002106919.4,2165
6740133,XP_002077016.1,103,XM_002076980.4,872
6731836,XP_002078971.1,633,XM_002078935.4,1990
27209265,XP_016039334.1,658,XM_016184723.3,2231
6725972,XP_039153181.1,626,XM_039297247.2,2368
6725973,XP_002106956.1,387,XM_002106920.4,1716
6725974,XP_016039335.1,597,XM_016172571.3,2394
6740134,XP_016039337.1,210,XM_016180811.3,1156
6725975,XP_016039345.1,1273,XM_016173921.3,9519
6725977,XP_039153368.1,5233,XM_039297434.1,16813
6725978,XP_016039352.1,831,XM_016173927.3,3139
6725979,XP_016039353.1,463,XM_016173928.3,2198
6725980,XP_016039354.1,119,XM_016173929.3,736
6725981,XP_002106963.1,242,XM_002106927.4,1204
6725982,XP_002106964.1,481,XM_002106928.4,1860
6725984,XP_002106966.1,336,XM_002106930.4,2165
6725985,XP_002106967.1,167,XM_002106931.4,652
6725986,XP_016039357.1,177,XM_016173930.3,867
6725987,XP_016039358.1,78,XM_016172567.2,580
6725988,XP_002106970.1,180,XM_002106934.4,691
6725989,XP_016039359.1,463,XM_016173931.3,1908
27206591,XP_039153713.1,2156,XM_039297779.2,8545
6725990,XP_002106972.1,144,XM_002106936.4,641
27207267,XP_016039361.1,495,XM_016182991.3,1945
6740135,XP_016039362.1,825,XM_016181089.3,3261
27207752,XP_016039363.1,94,XM_016183425.3,653
6725992,XP_016039366.1,1138,XM_016172566.3,5289
6725996,XP_039152481.1,1606,XM_039296547.1,8122
27209358,XP_016039369.2,170,XM_016184793.3,842
6725998,XP_016039371.1,174,XM_016172563.3,843
6725995,XP_002106977.2,287,XM_002106941.4,1171
27209028,XP_016039370.2,172,XM_016184553.3,901
6725999,XP_016039372.1,160,XM_016172562.3,685
6726000,XP_039153227.1,198,XM_039297293.2,1080
6726002,XP_002106984.2,300,XM_002106948.4,1067
27206654,XP_016039374.2,143,XM_016182457.3,1263
6726005,XP_016039375.1,983,XM_016173934.3,3873
6726007,XP_016039377.1,958,XM_016173936.3,5952
27207601,XP_016039383.1,997,XM_016183284.3,5171
6726008,XP_002106990.1,649,XM_002106954.4,2311
6726009,XP_039152951.1,619,XM_039297017.2,2395
6726010,XP_016039385.2,1135,XM_016173938.3,4530
6726011,XP_002106993.2,475,XM_002106957.4,1787
6726012,XP_016039386.1,1225,XM_016173939.3,4291
6726013,XP_039152952.1,396,XM_039297018.2,4062
6726014,XP_016039394.1,302,XM_016172551.3,1937
6726017,XP_016039397.1,317,XM_016172550.2,2203
6726019,XP_039152247.1,2134,XM_039296313.1,12294
27207545,XP_016039400.1,343,XM_016183232.3,1581
6726022,XP_002107004.1,432,XM_002106968.4,1604
6726023,XP_002107005.1,455,XM_002106969.4,1722
6726024,XP_016039401.1,2033,XM_016172548.3,6549
6740140,XP_016039404.2,520,XM_016181091.3,1687
6740139,XP_016039402.1,204,XM_016181092.3,721
6740138,XP_002077023.2,192,XM_002076987.4,1612
27207456,XP_016039405.1,122,XM_016183141.3,400
6740545,XP_016039406.1,1087,XM_016175912.3,3420
27206592,XP_016039407.2,191,XM_016181094.3,757
120285356,XP_039153572.1,191,XM_039297638.2,685
27209153,XP_039153571.1,731,XM_039297637.2,2397
6740143,XP_039153570.1,957,XM_039297636.2,4742
6726025,XP_016039410.1,509,XM_016173944.2,1824
6726026,XP_039153581.1,1401,XM_039297647.2,4969
27207566,XP_039153578.1,1702,XM_039297644.2,7987
120284216,XP_039153761.1,232,XM_039297827.2,1040
6739856,XP_002076747.1,332,XM_002076711.4,1287
6739855,XP_016039418.1,217,XM_016180935.2,1619
6740323,XP_016039414.1,691,XM_016180820.3,2386
6726036,XP_016039415.1,169,XM_016173949.3,887
6726029,XP_039153760.1,232,XM_039297826.2,1006
6726038,XP_002107020.1,333,XM_002106984.4,1698
6726039,XP_002107021.2,574,XM_002106985.3,2018
6726033,XP_016039419.1,446,XM_016173948.3,1958
6726034,XP_016039420.1,831,XM_016172545.3,4031
6726035,XP_002107017.2,480,XM_002106981.4,1685
6726041,XP_016039423.1,1038,XM_016172543.3,4187
6726042,XP_039153372.1,162,XM_039297438.2,872
6726043,XP_039152631.1,254,XM_039296697.2,959
6726044,XP_039153197.1,531,XM_039297263.2,1803
120285330,XP_039153226.1,402,XM_039297292.1,1637
123327354,XP_044779562.1,134,XM_044923627.1,859
6726047,XP_039152814.1,1733,XM_039296880.2,5866
6740325,XP_039153219.1,109,XM_039297285.2,2060
6726049,XP_016039435.1,326,XM_016173952.3,1170
6726050,XP_002107032.1,166,XM_002106996.4,903
6726051,XP_002107033.1,224,XM_002106997.3,1551
27207845,XP_016039437.2,345,XM_016183489.3,1452
6726052,XP_016039438.1,611,XM_016172535.3,3305
6726053,XP_016039441.1,275,XM_016173955.3,1166
6726054,XP_039153199.1,5145,XM_039297265.2,16682
6726055,XP_002107037.2,345,XM_002107001.4,1509
6726056,XP_016039443.1,174,XM_016172534.3,638
6726057,XP_016039444.1,131,XM_016173957.3,820
6726058,XP_002107040.2,404,XM_002107004.4,1541
6726059,XP_002107041.1,420,XM_002107005.4,1483
6726060,XP_002107042.1,191,XM_002107006.3,1215
6726061,XP_002107043.2,757,XM_002107007.4,4514
6726062,XP_016039446.1,533,XM_016173958.3,1952
27209364,XP_016039447.1,388,XM_016184799.3,1585
6740147,XP_016039449.1,1042,XM_016180805.3,4404
27208735,XP_016039453.1,394,XM_016184292.3,1423
6726063,XP_002107045.1,362,XM_002107009.4,1281
6726067,XP_016039454.1,1383,XM_016173959.3,4459
6726066,XP_002107048.1,276,XM_002107012.4,954
6726068,XP_016039455.1,998,XM_016173960.3,3252
6726069,XP_016039456.2,1692,XM_016173961.3,5269
27208073,XP_016039459.1,230,XM_016183706.3,932
6726071,XP_002107053.2,793,XM_002107017.4,2818
6726072,XP_044779729.1,225,XM_044923794.1,1344
6726073,XP_002107055.2,557,XM_002107019.4,2114
6726075,XP_016039462.1,718,XM_016173966.3,2605
6726077,XP_016039464.1,277,XM_016172530.3,1743
6739843,XP_016039467.1,347,XM_016180949.3,1391
6739836,XP_002076726.1,345,XM_002076690.4,1440
6740148,XP_039153278.1,692,XM_039297344.2,3150
27206729,XP_016039483.1,432,XM_016182547.3,1454
6726078,XP_016039485.1,1678,XM_016172526.3,5752
6739844,XP_002076727.1,665,XM_002076691.4,2194
6739837,XP_016039490.1,396,XM_016180952.3,1731
6739835,XP_002076729.1,61,XM_002076693.4,432
6739833,XP_016039492.1,349,XM_016180946.3,2303
6739834,XP_002076731.2,377,XM_002076695.4,1265
6739838,XP_002076732.1,657,XM_002076696.4,2178
120285336,XP_039153294.1,123,XM_039297360.2,681
6739839,XP_002076733.1,332,XM_002076697.4,1298
27206398,XP_039153286.1,340,XM_039297352.2,4062
27206399,XP_016039498.1,332,XM_016173970.2,1482
6726081,XP_016039500.1,1026,XM_016173972.3,4018
6739840,XP_039153263.1,2502,XM_039297329.2,9780
6739841,XP_016039506.1,248,XM_016180944.3,1522
6739842,XP_002076736.1,271,XM_002076700.4,984
6726082,XP_016039523.1,883,XM_016173990.3,3882
6726083,XP_002107065.1,481,XM_002107029.4,2477
6726084,XP_016039529.1,2009,XM_016173995.3,7854
6740151,XP_016039532.1,613,XM_016181111.3,2012
6740150,XP_002077031.1,496,XM_002076995.4,2596
27208824,XP_016039536.1,1141,XM_016184377.3,3706
6726085,XP_016039540.1,570,XM_016172521.3,2343
6726086,XP_016039543.1,512,XM_016173998.3,2596
6726087,XP_002107069.1,159,XM_002107033.3,574
123327367,XP_044779672.1,130,XM_044923737.1,916
27209372,XP_039153289.1,316,XM_039297355.2,1277
6726092,XP_039153269.1,1492,XM_039297335.2,7209
6726093,XP_016039562.1,423,XM_016174000.3,1324
6726094,XP_016039563.1,149,XM_016174001.3,742
6726095,XP_016039565.1,1246,XM_016172505.3,4290
6726096,XP_002107078.1,395,XM_002107042.4,1517
6726097,XP_016039567.1,221,XM_016172503.2,939
120284208,XP_016039568.1,464,XM_016172499.3,1677
6726098,XP_044779517.1,55,XM_044923582.1,716
6726099,XP_016039573.1,376,XM_016174003.3,2958
6740152,XP_002077032.2,817,XM_002076996.4,2638
6740154,XP_016039577.1,954,XM_016180803.3,3747
6740153,XP_002077034.2,585,XM_002076998.4,1985
27208074,XP_044779492.1,15970,XM_044923557.1,48201
6726102,XP_002107083.1,254,XM_002107047.4,1017
6726103,XP_016039580.1,519,XM_016174004.3,2694
6726104,XP_016039582.1,273,XM_016172497.3,1318
6740535,XP_016039585.1,565,XM_016169236.3,7905
6740155,XP_002077035.1,622,XM_002076999.4,2043
27207738,XP_016039588.1,500,XM_016183411.3,2535
27208136,XP_039152320.1,1021,XM_039296386.2,3579
