NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method	Chromosomes	Nomenclature ID	Ensembl GeneIDs	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop	OMIM IDs	Orientation	Proteins	Synonyms	Taxonomic ID	SwissProt Accessions
19835713	CG45081	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19835713	NCBI Ortholog	3L	FBgn0266456		NT_037436.4	19266061	19266838		plus	2	CG9666-CDS_overlap,Dmel\CG45081,FBgn0266456	7227	
19835749	CG44245	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19835749	NCBI Ortholog	2R	FBgn0265180		NT_033778.4	21200483	21212969		plus	2	CG9480,Dmel\CG44245	7227	
19835750	COX7CL	Cytochrome c oxidase subunit 7C-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835750	NCBI Ortholog	2R	FBgn0265342		NT_033778.4	10050348	10050874		plus	1	CG44296,Dmel\CG44296	7227	
19835861	CG44532	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835861	NCBI Ortholog	X	FBgn0265725		NC_004354.4	9162092	9163153		plus	1	Dmel\CG44532,lincRNA.970	7227	
19835865	CG44253	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835865	NCBI Ortholog	2R	FBgn0265188		NT_033778.4	23058248	23058793		plus	1	CG30194,Dmel\CG44253	7227	
19835876	CG44261	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835876	NCBI Ortholog	3R	FBgn0265201		NT_033777.3	9407694	9408169		minus	1	Dmel\CG44261	7227	
19835885	CG44257	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835885	NCBI Ortholog	3R	FBgn0265197		NT_033777.3	17265278	17265821		plus	1	Dmel\CG44257,FBgn0265197	7227	
19835887	CG44362	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835887	NCBI Ortholog	3L	FBgn0265469		NT_037436.4	11397542	11397865		plus	1	Dmel\CG44362,FBgn0265469	7227	
19835889	CG45546	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835889	NCBI Ortholog	3R	FBgn0267106		NT_033777.3	29369338	29369777		plus	1	Dmel\CG45546	7227	
19835899	CR31562	pseudo	Drosophila melanogaster	fruit fly	PSEUDO				3R	FBgn0051562		NT_033777.3	6184455	6185629		plus		CG15587,CG15588,CG31562,Dmel\CR31562,Dro26-3p	7227	
19835902	CG45086	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19835902	NCBI Ortholog	2R	FBgn0266487		NT_033778.4	12612740	12619820		plus	2	Dmel\CG45086,Dromel_CG17759_galpha49b_uORF	7227	
19835905	lncRNA:CRG	CASK regulatory gene	Drosophila melanogaster	fruit fly	ncRNA	1			3R	FBgn0266181		NT_033777.3	21783540	21786208		minus		CR44887,CRG,Dmel\CR44887,lncRNA-CRG	7227	
19835907	pre-mod(mdg4)-L	pre-mod(mdg4)-L	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19835907	NCBI Ortholog	3R	FBgn0266174		NT_033777.3	21355692	21359768		minus	2	CG44880,Dmel\CG44880	7227	
19835998	CG45061	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19835998	NCBI Ortholog	X	FBgn0266431		NC_004354.4	9871098	9871702		minus	1	CG15245,CG15246,CG32696,CG42262,Dmel\CG45061	7227	
19836003	CG45069	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19836003	NCBI Ortholog	2R	FBgn0266439		NT_033778.4	24411870	24415295		plus	2	CG3419,Dmel\CG45069	7227	
19836004	CG44574	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836004	NCBI Ortholog	2L	FBgn0265785		NT_033779.5	5883741	5884345		plus	1	Dmel\CG44574	7227	
19836032	pre-mod(mdg4)-J	pre-mod(mdg4)-J	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19836032	NCBI Ortholog	3R	FBgn0266176		NT_033777.3	21355692	21359768		minus	2	CG44882,Dmel\CG44882	7227	
19836034	CG44250	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19836034	NCBI Ortholog	2R	FBgn0265185		NT_033778.4	12950404	12952293		minus	2	CG3884,Dmel\CG44250	7227	
19836048	CG45045	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836048	NCBI Ortholog	3R	FBgn0266405		NT_033777.3	17667572	17667825		plus	1	CR45045,Dmel\CG45045,lncRNA:CR45045	7227	
19836050	CG44623	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836050	NCBI Ortholog	2R	FBgn0265834		NT_033778.4	19956195	19957004		plus	1	Dmel\CG44623,lincRNA.354	7227	
19836061	CG45078	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836061	NCBI Ortholog	3R	FBgn0266448		NT_033777.3	10773339	10777374		minus	1	CG6544,Dmel\CG45078	7227	
19836082	CG44569	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836082	NCBI Ortholog	2R	FBgn0265762		NT_033778.4	19842495	19843668		minus	1	Dmel\CG44569,FBgn0265762	7227	
19836089	CG44329	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836089	NCBI Ortholog	X	FBgn0265417		NC_004354.4	5812273	5812977		minus	1	Dmel\CG44329,lincRNA.951	7227	
19836101	CG45690	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836101	NCBI Ortholog	2L	FBgn0267254		NT_033779.5	10658281	10658559		plus	1	Dmel\CG45690,FBgn0267254	7227	
19836116	CG45064	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836116	NCBI Ortholog	X	FBgn0266434		NC_004354.4	14875370	14882586		minus	1	CG9517,Dmel\CG45064	7227	
19836117	CG44428	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836117	NCBI Ortholog	X	FBgn0265610		NC_004354.4	13529656	13530249		minus	1	Dmel\CG44428,FBgn0265610	7227	
19836138	CG44406	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836138	NCBI Ortholog	2L	FBgn0265579		NT_033779.5	16981867	16982301		minus	1	Dmel\CG44406	7227	
19836171	CG44434	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836171	NCBI Ortholog	2R	FBgn0265626		NT_033778.4	18678680	18684198		minus	1	CG15086,Dmel\CG44434	7227	
19836175	CG44242	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19836175	NCBI Ortholog	2R	FBgn0265177		NT_033778.4	16196384	16196928		plus	2	CG8446,Dmel\CG44242	7227	
19836177	CG45218	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836177	NCBI Ortholog	3R	FBgn0266745		NT_033777.3	15290309	15290799		minus	1	Dmel\CG45218,FBgn0266745	7227	
19836181	CG43998	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	19836181	NCBI Ortholog	3R	FBgn0264740		NT_033777.3	23927728	23929000		minus	3	BcDNA:AT03227,CG13602,CR43998,Dmel\CG43998	7227	
19836188	CG44426	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836188	NCBI Ortholog	X	FBgn0265608		NC_004354.4	20978286	20978868		plus	1	Dmel\CG44426,FBgn0265608,lincRNA.1032	7227	
19836190	lncRNA:CR13130	ncRNA	Drosophila melanogaster	fruit fly	ncRNA	1			2L	FBgn0040965		NT_033779.5	9983671	9984743		minus		CR13130,Dmel\CR13130	7227	
19836197	CG45073	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836197	NCBI Ortholog	3R	FBgn0266443		NT_033777.3	30123801	30124735		minus	1	CG18682,Dmel\CG45073	7227	
19836220	CG45092	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	19836220	NCBI Ortholog	2R	FBgn0266525		NT_033778.4	6699695	6715892		minus	3	Dmel\CG45092	7227	
19836240	pre-mod(mdg4)-AB	pre-mod(mdg4)-AB	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19836240	NCBI Ortholog	3R	FBgn0266171		NT_033777.3	21362968	21365290		minus	2	CG44877,Dmel\CG44877	7227	
19836250	Cyp6a16	Cytochrome P450 6a16	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	19836250	NCBI Ortholog	2L	FBgn0031726		NT_033779.5	5620615	5623762		minus	2	6a16,CG7249,CR7249,Cyp6a16p,Cyp6a16Psi,Dmel\CG7249	7227	
19836253	CG44341	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	19836253	NCBI Ortholog	2R	FBgn0265429		NT_033778.4	13103895	13104895		plus	1	Dmel\CG44341	7227	
19893531	mt:tRNA:Cys-GCA	mitochondrial transfer RNA:Cysteine-GCA	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013690		NC_024511.2	1322	1383		minus		mt:tRNA:Cys-GCA	7227	
19893536	mt:tRNA:Lys-CTT	mitochondrial transfer RNA:Lysine-CTT	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013697		NC_024511.2	3768	3838		plus		mt:tRNA:Lys-CTT	7227	
19893541	mt:tRNA:Gly-TCC	mitochondrial transfer RNA:Glycine-TCC	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013694		NC_024511.2	5543	5607		plus		mt:tRNA:Gly-TCC	7227	
19893543	mt:tRNA:Ala-TGC	mitochondrial transfer RNA:Alanine-TGC	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013689		NC_024511.2	5983	6047		plus		mt:tRNA:Ala-TGC	7227	
19893544	mt:tRNA:Arg-TCG	mitochondrial transfer RNA:Arginine-TCG	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013704		NC_024511.2	6062	6125		plus		mt:tRNA:Arg-TCG	7227	
19893546	mt:tRNA:Ser-GCT	mitochondrial transfer RNA:Serine-GCT	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013705		NC_024511.2	6191	6258		plus		mt:tRNA:Ser-GCT	7227	
19893547	mt:tRNA:Glu-TTC	mitochondrial transfer RNA:Glutamic acid-TTC	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013692		NC_024511.2	6259	6325		plus		mt:tRNA:Glu-TTC	7227	
19893553	mt:tRNA:Thr-TGT	mitochondrial transfer RNA:Threonine-TGT	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013707		NC_024511.2	9838	9903		plus		mt:tRNA:Thr-TGT	7227	
19893557	mt:tRNA:Ser-TGA	mitochondrial transfer RNA:Serine-TGA	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013706		NC_024511.2	11638	11703		plus		mt:tRNA:Ser-TGA	7227	
19893559	mt:tRNA:Leu-TAG	mitochondrial transfer RNA:Leucine-TAG	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013698		NC_024511.2	12670	12734		minus		mt:tRNA:Leu-TAG	7227	
19893563	mt:tRNA:Ile-GAT	mitochondrial transfer RNA:Isoleucine-GAT	Drosophila melanogaster	fruit fly	tRNA				MT	FBgn0013696		NC_024511.2	1	65		plus		mt:tRNA:Ile-GAT	7227	
246399	CG30026	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246399	NCBI Ortholog	2R	FBgn0050026		NT_033778.4	11408576	11409449		minus	1	Dmel\CG30026	7227	
246406	CG30033	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246406	NCBI Ortholog	2R	FBgn0050033		NT_033778.4	11292531	11293591		plus	2	BcDNA:RH07028,BcDNA:RH63918,Dmel\CG30033	7227	
246408	CG30036	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246408	NCBI Ortholog	2R	FBgn0050036		NT_033778.4	11977536	11979018		minus	1	CG8976,Dmel\CG30036	7227	
246409	CG30037	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246409	NCBI Ortholog	2R	FBgn0050037		NT_033778.4	11979094	11980538		minus	1	CG8976,Dmel\CG30037	7227	
246411	CG30039	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246411	NCBI Ortholog	2R	FBgn0050039		NT_033778.4	12050977	12051755		minus	1	BcDNA:AT09538,Dmel\CG30039,NEST:bs15e10,NEST:bs25c07	7227	
246415	CG30048	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	246415	NCBI Ortholog	2R	FBgn0050048		NT_033778.4	12394907	12399142		plus	3	Dmel\CG30048	7227	
246417	CG30050	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246417	NCBI Ortholog	2R	FBgn0050050		NT_033778.4	12408954	12409735		plus	1	Dmel\CG30050	7227	
246422	CG30056	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246422	NCBI Ortholog	2R	FBgn0050056		NT_033778.4	12562060	12562655		plus	1	Dmel\CG30056,NEST:bs07b11,NEST:bs07h07,NEST:bs33g02	7227	
246424	CG30058	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246424	NCBI Ortholog	2R	FBgn0050058		NT_033778.4	13209809	13212237		minus	2	Dmel\CG30058	7227	
246426	CG30060	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246426	NCBI Ortholog	2R	FBgn0265272		NT_033778.4	13422978	13423647		minus	1	anon-SAGE:Wang-129,Dmel\CG30060	7227	
246431	CG30065	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246431	NCBI Ortholog	2R	FBgn0050065		NT_033778.4	13433028	13433760		plus	1	BcDNA:AT19876,Dmel\CG30065	7227	
246437	CG30075	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246437	NCBI Ortholog	2R	FBgn0050075		NT_033778.4	14375921	14376677		plus	1	Dmel\CG30075	7227	
246438	CG30076	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246438	NCBI Ortholog	2R	FBgn0050076		NT_033778.4	14544150	14546372		minus	1	Dmel\CG30076	7227	
246443	CG30082	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246443	NCBI Ortholog	2R	FBgn0050082		NT_033778.4	15685004	15686082		minus	1	CR30082,Dmel\CG30082,SP216	7227	
246453	CG30095	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246453	NCBI Ortholog	2R	FBgn0050095		NT_033778.4	16123484	16124577		plus	1	CG8425,Dmel\CG30095	7227	
246454	CG30096	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246454	NCBI Ortholog	2R	FBgn0050096		NT_033778.4	16320815	16322124		minus	1	Dmel\CG30096	7227	
246462	CG30110	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246462	NCBI Ortholog	2R	FBgn0050110		NT_033778.4	17880194	17882245		minus	1	Dmel\CG30110,NEST:bs09e07	7227	
246465	CG30114	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246465	NCBI Ortholog	2R	FBgn0050114		NT_033778.4	18207755	18208978		plus	1	Dmel\CG30114,FBgn0050114	7227	
246467	CG30120	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246467	NCBI Ortholog	2R	FBgn0050120		NT_033778.4	18446548	18449420		plus	1	Dmel\CG30120	7227	
246484	CG30151	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246484	NCBI Ortholog	2R	FBgn0050151		NT_033778.4	20528503	20529464		minus	1	BcDNA:RE70748,Dmel\CG30151	7227	
246487	CG30154	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246487	NCBI Ortholog	2R	FBgn0050154		NT_033778.4	20533359	20533934		plus	1	Dmel\CG30154	7227	
246500	CG30177	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246500	NCBI Ortholog	2R	FBgn0050177		NT_033778.4	23801542	23803070		plus	1	Dmel\CG30177	7227	
246505	CG42559	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	246505	NCBI Ortholog	2R	FBgn0260761		NT_033778.4	23599526	23600787		minus	3	CG30182,Dmel\CG42559	7227	
246506	CG30184	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246506	NCBI Ortholog	2R	FBgn0050184		NT_033778.4	23563973	23564780		plus	1	Dmel\CG30184	7227	
246510	CG30192	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246510	NCBI Ortholog	2R	FBgn0050192		NT_033778.4	23138589	23139085		plus	1	BcDNA:AT30929,Dmel\CG30192	7227	
246511	CG18853	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246511	NCBI Ortholog	2R	FBgn0042173		NT_033778.4	7829062	7830429		plus	1	143303_at,CG18853-PA,Dmel\CG18853	7227	
246513	CG30197	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246513	NCBI Ortholog	2R	FBgn0050197		NT_033778.4	14514030	14514992		plus	1	BcDNA:RE05231,Dmel\CG30197	7227	
246515	CG43325	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	246515	NCBI Ortholog	2R	FBgn0263030		NT_033778.4	22655549	22657135		minus	3	CG13514,CG30217,Dmel\CG43325	7227	
246518	CG30271	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	246518	NCBI Ortholog	2R	FBgn0050271		NT_033778.4	22816474	22822111		plus	4	BcDNA:AT17081,CG13528,Dmel\CG30271	7227	
246523	CG30278	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	246523	NCBI Ortholog	2R	FBgn0050278		NT_033778.4	22217285	22218500		minus	3	CG3387,Dmel\CG30278	7227	
246527	CG30284	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246527	NCBI Ortholog	2R	FBgn0050284		NT_033778.4	21650820	21651999		minus	2	BcDNA:AT12437,BcDNA:AT22714,Dmel\CG30284,NEST:bs16b04	7227	
246528	CG30285	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246528	NCBI Ortholog	2R	FBgn0050285		NT_033778.4	21687903	21688545		minus	1	Dmel\CG30285	7227	
246539	CG30323	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246539	NCBI Ortholog	2R	FBgn0050323		NT_033778.4	17853295	17854296		plus	2	CG11430,Dmel\CG30323,olf186,SPH206	7227	
246540	CG30324	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246540	NCBI Ortholog	2R	FBgn0050324		NT_033778.4	16287586	16288233		minus	1	CG7750,Dmel\CG30324	7227	
246541	CG30325	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246541	NCBI Ortholog	2R	FBgn0050325		NT_033778.4	17877543	17880012		minus	1	Dmel\CG30325	7227	
246545	CG30334	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246545	NCBI Ortholog	2R	FBgn0050334		NT_033778.4	12440633	12441320		minus	2	Dmel\CG30334,NEST:bs09a11	7227	
246551	Tsen15	tRNA splicing endonuclease subunit 15	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246551	NCBI Ortholog	2R	FBgn0050343		NT_033778.4	9252021	9253255		plus	2	BcDNA:GM04716,CG30343,Dmel\CG30343,TSEN15	7227	
246556	CG30350	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246556	NCBI Ortholog	2R	FBgn0050350		NT_033778.4	8826391	8827755		plus	1	CG8278,Dmel\CG30350	7227	
246561	CG30355	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246561	NCBI Ortholog	2R	FBgn0050355		NT_033778.4	8679146	8679953		minus	1	BcDNA:AT24812,Dmel\CG30355,NEST:bs04f07,NEST:bs06e10,NEST:bs10b08,NEST:bs23a07,NEST:bs23e07	7227	
246562	CG30356	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246562	NCBI Ortholog	2R	FBgn0050356		NT_033778.4	8728964	8729501		minus	1	Dmel\CG30356	7227	
246563	CG30357	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246563	NCBI Ortholog	2R	FBgn0050357		NT_033778.4	8720100	8721624		minus	1	BcDNA:AT27059,Dmel\CG30357	7227	
246566	cola	comas sola	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246566	NCBI Ortholog	2R	FBgn0050363		NT_033778.4	8363272	8365345		minus	1	CG2149,CG30363,Dmel\CG30363	7227	
246567	hubl	hug-bell	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246567	NCBI Ortholog	2R	FBgn0050364		NT_033778.4	8359466	8362156		minus	2	anon-WO0140519.168,CG2149,CG30364,Dmel\CG30364	7227	
246568	spaw	spacewatch	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246568	NCBI Ortholog	2R	FBgn0050365		NT_033778.4	8359466	8362156		minus	2	BcDNA:AT04457,CG2149,CG30365,Dmel\CG30365	7227	
246569	swif	swift-tuttle	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246569	NCBI Ortholog	2R	FBgn0050366		NT_033778.4	8363272	8365345		minus	2	CG2149,CG30366,Dmel\CG30366	7227	
246572	CG30369	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246572	NCBI Ortholog	2R	FBgn0050369		NT_033778.4	8259286	8259784		plus	1	Dmel\CG30369,NEST:bs06h11	7227	
246576	CG30376	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246576	NCBI Ortholog	2R	FBgn0050376		NT_033778.4	8263486	8264426		minus	1	BcDNA:AT30260,Dmel\CG30376	7227	
246577	CG30378	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246577	NCBI Ortholog	2R	FBgn0050378		NT_033778.4	7950339	7951492		plus	1	CBP6,Dmel\CG30378,NEST:bs08d04	7227	
246578	CG30379	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246578	NCBI Ortholog	2R	FBgn0050379		NT_033778.4	7939956	7941870		plus	1	Dmel\CG30379	7227	
246583	CG30383	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246583	NCBI Ortholog	2R	FBgn0050383		NT_033778.4	7823943	7825141		minus	1	Dmel\CG30383	7227	
246585	CG30385	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246585	NCBI Ortholog	2R	FBgn0050385		NT_033778.4	7181326	7183020		plus	1	BcDNA:AT12446,CG11074,Dmel\CG30385	7227	
246588	CG30393	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246588	NCBI Ortholog	2R	FBgn0050393		NT_033778.4	21266364	21267579		minus	1	CG15662,Dmel\CG30393	7227	
246589	CG30395	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246589	NCBI Ortholog	2R	FBgn0050395		NT_033778.4	21765489	21770196		plus	1	Dmel\CG30395	7227	
246591	CG30398	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246591	NCBI Ortholog	2R	FBgn0050398		NT_033778.4	21717804	21718832		plus	1	Dmel\CG30398	7227	
246600	CG30411	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246600	NCBI Ortholog	2R	FBgn0050411		NT_033778.4	23415939	23417238		plus	1	BcDNA:RE06996,Dmel\CG30411	7227	
246601	CG30413	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246601	NCBI Ortholog	2R	FBgn0050413		NT_033778.4	23329543	23330068		minus	1	Dmel\CG30413	7227	
246603	CG30416	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246603	NCBI Ortholog	2R	FBgn0050416		NT_033778.4	23321481	23323399		minus	2	BcDNA:AT11052,CG9803,Dmel\CG30416	7227	
246604	tbrd-3	testis-specifically expressed bromodomain containing protein-3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246604	NCBI Ortholog	2R	FBgn0050417		NT_033778.4	23326739	23327581		minus	1	CG17692,CG30417,Dmel\CG30417,tBRD-3	7227	
246605	CG30423	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246605	NCBI Ortholog	2R	FBgn0050423		NT_033778.4	24874976	24875865		minus	1	BcDNA:RH04491,Dmel\CG30423	7227	
246606	cGlr2	cGAS-like receptor 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	246606	NCBI Ortholog	2R	FBgn0050424		NT_033778.4	24965275	24967298		minus	5	CG30424,cGLR2,Dmel\CG30424,mdcds_18556	7227	
246608	CG30428	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246608	NCBI Ortholog	2R	FBgn0050428		NT_033778.4	25251927	25254535		plus	2	BcDNA:SD21514,Dmel\CG30428	7227	
246610	CG30430	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246610	NCBI Ortholog	2R	FBgn0050430		NT_033778.4	25129432	25129985		plus	2	Dmel\CG30430,NEST:bs01g11,NEST:bs02g04,NEST:bs04a11,NEST:bs12g08,NEST:bs13e09,NEST:bs14e02,NEST:bs15a10,NEST:bs15d07,NEST:bs17g03,NEST:bs27g03,NEST:bs29b02	7227	
246611	CG30432	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246611	NCBI Ortholog	2R	FBgn0050432		NT_033778.4	6197387	6198266		minus	1	Dmel\CG30432	7227	
246621	CG30447	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	246621	NCBI Ortholog	2R	FBgn0050447		NT_033778.4	19947196	19948080		plus	3	Dmel\CG30447	7227	
246624	CG30458	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246624	NCBI Ortholog	2R	FBgn0050458		NT_033778.4	17158325	17159038		minus	1	CG17288,Dmel\CG30458	7227	
246625	CG43328	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246625	NCBI Ortholog	2R	FBgn0263033		NT_033778.4	17032487	17034012		minus	2	CG30459,Dmel\CG43328	7227	
246629	CG30466	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	246629	NCBI Ortholog	2R	FBgn0050466		NT_033778.4	15568960	15573170		plus	2	Dmel\CG30466,FBXO19	7227	
246631	Ir52b	Ionotropic receptor 52b	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246631	NCBI Ortholog	2R	FBgn0050469		NT_033778.4	15501820	15503610		plus	1	52b,CG12961,CG30469,DmelIR52b,Dmel\CG30469,IF52b,IR52b	7227	
246634	CG30472	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	246634	NCBI Ortholog	2R	FBgn0050472		NT_033778.4	15423185	15424139		minus	1	Dmel\CG30472	7227	
